Geography_Germany,Geography_Spain,Gender_Male,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
1.0,0.0,1.0,0.7372486591339111,0.1023714542388916,0.5594059228897095,0.3601874426075166,0.012033641338348389,1.0,1.0,0.6460871696472168,4.05368457869708e-05
1.0,0.0,0.0,0.9046914577484131,0.28545159101486206,0.3405800461769104,0.5827329407427009,0.0007003247737884521,1.0,1.0,0.21386709809303284,0.00034121613967817255
0.0,0.0,1.0,0.5791047215461731,0.588259756565094,0.789383053779602,0.008409944416399437,0.014729022979736328,0.0,1.0,0.2663469910621643,4.6948958047192575e-05
1.0,0.0,1.0,0.7113920450210571,0.3457667827606201,0.5479426383972168,0.5000822010400683,2.384185791015625e-07,1.0,0.0,0.7074564099311829,0.999296179727729
1.0,0.0,1.0,0.7953797578811646,0.09774190187454224,0.07097876071929932,0.3431692756029245,0.5296583771705627,0.0,1.0,0.7504640817642212,0.0011175122667608363
0.0,0.0,0.0,0.5724483132362366,0.13458821177482605,0.8625741600990295,0.7262243234757804,0.35912036895751953,0.0,1.0,0.12806761264801025,0.0017762405714297335
0.0,0.0,1.0,0.8489944934844971,0.28808003664016724,0.9377028346061707,0.4467238682808903,9.238719940185547e-07,1.0,1.0,0.025067180395126343,0.000662799535098182
0.0,1.0,1.0,0.41117456555366516,0.34819573163986206,0.30881816148757935,0.005522041524781827,5.960464477539063e-08,1.0,1.0,0.23929807543754578,8.206766960651361e-05
0.0,1.0,1.0,0.6517274975776672,0.15587416291236877,0.2798214852809906,0.4456714556343748,0.013670563697814941,0.0,1.0,0.8481346368789673,0.0008688521016926994
0.0,0.0,0.0,0.5373875498771667,0.18558025360107422,0.4841599464416504,0.5778851759174063,0.05778467655181885,0.0,1.0,0.263774037361145,0.0007830944182689347
1.0,0.0,1.0,0.31091976165771484,0.36538368463516235,0.9285075664520264,0.18765368074655886,0.007537841796875,1.0,0.0,0.8147191405296326,0.9980317625518081
0.0,0.0,1.0,0.7948882579803467,0.41451549530029297,0.4825092554092407,0.48933688871738645,0.47408637404441833,0.0,0.0,0.4874367117881775,0.9945273013609872
0.0,0.0,0.0,0.8770579099655151,0.35908204317092896,0.44263505935668945,0.6537689995760313,2.2858381271362305e-05,1.0,0.0,0.7049117684364319,0.0009506075825398339
1.0,0.0,1.0,0.507234513759613,0.5881121158599854,0.46924957633018494,0.34337636435386854,0.24818608164787292,1.0,0.0,0.9395943284034729,0.9951100222794902
