Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked
1,1,1,42.989177321341955,0,0,287.65775291287184,2
1,2,1,23.786315755614428,2,1,32.48847863626244,2
0,3,0,21.93228217691509,0,1,23.33527842477185,1
1,3,1,37.126672858465135,1,0,9.341230314072739,3
0,3,0,25.898746882246403,0,1,21.35107818431155,1
1,3,1,61.49107284252315,0,0,25.654298496001715,1
0,3,0,21.34980381680235,0,1,9.637477085361692,2
0,3,0,3.0899223241014995,5,2,61.27555120360864,2
1,3,1,43.51406383645134,1,3,30.844326939971417,3
0,2,0,52.34733401491208,0,0,6.937127511332206,1
0,1,1,2.1741376916815662,4,2,130.7273795520668,2
0,3,0,22.518242782757248,0,0,9.267322425276188,3
0,3,0,21.246813812876447,0,0,7.9852429875894995,1
0,1,0,65.34840869659335,0,0,29.11570950872337,1
0,3,0,29.755514283695486,0,1,26.771135041734134,1
0,2,0,59.23832869977496,0,0,10.284504030005646,1
1,3,1,38.30319545981897,0,0,2.527316867645193,3
0,1,0,22.778516763172284,4,1,69.65477201414438,2
0,2,0,50.187879087886266,0,0,20.83835622245711,1
0,3,0,22.950961402536578,0,0,7.947283507646035,1
0,3,0,29.723793722170356,0,0,4.908997271253557,2
1,3,1,6.788598699040675,0,0,13.635430202628157,2
1,2,1,36.08872430776469,0,0,8.669796620380117,3
1,1,1,36.89628331239869,0,2,214.59321844166487,2
1,2,0,4.980927402219227,2,1,10.966524990580114,1
1,1,1,29.40685950176583,1,0,160.05151131488373,1
0,3,0,6.906364280947578,3,2,74.73818218475104,2
0,3,0,23.737810772206295,0,5,5.949011655097519,1
0,3,0,3.5270485816494617,3,2,52.98838588236874,2
0,3,0,20.830960872475924,0,0,7.410420492294477,1
0,3,0,9.749618883931051,4,1,15.987948803410541,1
0,3,1,46.312638269406385,0,1,21.584100849851588,1
0,3,0,23.463649763641424,0,0,7.502650723566052,2
1,2,1,39.18847505246595,1,1,23.560172101216764,1
1,1,1,28.027312143179213,0,0,86.20022882674985,2
1,3,0,47.16330749851883,0,0,26.252056710123437,1
0,1,1,29.497031866886164,0,2,218.04052520234683,2
0,3,0,48.33141947022909,0,0,6.1964076381753825,1
0,3,0,29.420727565411266,0,1,26.538480839931463,1
0,2,0,67.44420219854058,0,0,63.93943087249949,1
1,2,1,24.104451291637822,0,0,8.75997207359121,1
0,3,0,21.350053074251502,0,0,7.089530366106464,2
0,3,0,53.71976718103585,0,0,2.594481977260865,1
0,3,0,22.164904890115356,0,1,5.863167957386164,1
0,3,0,21.152219677373672,0,0,6.482916499670804,1
1,3,1,46.238858186169686,1,3,29.898370465554784,3
1,1,0,53.81370797937984,0,2,314.537508409014,2
1,2,1,44.18226398607071,1,0,20.651301060201842,1
1,3,0,27.01369394842755,0,0,6.307737076185478,3
0,2,0,54.77778077537199,0,0,7.462136831511641,1
0,3,0,22.004987812628304,0,0,4.204718347857603,1
1,2,1,5.132006218669202,2,1,24.217145904383585,1
0,3,0,32.434365552462765,0,0,9.271552722098654,3
0,3,0,20.817087408236635,0,2,90.84694812254871,2
1,1,1,7.86878934935335,4,2,371.1474774449203,2
1,2,0,23.600018135163197,0,0,9.944184669349479,1
1,3,0,42.30048097036322,0,0,8.680291829316308,3
0,1,0,29.98602402938515,0,2,71.87064060058577,2
0,1,0,49.58907437019511,0,0,82.49569411655787,1
1,2,0,20.150132107189314,1,1,16.663039084985424,2
1,1,1,36.52211415236807,0,0,96.23311398927851,2
1,2,1,41.79266009174882,1,1,79.88019111563125,1
1,3,1,24.250401085512905,0,1,27.939426055849594,1
0,2,0,25.16535030302797,0,0,51.525026466407745,1
0,2,1,59.84071014784507,1,5,35.58756723928334,1
1,3,0,5.4816101122814676,1,1,14.939656026347793,1
0,3,0,29.137159573306175,0,0,8.722990975510358,3
0,3,0,23.241909809692913,0,0,2.744678691657163,2
1,3,0,35.99555536936387,0,0,7.273978749861186,3
1,3,1,38.282760797639334,0,0,6.811778877862257,3
0,3,0,25.77306577393783,0,0,9.39878159670907,2
1,1,1,36.89547617832028,1,0,90.41966304986295,1
1,3,1,32.90885454972852,1,0,29.718981263134072,2
0,3,0,68.59751027106424,0,1,18.01026373496196,1
0,3,0,30.02190183165924,0,1,9.520382974800519,2
0,2,0,36.92892882959675,0,1,12.283059368445661,1
1,2,1,35.665393076405245,1,1,22.3710389027562,1
0,3,0,21.340343565804154,0,0,8.306434706026057,1
1,1,0,25.258061992897723,0,2,330.6644167785355,2
1,3,1,28.431379380050444,0,0,15.733285248903362,2
1,2,1,29.473176472878677,0,0,18.09784097992766,1
1,3,1,39.63361359351127,0,0,6.592916767671046,1
0,2,0,23.97287059613436,1,1,16.95493528297347,2
0,3,1,30.410093774736282,0,0,10.66718395331776,3
0,2,0,53.72087392296074,0,0,13.920716387684921,1
1,1,1,23.731684058153128,0,2,270.05823205039457,2
0,3,0,28.66843387424804,0,0,8.766297835747155,1
0,1,0,49.791104622973116,0,0,60.56973549491082,1
1,2,1,29.319775754859556,1,1,196.68928074746924,2
1,3,1,63.805969559736575,1,3,24.924149318463293,3
0,3,0,25.087167263699754,0,0,6.858350911416521,3
0,2,0,55.672633299782596,0,0,43.599346201472656,1
0,3,0,24.562712018000262,0,0,3.0461134126687632,1
1,2,1,40.86914311393646,0,0,29.50215094958987,1
0,3,0,28.52948486791301,0,2,68.23665886298159,2
1,3,1,38.96561081473451,0,0,10.607326762342026,3
1,1,0,35.83073244327496,1,2,84.25815830087338,1
0,3,0,11.069091367186713,1,1,20.875837894214648,1
0,3,0,20.88278188879474,4,2,74.39604368687077,1
