Geography_Germany,Geography_Spain,Gender_Male,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
1.0,0.0,0.0,0.35727622671875225,0.44359626303770017,0.5,0.754133839873456,0.0,1.0,1.0,0.646522029078914,0.0
0.0,1.0,0.0,0.7041900636845597,0.4311555479876126,0.6000000000000001,0.4597155948352021,0.6666666666666667,1.0,0.0,0.7833052195554278,0.0
1.0,0.0,1.0,0.560473942251843,0.38360672410883107,0.1,0.4853797109742096,0.0,1.0,0.0,0.08253694081750998,1.0
0.0,0.0,1.0,0.7390027906618838,0.3819927263802102,0.4,0.4577006520256182,0.0,1.0,1.0,0.3901871591768099,0.0
1.0,0.0,0.0,0.5997901908951067,0.398605310967536,0.4,0.47172080708772135,0.0,1.0,0.0,0.4363014585620677,1.0
1.0,0.0,0.0,0.710298983855935,0.4201273857272376,0.9,0.5144759941480371,1.0,0.0,1.0,0.8428320163445083,1.0
0.0,1.0,0.0,0.6024375630177232,0.23062319110702748,0.4,0.3912132819069085,0.0,1.0,1.0,0.44545566321934843,0.0
1.0,0.0,0.0,0.3031425747276165,0.21302710907157138,0.0,0.6949447209306904,0.3333333333333333,0.0,1.0,0.5388559901842872,0.0
1.0,0.0,1.0,0.5737566096527655,0.3189927383982064,0.8,0.47512204131536795,0.0,1.0,1.0,0.16656486652755065,1.0
0.0,0.0,1.0,0.5771009876393909,0.7282772514806828,0.1,0.47365105441222066,0.0,0.0,1.0,0.024316687095076985,0.0
1.0,0.0,0.0,0.6327418499191048,0.2729221028100447,0.1,0.5189176699915251,0.0,1.0,0.0,0.0790611988811375,1.0
0.0,0.0,0.0,0.15512208137597241,0.3945149987002705,0.4,0.3811681113939858,0.0,1.0,1.0,0.050372440112681605,0.0
1.0,0.0,0.0,0.4348933035119593,0.17554602020998097,0.5,0.35692802823337266,0.0,1.0,1.0,0.899159664003763,0.0
1.0,1.0,1.0,0.6291702753991776,0.3661687981742767,0.1,0.5262679183333826,1.0,1.0,1.0,0.4114529562820234,1.0
0.0,0.0,0.0,0.8759142723368383,0.35585723908838646,0.6000000000000001,0.6038425968369764,0.0,1.0,1.0,0.06577968893031363,0.0
0.0,1.0,0.0,0.3334770878397796,0.29287769385679846,0.5,0.6493998898807103,0.0,0.0,1.0,0.8636703317389444,0.0
0.0,1.0,1.0,0.3734645014757504,0.33992681708135514,0.4,0.38463635322295364,0.0,1.0,0.0,0.366577504372244,0.0
0.0,1.0,1.0,0.25852275896710675,0.09870797334955494,0.4,0.44626999714014337,0.0,1.0,1.0,0.14492848568578,0.0
0.0,0.0,0.0,0.589243678145811,0.5707979429499399,0.3,0.013342013126350739,0.6666666666666667,1.0,0.0,0.4502731794249859,0.0
0.0,1.0,0.0,0.3801052747771373,0.3930322349093012,0.0,0.5581968914510981,0.0,0.0,0.0,0.9561254460376275,0.0
0.0,0.0,1.0,0.46616679890583274,0.45771060255270235,0.8,0.48395768024430136,0.0,1.0,1.0,0.27701333989150395,1.0
1.0,0.0,0.0,0.6059519223174287,0.28043193518129045,0.1,0.7481700574883655,0.0,1.0,0.0,0.1572293394946921,0.0
0.0,0.0,1.0,0.7510505831870188,0.20914514431854464,0.1,0.4186470287049787,0.0,1.0,1.0,0.5216431943155345,0.0
1.0,0.0,1.0,0.6960552725638379,0.18768841091616914,0.1,0.6846473893035663,0.3333333333333333,1.0,0.0,0.09138088575124098,0.0
1.0,0.0,1.0,0.8552960922340749,0.48516959086604705,1.0,0.5928159006378071,0.6666666666666667,1.0,0.0,0.14970542855229846,1.0
0.0,0.0,1.0,0.7518826603501509,0.1982218899108262,0.7000000000000001,0.012333635882921091,0.3333333333333333,0.0,0.0,0.061361949726985054,0.0
0.0,1.0,0.0,0.6076933070570828,0.14038987490624855,0.4,0.6541152356248859,0.0,0.0,1.0,0.17463178869833168,0.0
0.0,1.0,0.0,0.29020815313541604,0.2573249689900221,0.5,0.45379450392787246,0.3333333333333333,0.0,1.0,0.28047110354056104,0.0
1.0,0.0,1.0,0.5007877462639615,0.4242061092133923,0.9,0.47396169523704756,0.0,1.0,0.0,0.21295689478624524,0.0
1.0,0.0,0.0,0.5102797077901547,0.25092444100958416,0.5,0.46534485376668316,0.6666666666666667,1.0,0.0,0.14952886832675677,1.0
0.0,1.0,0.0,0.6641869216710812,0.25806179413863595,0.1,0.011732405217660336,0.0,1.0,1.0,0.5719303643041609,0.0
0.0,0.0,1.0,0.4422741534701561,0.3693831941713129,0.6000000000000001,0.00042955756269667605,0.0,1.0,0.0,0.3604060020253844,0.0
0.0,1.0,1.0,0.5207738212868593,0.6157152580429789,0.1,0.39473431986940183,0.3333333333333333,1.0,1.0,0.6084119193829072,0.0
0.0,0.0,0.0,0.49768779608187647,0.20487319638039078,0.5,0.5768936985153663,0.0,0.0,0.0,0.7168183740048998,0.0
0.0,0.0,1.0,0.5274292722778866,0.08565495975307522,0.4,0.5355653075180077,0.0,1.0,1.0,0.17267185960186052,0.0
1.0,0.0,1.0,0.3321085911548546,0.3190784258686495,0.6000000000000001,0.4707730572496515,0.0,1.0,0.0,0.05195836345531354,0.0
1.0,0.0,1.0,0.8799261749471183,0.18957205594086043,0.2,0.5457660302198284,0.3333333333333333,1.0,1.0,0.8966568710131232,0.0
0.0,0.0,0.0,0.4827076352835547,0.23173135757549834,0.4,0.4099994988115478,0.0,0.0,0.0,0.2247942456027946,0.0
1.0,0.0,0.0,0.5388619161114094,0.5260228915058557,0.9,0.5495458918894021,1.0,1.0,0.0,0.17029947421564534,1.0
