V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
-32.0581191553535,-48.0608560248694,3.76096472847135,10.8566080690652,-20.7878458115363,13.0856943709389,-16.701694296045,8.53364636186583,5.50998786993885,-14.1101844415457,5.29923634963938,-10.8340064814734,3.71322229932117,7.2342488794452,-3.22579907541804,4.53127503027372,5.88737443819761,2.5303800493457,-3.61666203839136,-21.3871219290332,-10.4648764908279,4.08021436095404,-8.53781580651041,-2.82484890293617,1.89944226712289,-1.47614555325879,-3.20384306512515,-6.32850265567236,-0.3532293929668235
-0.7706868062309237,-0.7208315063690875,-0.8430647484874033,1.496695939894438,0.1530002720844594,-0.8849972955135914,0.2510370292406943,0.01711005951619451,0.47510387465302384,0.1596592907825953,0.7267658798392478,0.6730466705626548,-1.019738168003731,0.4963089909941131,0.16537811572004854,-0.06021983993594864,0.14048063775700054,-0.9513391673083468,-1.2187270834933024,-0.23325566318218582,0.009545444325738006,-0.18361008761204048,-0.11715427676188687,0.7696722211723638,-0.1521163509552068,-0.12739300343271262,0.08994231664907518,-0.05685867900995813,0.005768486633991346
-1.3409254403754074,0.5875662887729811,0.7983228195564968,-0.11141101197515474,0.16467887558693864,-0.591742032454823,0.45285235475685626,-0.29121557970128037,-0.2013400524003882,0.07248307592532682,-1.9726397374185052,-1.212827161470496,0.7931329425371696,-0.2067705613047179,1.1189680852688029,-0.16005873296006007,0.3963430186860729,-0.12050162802492395,3.13821110524642,0.9408640010389873,0.4492229660850602,3.537966124524312,-0.09511868762784885,-0.3579661476989203,-0.6098685190549689,0.14449543671262985,1.1758132317972823,2.4995938808441034,-0.20621464648196913
-1.5900821909147,5.10720696348405,0.5115488087739921,-0.04326049377163356,1.2417691097731922,-1.1433063101395007,1.6905848601725828,-0.9029495297661235,0.40971484483031767,1.4183144843995448,-0.47166600662596514,-1.8554237253084616,-0.3900221272790415,-1.0043733913642696,0.08200609189091194,-0.5265961273482406,0.3739820195569012,0.2964439784679766,-0.5143460377892305,1.8634365583561534,-0.11282596629568543,0.6667988154101478,0.09481552479653843,0.5325132640923205,-0.5290787605425402,-0.04512453426790128,2.8049454939492455,0.14927213440174433,-0.3492313067728856
-32.0581191553535,8.58497179585822,-18.6498531851945,-4.6290034434015,26.647696517895,13.0856943709389,-16.701694296045,8.53364636186583,5.50998786993885,8.45789900136551,5.29923634963938,-10.8340064814734,-3.55217239553855,-9.37385858364976,3.68027152852471,-9.89924654080666,-19.2362923697613,-8.39855199494575,-3.61666203839136,14.9350004462863,-10.4648764908279,-3.68442146030789,4.4647413676404,3.07094998510096,1.89944226712289,2.95209267905604,6.26770908866261,-6.32850265567236,-0.3532293929668235
-32.0581191553535,8.58497179585822,-18.6498531851945,-4.6290034434015,-20.7878458115363,13.0856943709389,-16.701694296045,8.53364636186583,-8.50705863675898,8.45789900136551,-2.82892867514665,3.89759542469868,3.71322229932117,7.2342488794452,-3.22579907541804,4.53127503027372,5.88737443819761,-8.39855199494575,-3.61666203839136,-21.3871219290332,13.2502310936316,4.08021436095404,4.4647413676404,-2.82484890293617,-2.12448855307377,-1.47614555325879,-3.20384306512515,-6.32850265567236,-0.3532293929668235
2.35682378782974,-48.0608560248694,-18.6498531851945,-4.6290034434015,26.647696517895,13.0856943709389,-16.701694296045,8.53364636186583,5.50998786993885,2.878503391461426,-2.82892867514665,-10.8340064814734,-3.55217239553855,7.2342488794452,3.68027152852471,4.53127503027372,-19.2362923697613,2.5303800493457,3.59485833592436,14.9350004462863,-10.4648764908279,-3.68442146030789,4.4647413676404,3.07094998510096,1.89944226712289,2.95209267905604,-3.20384306512515,-6.32850265567236,13.64850824768523
2.35682378782974,0.5878340737573933,-18.6498531851945,-4.625989021385536,26.647696517895,-20.8696261884133,17.2566228959585,-19.1197538066204,-8.505196778445692,8.324914643235012,-1.8055189038345074,0.5937777621160792,-3.5110049507087067,7.2342488794452,-3.22579907541804,-9.89924654080666,0.4805571014240998,-7.498059403292796,3.59485833592436,-17.274571233072376,13.2502310936316,4.08021436095404,-8.53781580651041,3.07094998510096,1.89944226712289,2.3230578423767994,-3.20384306512515,-6.32850265567236,-0.3501542278868759
2.35682378782974,-48.0608560248694,-18.6498531851945,-4.6290034434015,26.647696517895,13.0856943709389,-16.701694296045,8.53364636186583,5.50998786993885,-14.1101844415457,5.29923634963938,3.89759542469868,-3.55217239553855,7.2342488794452,3.68027152852471,-9.89924654080666,5.88737443819761,-8.39855199494575,-3.61666203839136,-21.3871219290332,13.2502310936316,4.08021436095404,4.4647413676404,-2.82484890293617,-2.12448855307377,2.95209267905604,6.26770908866261,-6.32850265567236,-0.3532293929668235
-32.0581191553535,-48.0608560248694,-18.6498531851945,10.77818517297167,26.647696517895,-20.8696261884133,-16.701694296045,-19.1197538066204,5.50998786993885,8.45789900136551,-2.82892867514665,-10.8340064814734,-3.55217239553855,-9.37385858364976,3.68027152852471,-9.89924654080666,-19.2362923697613,-8.39855199494575,-3.61666203839136,-21.3871219290332,-10.4648764908279,4.08021436095404,4.4647413676404,2.6261826691200225,-2.12448855307377,2.799265841306183,6.26770908866261,2.61929822369553,13.64850824768523
2.151844430045517,-1.0622837248207202,-18.6498531851945,-4.6290034434015,26.647696517895,13.0856943709389,-16.69981421073713,8.53364636186583,-0.26679781492786875,0.2334441937010178,-2.7608200052342893,-10.583965572113964,0.258587737077203,0.40315375710353957,3.68027152852471,1.434780375501283,-19.226365321644916,-0.31994396387537694,0.5478100309336544,1.785616073867041,-0.3252569715187167,-3.652993799264464,-0.03664872033247579,3.07094998510096,1.77256032812014,-0.0729883003077108,-1.164801491353145,-0.49784174388694635,0.014545129600733071
-2.4981034543377034,-0.6675689720838389,-1.5735847802361569,-0.3659740431208041,-0.318572729812158,-1.5199281266147113,0.6704669191152877,-0.31481372513731315,0.9529342829537008,-0.9020132742808251,1.1394229042925377,-0.17734804683285524,0.009545193653226546,0.2488800584669953,0.1508828477665591,-0.2797773138371793,0.17225478772100095,-0.3962450980677061,-0.44050551657086223,-20.43026717265859,-0.24939179563642172,0.779068057136299,-3.2741235530470334,1.7262052541739066,-0.40413072847722886,-0.062417796089770425,0.0354176621572569,-0.07463689412762105,1.1423680371427523
1.3375534291284286,-0.002368815600705579,0.009050805373486098,0.6541832057039886,0.04111729767411436,0.11646870169143632,0.07577613534857527,-0.0854547274089366,0.3408855067311394,0.707813469430883,0.6852639659436043,0.2056901262694517,-0.482280474774997,0.1968512750671549,1.3784564332912037,0.23605664758377762,-0.5615840886803669,0.5117072116222537,0.43762433477930174,-0.10664917039308172,-0.0791754989249896,-0.09104775689421575,0.168442990091982,-0.15991279159013172,-0.10669370333427837,-0.7651385963056054,-0.0004770181844364746,-0.039580079906672685,-0.31893953233732575
-32.0581191553535,8.58497179585822,-18.6498531851945,-4.6290034434015,-20.7878458115363,-20.8696261884133,17.2566228959585,-19.1197538066204,5.50998786993885,8.45789900136551,5.29923634963938,-10.8340064814734,-3.55217239553855,-9.37385858364976,-3.22579907541804,-9.89924654080666,-19.2362923697613,-8.39855199494575,-3.61666203839136,14.9350004462863,-10.4648764908279,4.08021436095404,4.4647413676404,3.07094998510096,1.89944226712289,2.95209267905604,6.26770908866261,2.61929822369553,-0.3532293929668235
2.35682378782974,8.58497179585822,-18.6498531851945,10.8566080690652,26.647696517895,-20.8696261884133,17.2566228959585,-19.1197538066204,-8.50705863675898,-14.1101844415457,5.29923634963938,-10.8340064814734,-3.55217239553855,-9.37385858364976,1.7132001266223449,4.53127503027372,5.88737443819761,2.5303800493457,-3.61666203839136,14.9350004462863,13.2502310936316,4.08021436095404,-8.53781580651041,-2.82484890293617,1.89944226712289,-1.47614555325879,6.26770908866261,-6.32850265567236,-0.3532293929668235
