Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,Survived
1,0,18.46042251586914,0,0,36.98031997680664,2.9220020915969975,1
1,0,46.83203887939453,0,0,2.4547481536865234,2.882613321139979,0
2,0,54.37030029296875,1,0,15.232170104980469,1.00529444061719,1
3,0,6.149971008300781,4,0,40.87462615966797,1.9986346112695415,1
2,1,32.280879974365234,0,0,3.7863686084747314,2.916126069433768,0
2,1,31.809812545776367,1,0,24.03592300415039,2.0421378176288996,1
3,1,42.26034927368164,0,2,26.115184783935547,2.010635075270808,1
1,1,25.79143714904785,0,1,57.192466735839844,1.0059012396588782,1
3,0,30.852333068847656,0,0,30.379491806030273,1.9999790440870637,1
3,0,26.490358352661133,0,0,4.517810821533203,1.987986850751998,0
3,1,24.438596725463867,0,0,37.1651496887207,1.0009648714730242,1
3,0,23.35059356689453,0,0,7.5380473136901855,2.004646952885685,0
2,1,21.182519912719727,2,2,8.094785690307617,1.0072548684707048,1
3,0,49.250099182128906,0,0,12.936871528625488,1.001865144699205,0
3,1,44.9426155090332,1,0,25.03558921813965,1.972276358914531,1
3,0,40.891117095947266,1,0,148.69879150390625,1.0046310775105003,0
3,0,48.369544982910156,0,0,25.06062889099121,1.996701095941589,1
3,0,23.21548080444336,1,0,10.292410850524902,1.0105426209254458,0
1,1,47.439334869384766,0,0,81.93925476074219,2.9995612548295827,1
2,0,41.257774353027344,0,0,11.744974136352539,2.019088846282564,1
2,1,34.03799057006836,0,1,49.53562927246094,2.0161902998560866,1
3,0,33.86138153076172,1,0,8.538399696350098,1.002740486583455,0
3,0,38.56140899658203,0,0,7.433869361877441,1.0047711293419697,0
1,1,37.73725128173828,2,1,209.74375915527344,1.0033047077036759,1
3,0,45.91695022583008,0,0,4.016145706176758,1.0026056673629549,0
3,0,15.975054740905762,0,0,1.4670071601867676,1.004784662005058,0
1,1,22.76986312866211,1,0,23.6510009765625,1.0041007820736771,1
1,1,25.273422241210938,0,0,7.593533039093018,2.9605788625056415,0
3,1,25.365976333618164,0,0,96.1100082397461,1.0014381801982575,1
1,1,15.586573600769043,1,2,10.353179931640625,1.0157559850028732,1
1,1,49.860347747802734,0,0,20.473163604736328,2.0068869623280854,1
1,0,50.416954040527344,0,0,167.93385314941406,1.977256049140333,1
1,0,30.46031951904297,0,1,60.958744049072266,1.0037769585814282,1
3,1,13.809494018554688,1,1,88.1676025390625,1.000754374471835,1
3,0,45.212947845458984,0,0,38.81114959716797,2.0223929973665826,1
2,1,44.25933074951172,0,0,82.97595977783203,1.0067261787392014,1
3,1,44.19282150268555,0,2,214.53956604003906,1.0078184086668238,1
1,1,53.75967025756836,0,0,28.44416618347168,1.0091762951301102,1
3,0,27.333637237548828,0,0,5.849156856536865,1.0023384257560348,0
2,1,38.91830825805664,1,0,124.41675567626953,1.0088496185096003,1
1,1,60.60177993774414,0,0,138.18780517578125,1.0035620679388686,1
3,1,43.83474349975586,0,2,34.44481658935547,2.986995587200422,1
3,1,46.30582809448242,0,0,57.7220458984375,2.014015119699639,1
1,1,13.34111499786377,0,1,33.67085266113281,2.006192164591337,1
3,1,24.95655632019043,0,0,8.69792652130127,1.0007633352829481,1
1,1,53.88702392578125,2,0,19.287723541259766,1.01376141387038,1
3,0,34.75812911987305,1,0,11.216222763061523,2.975895157467673,0
1,1,21.748598098754883,1,0,83.83324432373047,1.0166543883842714,1
3,0,18.420530319213867,0,0,11.856175422668457,2.0006040634480313,0
3,1,13.391942977905273,4,2,9.068938255310059,1.9877899985629979,1
2,1,6.556387424468994,1,1,4.498251914978027,1.0004262838390947,0
3,1,40.4923095703125,0,0,19.2194881439209,1.009025333506421,1
2,0,18.406415939331055,0,0,21.764368057250977,1.0047995199377826,0
2,0,52.309547424316406,0,0,25.319721221923828,2.9787429178878084,0
1,0,47.087501525878906,1,0,18.908069610595703,1.0017009795022955,0
3,0,41.140201568603516,0,0,13.667993545532227,1.014762537372473,0
1,0,30.83135986328125,0,0,10.760316848754883,2.9859998086551465,0
3,1,27.714492797851562,8,1,141.64894104003906,1.9895749843342303,1
2,1,29.68544578552246,1,2,97.63890075683594,1.0017072592919969,1
3,0,36.950233459472656,0,2,93.29190063476562,1.9963943684126209,1
3,1,22.174602508544922,0,1,15.291839599609375,2.006658941964747,1
3,1,15.230035781860352,1,0,7.477781772613525,1.0001978152498836,1
3,0,16.96316146850586,2,0,7.34522008895874,1.0065110906661687,0
1,0,44.510643005371094,0,0,2.5183420181274414,2.9963954975518967,1
1,0,50.87779235839844,0,0,7.847877502441406,1.0064957726876151,1
3,1,47.23780822753906,1,0,260.8815002441406,2.8526429187428572,1
2,0,29.67678451538086,0,0,2.9808125495910645,1.0020661652648393,1
3,0,47.03847122192383,0,0,4.269482612609863,1.0067488452581645,1
2,1,22.842105865478516,0,2,20.81479835510254,2.97479339318515,1
1,0,27.444992065429688,0,0,3.714041233062744,1.0130444167357333,0
1,0,19.243276596069336,0,1,12.11778736114502,1.0050627702602468,0
3,0,27.870452880859375,0,0,3.1926491260528564,1.0062228721887283,0
2,1,47.68977737426758,1,0,89.07002258300781,2.9120693002395117,1
1,1,43.291481018066406,0,0,21.96435546875,1.9798108768556721,1
1,0,37.666717529296875,0,0,11.537656784057617,1.9753913859712653,0
