Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area1,Soil_Type1,Soil_Type2,Soil_Type3,Soil_Type4,Soil_Type5,Soil_Type6,Soil_Type7,Soil_Type8,Soil_Type9,Soil_Type10,Soil_Type11,Soil_Type12,Soil_Type13,Soil_Type14,Soil_Type15,Soil_Type16,Soil_Type17,Soil_Type18,Soil_Type19,Soil_Type20,Soil_Type21,Soil_Type22,Soil_Type23,Soil_Type24,Soil_Type25,Soil_Type26,Soil_Type27,Soil_Type28,Soil_Type29,Soil_Type30,Soil_Type31,Soil_Type32,Soil_Type33,Soil_Type34,Soil_Type35,Soil_Type36,Soil_Type37,Soil_Type38,Soil_Type39,Soil_Type40,Wilderness_Area2,Wilderness_Area3,Wilderness_Area4,Cover_Type
-0.9429379436171501,-0.4723739111025052,-0.8124660130617211,0.13785518674346153,-0.20276481808287705,-0.8938857111092501,1.1059538960498856,0.31065121132533546,-0.43465189767051665,-0.055320920480234737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
-0.04024389213070981,1.3623228657678377,-0.4688824022318841,2.4466390149839548,-0.23494720261798857,-0.02807197455317273,-0.4193290608673198,0.005889081666265089,0.7608217865796864,3.523541661168903,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.9205483094215665,-1.08952395051744,0.01052204436051224,-0.905419900864429,-0.3212948064756041,-1.208957400278051,1.0031072794728257,-2.050079800369898,-0.45459329976102153,0.7366106028072619,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-0.07215228418810882,-1.1396005824825934,0.1691660759177439,-1.000699755340739,-0.16040645402425843,1.3192223724817984,1.144234810561087,-0.6879673794636176,-1.3805759609820432,3.604045228569743,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-0.46268795799131585,1.5055495253874067,-1.1046117020980797,-0.9004261399408433,-0.14467676178999073,0.3562734834502007,-0.9046686064783137,0.025854839641945977,-0.26728844462395973,3.604045228569743,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.47568571917130925,-0.7306165094850104,-1.5323312727059029,1.4350024382304074,0.07201669551189216,-1.2308474292361398,1.2153218532435963,-0.1018822353697851,-0.19703670254441746,1.2465958002185804,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1.1035175830956017,-1.2411972311970354,-0.6152330267911552,3.9839800906108076,0.761968453343066,0.25610134695892806,-0.07709133180697536,-0.45355241941637076,-0.2467652926074055,1.84079848187612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
0.5347288888586016,1.3691158369345895,0.11754567655880922,0.020045568193525598,0.39236974096144417,1.6166388221676162,-0.4894841596794036,0.2789047526453272,0.5381896718932216,1.2523257091495688,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-3.1265295294262323,1.2946489923120315,0.9234465812037461,1.0890036268771308,1.7493123966575785,-1.2617317831328612,-1.5390418574281965,-1.2986578595211016,0.9927786979120138,-0.6189545083972827,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
0.05887964123304394,1.244651883177599,0.04696854238473855,-0.7073178082603766,-0.794372049450909,0.555381613885033,-0.15869817401426478,-1.0350536824388274,0.9632300436732247,0.5980163574514645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2
-0.6692950539326183,1.4456353761026823,-1.3297617352664597,0.8840567500142305,2.447754732246585,-0.2665565576470368,-0.4229742127577612,0.4911288476437565,-0.27679129492520976,0.4220996489235814,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
-0.7150575461912118,0.44802075714878187,-0.8088331583984452,0.05292948336214276,-0.6459553651792048,0.02250570383871775,-0.4041417702193132,1.1759550714967704,1.1467725594381266,-0.5311354655039088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
1.2548879374883974,1.3793878394489285,-1.1722861574241108,-0.7536813054606061,-0.3840650548708978,-0.08316456976737913,-1.168216538195437,0.3857163793277244,0.7823581887951973,0.18267427478126408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.9066006665088511,1.3584210422510468,-1.0560234387236724,-0.03492107753496948,0.4617845222035555,-0.8152812888147868,-0.8433379841764381,0.39196696220862376,0.9708992972730868,0.1460465879180166,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.05562099843796155,1.4190331593307732,-0.6020884971293345,-1.0552979141199665,-0.12839245876094266,-0.10913758124477574,-0.26953450841566373,0.31802845461996476,0.5108195826358428,3.604045228569743,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-0.45074401563157596,-0.3608283272424856,-1.0536224465045465,0.7107675144541372,-0.061805074175897826,-0.25373467825101903,0.9051251121251261,1.1185790960511768,-0.21821903218076175,3.604045228569743,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-0.2473040899465385,-1.0070794598769501,-1.200978800482131,-0.3499714876403235,-0.7417099361070021,-0.13937259871848745,0.29374402311946446,1.1257713371815687,-0.4263410978149131,0.23662405186061786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
0.6035333443627386,-0.3619873761306673,0.4390574954288677,1.7377434874592184,1.1903524420396132,-0.2855707679001427,1.5391845125889336,-0.9252220387430394,-1.3795648441211903,0.14989773282233088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
-0.24400869486282364,0.7734649399611654,-1.4694907678115374,0.09820446086774931,0.25087580534272536,0.6546054739310966,0.4158590025500152,1.239528994130766,0.4624185127189141,1.246246261918218,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-1.366185578611986,-1.0815652278491372,1.5041239014664187,1.404208630029256,1.4438273243706115,-0.8380675215059658,-1.0978416957908392,-2.5780995197206416,-1.9761224452683699,-0.7129899287932722,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
-0.41610151266410716,-1.2354510330702762,-0.4705623513460421,2.21650548284087,-0.05594592351999077,0.4141325506297865,-1.8422154701612563,-0.11050071562263553,0.4904942349159928,0.035946220435500054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.004186909466938504,1.5234571928339076,0.2560246675391902,1.0509047982010993,1.3813742699634664,0.2434438968826425,0.41835483374067384,0.4108480691513222,0.6720975505852824,0.12052716652257744,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
