Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked
0,3,0,0.42,0,0,0.0,1
0,3,0,80.0,0,0,512.3292,1
0,1,0,80.0,0,0,512.3292,1
0,1,0,80.0,1,2,512.3292,1
0,3,0,80.0,0,0,0.0,1
1,3,1,0.42,1,2,0.0,1
1,1,1,80.0,1,2,512.3292,1
0,1,1,80.0,1,2,512.3292,1
0,3,0,0.42003411519069755,0,0,0.0,1
1,3,0,0.42,1,2,0.0,1
0,3,0,0.42,0,0,0.0,2
1,3,0,0.42,0,0,0.0,1
1,3,0,0.42,1,0,0.0,1
1,1,1,0.42,1,2,512.3292,1
0,1,1,80.0,0,2,512.3292,1
1,1,0,0.42,1,2,0.0,1
0,1,0,80.0,0,2,512.3292,1
0,3,1,0.42,0,0,0.0,1
0,3,0,80.0,0,0,512.3292,1
0,3,0,0.42,0,0,0.0,1
0,1,0,80.0,1,2,512.3292,1
0,1,1,80.0,1,2,512.3292,1
1,1,1,0.42,1,2,512.3292,1
0,3,0,80.0,0,2,512.3292,1
1,1,1,80.0,1,2,512.3292,1
1,3,0,0.42,1,2,0.0,1
1,3,0,0.42,1,0,0.0,1
0,1,0,80.0,0,0,512.3292,1
0,3,0,80.0,0,0,0.0,1
0,1,0,80.0,0,2,512.3292,1
1,3,1,80.0,0,0,512.3292,1
1,1,0,80.0,1,1,512.3292,1
1,3,1,0.42,1,2,0.0,1
1,1,1,80.0,0,0,512.3292,1
1,3,0,0.42,0,0,0.0,1
1,1,1,80.0,0,1,512.3292,1
0,1,1,80.0,0,2,512.3292,1
1,3,0,0.42,1,0,0.0,1
0,3,0,0.42,0,0,0.0,1
0,3,0,80.0,0,0,512.3292,1
0,3,0,80.0,0,0,0.0,1
0,1,0,80.0,1,2,512.3292,1
0,1,0,80.0,0,0,512.3292,1
0,1,1,80.0,1,2,512.3292,1
0,1,1,80.0,0,2,512.3292,1
0,1,0,80.0,0,2,512.3292,1
1,1,1,80.0,1,2,512.3292,1
0,3,0,80.0,0,1,512.3292,1
1,3,0,0.42,0,0,0.0,1
1,3,1,0.42,1,2,0.0,1
1,1,1,0.42,1,2,512.3292,1
1,2,1,80.0,0,0,512.3292,2
0,3,1,80.0,0,0,512.3292,1
1,1,1,0.42,1,2,0.0,1
1,3,0,0.42,1,2,0.0,1
0,1,0,80.0,0,1,512.3292,1
0,3,0,80.0,0,0,512.3292,1
0,3,0,0.42,0,0,0.0,1
1,1,1,0.42,1,2,512.3292,1
1,1,1,80.0,1,2,512.3292,1
1,3,0,0.42,1,2,0.0,1
1,3,0,0.42,0,0,0.0,1
0,1,0,80.0,1,2,512.3292,1
0,3,0,80.0,0,0,0.0,1
0,1,1,80.0,1,2,512.3292,1
1,3,1,0.42,1,2,0.0,1
0,1,0,80.0,0,2,512.3292,1
0,3,0,80.0,0,0,507.1957634558553,1
0,1,0,80.0,0,0,512.3292,1
1,1,1,0.42,1,2,0.0,1
0,3,0,0.42,1,0,0.0,1
1,3,1,80.0,0,2,512.3292,1
0,3,0,80.0,0,2,512.3292,1
0,3,0,0.42,3,2,0.0,1
1,1,1,80.0,0,2,512.3292,2
1,3,0,80.0,0,0,512.3292,2
0,3,0,0.42,0,0,0.0,1
0,3,0,80.0,0,0,512.3292,1
0,1,0,80.0,0,2,512.3292,1
1,3,0,0.42,1,2,0.0,1
0,3,0,80.0,0,0,0.0,1
0,1,1,80.0,1,2,512.3292,1
0,1,0,80.0,1,2,512.3292,1
1,3,0,0.42,0,0,0.0,1
1,1,1,80.0,1,2,512.3292,1
0,1,0,80.0,0,0,512.3292,1
0,1,0,80.0,0,0,512.3292,2
1,3,0,0.42,1,0,0.0,1
0,3,0,0.42,1,0,0.0,1
0,3,1,0.42,0,0,0.0,1
1,3,1,0.42,1,2,0.0,1
1,1,0,80.0,0,0,512.3292,1
1,1,1,0.42,1,2,512.3292,1
0,1,1,80.0,0,1,512.3292,1
1,3,1,80.0,1,2,512.3292,1
0,3,0,80.0,0,2,512.3292,1
0,1,1,80.0,1,0,512.3292,1
0,3,0,80.0,0,0,512.3292,1
0,3,0,0.42,0,0,0.0,1
0,2,0,80.0,0,0,512.3292,1
0,3,0,80.0,0,2,512.3292,1
0,1,0,80.0,1,2,512.3292,1
0,3,0,80.0,0,0,0.0,1
1,3,0,0.42,0,0,0.0,1
0,1,0,80.0,0,2,512.3292,1
1,3,0,0.42,1,2,0.0,1
1,1,1,0.42,1,2,512.3292,1
0,1,0,80.0,0,0,512.3292,1
1,3,0,0.42,1,0,0.0,1
1,1,1,80.0,1,2,512.3292,1
0,1,1,80.0,1,2,512.3292,1
1,1,1,80.0,0,0,512.3292,1
