Geography_Germany,Geography_Spain,Gender_Male,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
0.0,1.0,1.0,0.7979280053250213,0.15610529408564872,0.9,0.5317991460541888,0.0,1.0,0.0,0.17272493748372503,0.0
0.0,1.0,1.0,0.6336455404112259,0.17081573513648665,0.8,0.4143776170610087,0.0,0.0,0.0,0.16175823670304745,1.0
1.0,1.0,0.0,0.8861979265187364,0.19706329315324544,0.2,0.4782021820355869,0.0,0.0,1.0,0.6531709778440685,0.0
0.0,0.0,1.0,0.8235019363281415,0.16870246863202454,0.9,0.01874652365396256,0.3333333333333333,1.0,0.0,0.37422471550639397,0.0
0.0,1.0,1.0,0.8803282275592353,0.1862988489626629,0.7000000000000001,0.01052138504278741,0.3333333333333333,1.0,0.0,0.38554910258515473,0.0
1.0,0.0,1.0,0.80968483016842,0.2789406328236389,0.8,0.5449115725305386,0.0,0.0,1.0,0.5491923844226364,1.0
0.0,1.0,1.0,0.814560512143386,0.1984365321348875,0.8,0.5068356976233696,0.0,1.0,0.0,0.24487722977667986,0.0
1.0,1.0,0.0,0.602986777248396,0.14475759646376837,0.4,0.5331510746970164,0.0,0.0,1.0,0.3757034736692333,1.0
1.0,0.0,1.0,0.8613015323511212,0.2590400585142841,0.2,0.39926470874275893,0.0,1.0,1.0,0.41767803017979177,0.0
0.0,0.0,0.0,0.6366181355054309,0.19723345671418013,0.5,0.6064818625541066,0.0,0.0,0.0,0.30784576905041783,0.0
0.0,1.0,1.0,0.6206600130086636,0.15697139799092819,0.2,0.45437236459098573,0.0,1.0,1.0,0.6129127638853075,0.0
0.0,1.0,1.0,0.8932688229130599,0.17065642043187582,0.3,0.00403459571446665,0.3333333333333333,0.0,1.0,0.5997434037183628,0.0
0.0,1.0,1.0,0.8098965592449772,0.20539418463334858,0.9,0.011415923078619992,0.3333333333333333,0.0,0.0,0.623420796653386,0.0
0.0,1.0,1.0,0.7573673173457998,0.13902156273790026,0.8,0.000371166611388338,0.0,0.0,0.0,0.3410489927046805,1.0
0.0,1.0,0.0,0.7765910817870555,0.2043564669247908,0.7000000000000001,0.5508248858035232,0.0,0.0,0.0,0.2791000360640695,1.0
0.0,1.0,0.0,0.8216665277230346,0.24772749128382895,0.1,0.5323719688216657,0.0,0.0,1.0,0.4184636162022977,1.0
1.0,1.0,1.0,0.7625335049185341,0.17008445693164448,0.8,0.5000639515283741,0.6666666666666667,0.0,1.0,0.3873430885130925,1.0
0.0,1.0,1.0,0.765146368516207,0.21784430608686425,0.2,0.5399135721428358,0.0,1.0,0.0,0.2777801688457958,1.0
0.0,1.0,1.0,0.7126374959340444,0.12073731332134913,0.6000000000000001,0.42625775191135096,0.0,0.0,1.0,0.24721384362203144,1.0
0.0,0.0,1.0,0.9275586989062168,0.4042700164535124,0.0,0.3771939012840535,1.0,0.0,1.0,0.22308096822760898,1.0
1.0,1.0,1.0,0.8245298311020822,0.3301924683374873,0.8,0.47756154366189174,0.6666666666666667,0.0,1.0,0.4325690012639433,1.0
0.0,1.0,0.0,0.9196590617581345,0.15402185506580876,0.2,0.4843594904098575,0.3333333333333333,1.0,1.0,0.7013386794749796,0.0
0.0,0.0,1.0,0.8271226617915584,0.27887747042969685,0.8,0.009039174255743508,0.0,1.0,1.0,0.3651628680815002,1.0
1.0,0.0,0.0,0.6849864583177044,0.15596416336563884,0.2,0.4996029033995374,0.0,1.0,0.0,0.4114161391707613,0.0
0.0,1.0,1.0,0.7906839105091683,0.15731301802209502,0.7000000000000001,0.004385331904957564,0.0,1.0,0.0,0.40528984821506064,0.0
0.0,1.0,1.0,0.7516603265384934,0.21158750604153015,0.8,0.44422343135435405,0.0,1.0,0.0,0.531225844782866,1.0
0.0,1.0,0.0,0.865753576123183,0.18134416159761715,0.2,0.00794732458893508,0.0,1.0,0.0,0.2343594110718223,0.0
1.0,0.0,1.0,0.6158713962414692,0.2597881462032995,0.8,0.5475408576220201,0.0,0.0,1.0,0.6185726583593296,1.0
0.0,1.0,0.0,0.8202757283831971,0.2052273426475958,0.1,0.4493728741595674,0.0,0.0,1.0,0.4582168393553482,1.0
0.0,1.0,1.0,0.776341930783124,0.1606321287722798,0.5,0.5074346459960181,0.0,0.0,0.0,0.20818648890223918,0.0
1.0,1.0,0.0,0.3931609543052955,0.13399997992320853,0.4,0.3699141750998296,0.0,1.0,0.0,0.26890580916670626,0.0
0.0,1.0,1.0,0.6448922202908068,0.15149560367787923,0.2,0.42671830455219273,0.0,0.0,0.0,0.1852025261779675,0.0
0.0,1.0,1.0,0.6284772850859777,0.16385197483162103,0.8,0.5317150731970162,0.6666666666666667,1.0,1.0,0.24554222526903224,1.0
1.0,1.0,1.0,0.5717398485984142,0.19605810413541563,0.8,0.5847036994144745,0.0,1.0,1.0,0.25230922727236,1.0
0.0,0.0,1.0,0.9149207198676039,0.41512884519610826,0.0,0.32707588959605827,1.0,0.0,1.0,0.4301985228263121,1.0
0.0,0.0,0.0,0.6141921635978461,0.14063513622046558,0.4,0.3572117178836124,0.0,1.0,0.0,0.3234946913069437,0.0
0.0,1.0,1.0,0.8618024498190893,0.24335320217648448,0.2,0.4790587772646675,0.0,1.0,0.0,0.13425846474291098,1.0
0.0,1.0,1.0,0.8676682634936516,0.24807788292798172,0.2,0.462247910258486,0.0,1.0,1.0,0.23727589389382017,1.0
1.0,1.0,0.0,0.6992304417915207,0.13187289934032623,0.4,0.43706306702604136,0.0,1.0,0.0,0.3527186124010854,0.0
0.0,1.0,1.0,0.7235122551201756,0.19709612091269568,0.8,0.4666655597648813,0.0,1.0,1.0,0.5132096459101158,0.0
0.0,1.0,1.0,0.6740666376836388,0.19342941025972826,0.8,0.5108077322788102,0.0,0.0,0.0,0.4114813426186683,1.0
1.0,0.0,0.0,0.8233257149654034,0.3048099168009519,0.1,0.5294584745678922,0.0,0.0,1.0,0.43789557818373764,0.0
0.0,1.0,1.0,0.759930780966921,0.16185504126709732,0.3,0.4985302326187828,0.0,0.0,0.0,0.16317344330809586,1.0
0.0,1.0,1.0,0.7646304405815483,0.11239590548798942,0.8,0.00129558902441859,0.0,1.0,0.0,0.09185892931286516,1.0
0.0,1.0,1.0,0.8397582717539889,0.29181503262279795,0.8,0.4696558739805252,0.0,0.0,1.0,0.24455777515252383,1.0
0.0,1.0,1.0,0.6263129842907288,0.21477703443930843,0.8,0.48842799116067337,0.0,0.0,0.0,0.3398899040729083,1.0
1.0,0.0,1.0,0.8912856976698393,0.0042735806790653585,0.2,0.4090691767529335,0.0,1.0,1.0,0.5042612773294681,0.0
1.0,0.0,0.0,0.7618179396721523,0.21176250353444112,0.5,0.5733631854953786,0.0,0.0,0.0,0.3629419314958038,0.0
0.0,0.0,1.0,0.8209909998641323,0.0535942329716709,0.2,0.0077940619640483886,0.6666666666666667,1.0,0.0,0.4929434358450937,1.0
0.0,1.0,1.0,0.7637998235194532,0.13610515347642135,0.3,0.0030064412638764098,0.0,0.0,0.0,0.16832653798101987,0.0
0.0,1.0,1.0,0.746758755299008,0.1515950046688008,0.3,0.011227946240369737,0.0,0.0,0.0,0.13326266029923944,1.0
0.0,1.0,0.0,0.6909172263869958,0.21271676742197976,0.5,0.6781614691024438,0.3333333333333333,1.0,0.0,0.30460479960730247,0.0
0.0,0.0,1.0,0.8444810535521545,0.14011176066624034,0.9,0.4430079691887662,0.0,1.0,1.0,0.3393718050353093,0.0
0.0,1.0,0.0,0.7592308990048655,0.23803125299797467,0.9,0.014891158379614527,0.3333333333333333,1.0,0.0,0.5438228857431627,0.0
0.0,1.0,1.0,0.48046843350438195,0.14298237957658796,0.1,0.41990244350110734,0.0,0.0,1.0,0.3092552759002499,0.0
1.0,1.0,1.0,0.8889336598835239,0.2137429910145876,0.8,0.44734214904667513,0.0,1.0,0.0,0.6600013391791658,0.0
0.0,1.0,1.0,0.7296266387720449,0.17463054823478527,0.2,0.004034293585142795,0.0,0.0,1.0,0.6217778947147373,0.0
0.0,0.0,1.0,0.8879555536146286,0.22431365031900483,0.8,0.006944537852865098,0.6666666666666667,1.0,0.0,0.41194830230091306,0.0
1.0,1.0,1.0,0.8693835125547963,0.16933805998626733,0.2,0.0010576972305568733,0.0,1.0,0.0,0.764788720904076,0.0
0.0,1.0,1.0,0.6136782481330242,0.10224110244556098,0.4,0.35298627355320067,0.0,0.0,1.0,0.21454161745272873,0.0
0.0,1.0,1.0,0.5882624654245272,0.09829698068616774,0.2,0.5265585365344153,0.0,1.0,1.0,0.22920999226021005,1.0
0.0,1.0,1.0,0.8442858606273493,0.25158471107602864,0.1,0.44932339989029907,0.0,0.0,1.0,0.5544367411331524,1.0
0.0,1.0,0.0,0.7711381128043112,0.281480499870938,0.8,0.4333932869484733,0.0,0.0,1.0,0.3064356860595713,1.0
1.0,0.0,1.0,0.7924480004448856,0.1694977235266424,0.8,0.5072541268836928,0.6666666666666667,0.0,1.0,0.35198520319072213,1.0
0.0,1.0,1.0,0.879438971123478,0.20774400105922872,0.2,0.4505844734252375,0.0,1.0,1.0,0.3021200348850006,0.0
0.0,1.0,0.0,0.8268692274978894,0.16553208862598712,0.5,0.5817503701342093,0.0,0.0,0.0,0.34676991158297205,0.0
0.0,1.0,1.0,0.6600337288208648,0.2890576196806258,0.1,0.48489009364777214,0.0,0.0,1.0,0.1734750310201536,1.0
0.0,1.0,1.0,0.7340596161896751,0.14162628556609602,0.3,0.522546422558959,0.0,0.0,0.0,0.05713412941564777,0.0
1.0,0.0,1.0,0.7555687905186976,0.1479268970276566,0.8,0.5926501233284739,0.6666666666666667,0.0,1.0,0.40785894996630956,1.0
1.0,1.0,1.0,0.35918905215699226,0.1431875782960971,0.2,0.3864071624039298,0.0,0.0,0.0,0.16272662194419313,0.0
1.0,1.0,1.0,0.7275901334749695,0.21419674033738367,0.8,0.5031237472388432,0.0,0.0,1.0,0.38282899808274856,1.0
0.0,1.0,0.0,0.8151692131013404,0.19290563470536579,0.5,0.006352077299508781,0.0,1.0,0.0,0.23192102166347983,0.0
0.0,0.0,0.0,0.8856562587473987,0.3716426725676077,0.2,0.3445136220659023,1.0,1.0,1.0,0.1398861267254914,1.0
1.0,0.0,0.0,0.7960807418626987,0.0401277880229433,0.5,0.6182183307293198,0.0,1.0,0.0,0.3711477537712302,0.0
0.0,1.0,1.0,0.8529628390523408,0.1419048434675128,0.9,0.004131255915601437,0.3333333333333333,1.0,0.0,0.3080024062221722,0.0
0.0,1.0,1.0,0.6328361787006377,0.22612739137909482,0.8,0.4608767804207116,0.0,0.0,0.0,0.2666441878445586,1.0
0.0,1.0,1.0,0.7718556017405531,0.17396396504591818,0.1,0.024466141687934602,0.3333333333333333,1.0,0.0,0.39829614436043764,0.0
