Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
1.3484847010782064,-1.0184246013440863,0.8157102937537473,1.5642714614001965,0.014319895741570943,0.2794476079745296,0.395742244068751,0.7308561841476545,-0.06109196874793033,-0.24148863600201992,1.0179227824080104,-0.5869766330082924,-0.017361382265759624,-0.28636498783066827,-0.3823887932752361,-0.5611384878323085,-1.1102849757013846,0.09835877810563465,-0.7514236328200709,0.9822609921443552,0.4846211113269915,-0.19786263662683998,-0.47418871429871834,-0.12870666191418545,0.03801181396423417,-0.11429104688262166,0.19096192411053417,-0.2726815346254219,-0.3114335879037365,-0.022106503588184705
0.5717320771744738,-0.7001958457549802,0.16849050877705374,1.5002022091794638,-1.7467156537197295,-0.26856349303165106,0.20605585150101635,-0.10452647515480537,0.06360011899094671,-0.3241677125526956,-0.07683783714590406,-0.3778440161363299,0.6736383434598843,-0.22277523094558385,0.11254605856992103,0.2695089860075445,0.47578369658858277,-0.10625086641562605,-0.5721417925187775,-0.7881551858134959,-0.026006110179708677,0.08776719085037249,0.3893798319826872,-0.007792356998326047,0.40031607543886727,0.417211229886297,0.048302519565731485,-0.012024382474234336,0.016818257598611375,-0.2387374563550978
-0.569973968742199,-0.6316049525242121,0.1966391201927654,1.4809159193527357,-0.14817457524741323,-0.21506441211017907,-0.4676258262373657,0.6457770086185204,0.024879315327175647,-0.4311813843964389,-0.17895946581919517,1.211599185660348,0.6179944065307758,-0.41437996984675707,-0.2322767924268505,-0.620653952754373,-0.6646050971224662,-0.12146790673193977,0.0326900061665511,-0.06416841446289155,0.0315689549873914,-0.038893091901879166,-0.49932944027179793,-0.14513288271008415,0.38635181479652186,0.15156194498564934,-0.5260416504634646,-0.013615382913104785,0.12840785421220693,-0.22729755936437923
1.4707912503154466,1.2083473468578203,0.024490636739313898,0.2826885755463241,-0.23000633008972976,0.3802455518604364,-0.4052589769040349,-0.4799186070532324,0.0849432491544853,-0.4218000882974455,-0.12260082278640391,-0.8205131189362995,0.5746209778053492,0.8711676239379036,-0.2080123410238703,0.45460590108646487,0.35297697788612586,0.25866754703894007,0.16591725627178053,0.5924993544170536,-0.08839031698084743,-0.2239400727524812,-0.659807093369707,0.0028653798231863814,0.009973687941564828,0.12649573599274128,0.795382481109415,0.016768964780813696,0.01910685034042776,-0.23361474494218942
-1.1698827526636606,-0.6387244308676879,0.004304121052523868,1.512842883394963,0.8317254461293013,-0.7140327890134579,-0.6383519107347209,0.4512903505981928,0.07783747228516837,-0.47040870655146527,0.4954995387625448,1.1842794030210024,-0.20326263824885848,-1.3253739387449954,0.10559191017154784,0.27869063726519805,-0.5373172707075916,0.034278925347612954,-0.4105696723689237,0.859740365314216,0.11471842510769907,-0.07232971543512544,-0.36531260509006425,-0.012198180339465528,0.47989674572035923,-0.2381401610057609,-0.28741357911544474,0.235236421002963,0.02078385813962114,-0.03701245407606811
-0.5487358487202746,-3.5191517893709574,0.3028312029096841,0.3123393682555962,-0.11016324390562024,-0.10314277683396492,-0.5808979804927547,0.5629042985911287,-0.06329953392210172,-0.026330389285709667,-0.9493735311240352,-1.0055432273412714,0.6810588386402103,0.9844262526307702,-1.1885388056610346,-0.48119742817052114,0.2599463769687684,-0.6479112833384761,0.8938198553880105,0.015593606830040907,0.3414659280255972,-0.21463283890639548,0.09626473910113004,-0.12308045844844824,0.033601083649646805,0.1725973946977351,0.8890751665513743,-0.14381609542829385,0.10113731614634838,1.214166126367491
1.1522366721735675,-0.4734395755046983,1.1721022882239782,1.27291420315067,0.15756372172809563,0.8140890839916985,-0.6332428639809797,0.8439155812291417,-0.21596970653807218,-0.3848150603674186,-1.121880227819858,-1.1308722121194212,0.006315518260940174,0.9536694444072717,-1.3311850205735967,0.8452590762481079,0.40739875863799635,-0.3806949443140161,-0.47909316464799834,-0.6281064767873354,0.07667345615866958,-0.15212368640312177,0.18742568294375833,-0.25279178054135026,-0.4013600365694599,0.6543142588230737,-0.21101771767904404,0.035246586713983896,0.10092408607808223,-0.24522027034557523
0.703585755856909,1.0893964156492755,-0.8562757924990103,1.5974971078462863,-0.6276613601034815,-1.1966082296887448,0.20095207406908508,-0.8513280761507794,0.0239737169233349,1.4462948212408757,0.4221496060832394,1.3375092000677236,0.958499372442045,0.8184752156245855,-0.15274996373638688,0.5190067654625306,-0.4194835119716026,0.3455116270965059,-0.39135136880557,0.11160519866359885,0.014738433391890137,0.243315300581583,0.6356484780990797,-0.13245665558523814,0.4069447878397782,0.26242062522228926,0.11759150754313137,0.02381680977392676,0.01847534268032844,0.31616945329410656
-0.4264156318699401,-1.9471785310321974,-0.4364342976070239,0.4009660962098372,-1.8628914098256166,0.3822715825406904,-0.4411076931401609,0.7584385806898367,-0.0907146493015643,0.07404601598847937,-1.1131651494972572,0.9277790858290269,0.8364967740046358,0.11362463496685898,0.1982509602525941,0.9879833123494947,-0.7291634480096714,-0.5555903926422195,0.1353069831235688,0.9603151000575494,0.36129517014608403,-0.24332633420905983,0.16359940305394333,-0.2806393292155835,-0.671670147445653,0.5583147558901297,-0.004071255621080058,0.2542953661102625,0.017034154690349322,0.3769751246721764
-0.618990881807611,1.0972088930381807,-0.563483682451757,1.2654223049199596,-0.07113682190436375,0.26554581310228437,0.22031686132195688,0.6012539984634396,0.05269275726486195,0.5173741809077849,0.5221075515845992,0.9656703326428877,0.8678933877077067,-0.1984678929873203,-0.21832560357756337,-0.8372436269575383,-0.5895677902008258,-0.5849075902719394,-0.530663426196491,0.8842024928288963,0.061040176038122965,-0.16525614256747007,-0.5835988013798965,-0.10979779162464484,-0.37872625302122714,0.5097681056928649,-0.34077650913638174,-0.003802843403725326,0.014957598603187518,0.39389996972806696
1.253411789385405,-0.7231784839619574,0.22858829600272051,1.3707839971245832,1.0011546188563087,0.6013535527033813,-0.7180136156427621,0.6457763383239052,-0.0755629024384586,-0.32307351656238564,-0.27224712198931506,-0.4620843031674361,-0.15530332200290617,-0.26111627429010836,0.2530496093264506,0.466021855043023,0.2888430685012379,-0.5617147471485257,0.35036889492508383,-0.7555940604044985,-0.05965620772974188,0.07079550270060858,0.31467724037866773,-0.11827377871692493,0.40901288320492796,0.5371843786886894,-0.3087492856638533,0.25699558590935123,0.16621605374351955,-0.23232198622758812
-0.47604066970634823,-0.6100449708118444,0.2675682526378213,0.38347158270662685,-1.5973223776476781,2.325623399182719,0.2657953032531747,0.41908211685832203,0.10292238200475413,-0.28314486738896,0.461525299552477,-0.4593490164487476,-0.16132630781260682,-0.3883808937896889,-0.20903119276112384,1.024714744270879,0.3728379233536434,-0.17178856747217167,0.22849017592077986,0.7211716260079922,0.37849681149847103,-0.20550636811273493,-0.6663951486621592,-0.1218314295769984,0.8929060898657198,-0.16237259005556,0.09196838858206298,0.20803187387186264,-0.3888026026579114,-0.23206086979869267
1.3706679957895425,1.2124590737548613,0.2789367473718576,0.3528109018818369,0.854357971110306,-0.26981601021528423,-1.0385167397981327,0.5245508115542423,-0.14335166281520811,0.07109841432127359,-0.25397198266389265,-0.3131614156695578,0.6127707005343179,0.6148052755174662,-0.36676622528096847,1.026549570101412,0.25265267769238003,-0.37369399790044455,-0.41846661868397605,-0.16301344581060817,-0.0627322538734875,-0.1924794003941125,-0.7070252215250914,0.11312883587333844,0.361536504723365,0.18286844028072238,0.06284148259565771,0.0002058573061405277,0.02356089355846077,-0.2508185879520461
