Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked
0,3,1,27.61239310883617,2,0,7.899546103638032,1
0,3,0,45.336959261222326,0,0,8.313195983274676,1
0,3,0,27.748486184381694,0,0,58.601527008227094,1
0,1,0,51.65604346842058,0,0,10.826337865521038,1
0,1,1,27.897535261442496,0,0,8.865009967612602,1
1,3,1,34.839970056966784,0,0,6.7276487429530984,1
0,1,0,48.69593051063296,1,0,8.558168604108344,2
0,3,0,27.989955184942644,0,0,8.151431173701182,1
0,3,0,28.09861707031499,0,0,8.708509034411158,3
0,3,1,51.037516790363284,0,0,5.978684991816118,1
1,2,0,37.36197318058242,0,0,13.900047703129228,1
1,2,1,32.35875832838632,0,0,11.34198451052967,1
1,1,1,53.473003784987576,0,0,31.049321551588967,1
0,3,0,32.320054234880665,1,0,8.647198911050298,1
0,1,0,48.88740834012452,0,0,64.15310086857566,1
1,1,0,21.232845266481338,1,0,63.543269107632085,1
0,1,0,27.58538313284262,0,0,27.03820809583958,1
1,3,1,20.924294464793196,0,0,6.788274029917102,1
1,3,1,27.73502654453323,0,0,10.400713872281163,1
1,3,1,27.574887534942597,0,0,8.887394942948141,3
1,3,0,28.52809833668305,0,0,9.765518851135127,3
0,3,0,27.770617627905406,0,0,8.780134112162035,3
1,3,0,20.9316486509906,0,0,10.131028286063605,1
0,3,0,19.376671899705592,0,0,6.095806634931865,1
0,2,0,46.05162896014061,0,2,8.972918677071352,1
0,1,0,23.460968692780078,1,0,7.288632842919713,3
0,1,1,28.554021086116663,0,0,7.0552553693577815,1
1,2,1,18.71119502656161,0,0,11.314404407120662,1
0,3,0,35.3509541811754,0,0,9.92678499924133,2
0,3,0,6.2697509089235055,1,0,9.369186327635141,1
1,3,0,28.322456464028363,0,0,7.985150275161003,2
0,3,0,32.38604258822275,0,0,8.474726506712404,1
0,3,0,44.4622982363115,0,1,59.959384026483995,1
0,3,0,53.6273454405291,1,0,9.545630450675837,1
1,3,1,34.44973948032286,1,0,70.25116448296674,1
0,3,1,28.600440613180062,3,1,22.646399872638852,1
1,3,0,22.207883784393736,0,0,9.106722337441598,1
0,3,0,27.800461100048388,2,0,9.378620873732626,1
0,3,0,27.86916559366595,0,0,6.013573839642298,1
0,3,1,27.69848250191714,0,0,5.922407672406688,1
0,3,1,28.18447202154467,0,2,7.40047290272308,1
0,3,0,28.017341400033914,0,0,9.747160912937417,3
1,2,1,34.190797319529686,0,0,9.109808102617885,1
1,1,1,28.3923545610517,0,1,26.846948288315378,1
0,3,0,2.375944091509423,2,0,7.616296181944674,1
1,1,0,44.303357761425666,0,0,26.39671842380974,3
0,3,0,28.12312765104761,0,0,10.25716408510228,1
0,3,0,28.36355647976337,0,0,8.97036900369174,1
0,3,0,21.82442352766727,0,0,7.909934847448431,1
0,1,0,54.43313833657842,0,2,29.051888959147213,1
1,3,1,28.457137412034342,1,1,12.400210371860425,1
0,3,1,32.836560199168666,0,0,8.275924575256633,3
0,3,0,28.00025092901615,0,0,25.661507816390298,2
0,1,0,32.79235660115854,0,0,26.581109610475476,1
0,1,0,27.551261337838707,0,0,8.057130688984927,1
0,1,0,34.604354320172746,0,0,30.929821820098446,2
1,3,1,28.14285717156434,0,0,5.84649820824997,3
0,3,0,22.63931324463935,0,0,8.329950277613017,1
0,3,0,39.183626409756755,0,4,28.7893334200107,1
0,3,0,49.42988551629638,0,0,8.316266404536476,3
1,3,0,33.073219540000316,0,0,6.043238825000737,1
0,2,1,21.229963338502458,0,0,7.75523869886627,1
0,3,0,31.69942608181221,0,0,8.560853946678463,1
0,3,0,20.59898893238322,0,0,8.528768655728667,1
0,3,0,30.497504872535668,1,0,24.98585641225364,1
0,1,1,28.032702729848776,0,0,8.042914977558231,1
1,3,0,27.707378098390695,0,0,9.417196057630322,2
0,3,0,27.950220704608636,0,0,7.8792976817503995,3
1,2,0,22.06510138181115,0,0,142.2783164440101,2
0,3,0,33.629944631989,0,0,8.108074123443275,3
0,1,0,23.861078142860954,0,0,59.083884771102696,2
1,3,1,27.984933541327024,1,0,63.24804999074833,2
0,3,0,33.18743955808749,0,0,8.952338706904175,1
1,2,0,33.706089457203724,0,0,8.563135684434277,1
0,2,0,27.85279942812354,8,2,9.771375657952174,2
1,1,1,28.545260384181102,0,0,27.960401594822414,1
0,3,0,8.896540135886049,0,0,26.546957592214493,1
0,3,0,9.219282436756489,1,0,24.865308601977947,1
0,1,0,46.03290325587369,3,0,23.41432163001203,1
0,3,0,27.8698800413027,2,0,8.15899134406825,1
0,3,0,45.70763169739105,0,0,9.661359381495883,1
1,1,0,55.87995488011648,0,0,27.81582116518675,1
0,3,0,19.464093665740098,0,0,8.871261273717698,1
0,2,1,28.393784188084165,0,0,10.135775825535044,1
0,3,1,28.66260500061142,0,0,11.175188535369331,1
0,3,1,47.312581749918415,0,0,26.52702647483178,1
1,1,0,27.76991888172526,1,0,9.740872964178221,1
1,1,1,28.19883670087867,1,0,24.660555302496316,1
0,3,0,33.87616972013684,0,0,7.9100762509149884,1
0,2,0,28.245062311816856,0,2,9.504104422500845,1
0,1,1,27.866305837823447,0,0,58.29297608425448,2
0,3,1,29.11747590583431,0,0,9.111656713489838,1
0,3,0,34.94208699708285,0,0,8.563729654610645,2
1,1,0,36.58811844041668,0,0,25.583725946599365,1
0,3,1,19.664276607454582,0,0,7.599110493608092,1
0,1,0,52.344583300299746,4,0,27.598649278560604,1
0,3,0,35.41344117615148,0,0,9.849074720348746,1
0,2,0,5.284783660604426,0,2,27.362276394313284,1
0,3,0,28.02858312028009,0,0,6.954881845206167,1
0,3,1,28.490986574556008,0,0,52.96068602945012,1
1,3,1,27.944519236008915,0,0,7.51679464583683,1
0,3,0,19.768204080933312,1,0,9.501516637452731,1
0,3,0,27.69718954655158,0,0,24.41147987054128,2
0,3,0,28.249160621972866,0,0,24.72877259211592,1
0,3,0,28.214450074614664,0,0,8.950581277322824,1
0,3,0,28.761934505851933,0,0,8.14568505101471,3
0,3,0,18.931229547089142,1,0,7.710978783693552,1
0,1,0,28.00887613009915,0,0,30.13343149141683,1
0,3,0,28.370238714447606,3,1,67.8723386173843,2
0,1,0,33.78562457474347,1,0,47.70867606660504,1
0,2,0,28.603624224632227,1,2,30.17287286816377,1
0,1,0,49.10458850810785,0,0,9.85151509590628,1
1,2,0,20.694301104260695,1,0,24.139833640073096,1
0,2,0,34.06507120946517,0,0,10.085927826844358,1
1,3,1,28.571464087241736,0,0,8.624597293505301,3
1,3,1,28.525280479268034,0,0,158.02779044246583,2
1,1,0,38.61006155592088,0,0,24.913708742475883,1
0,3,1,45.48329148238146,0,0,8.843015805244796,1
0,3,0,19.687445540092494,0,1,7.362094716413319,1
1,3,0,27.538027037936075,0,0,7.638733458918912,1
1,3,0,27.914079411672127,0,0,9.345060723832008,1
0,3,1,19.97250674114959,0,0,7.427960123462879,1
0,3,1,27.67040307065275,0,0,10.76084209872764,1
0,2,0,32.89234736276115,3,2,25.37302167407373,1
1,3,0,28.33096673713936,0,0,7.324022274140873,2
1,2,1,27.98473407428739,1,0,8.425412425834615,1
0,3,0,27.949242029264017,0,0,10.675504728576062,1
1,1,0,27.952035153226085,1,0,68.2099357181603,2
1,3,0,27.64887852710562,0,0,8.474642319978303,2
1,1,1,3.2864307487789404,0,2,10.16654935357783,1
1,3,1,28.26984403995304,0,0,24.58528248519965,1
1,2,1,27.910974767465778,0,0,6.194544315058598,3
1,3,0,28.139925515176863,0,0,7.474822265709999,1
0,1,0,27.527415529416302,0,1,26.862446334017864,2
0,1,0,42.94693400860367,0,0,7.339274692266232,1
0,3,0,34.77354695427545,1,1,61.23701000235575,1
0,1,0,54.22413425727075,0,0,29.510921262256886,1
1,3,0,27.936270932606703,1,0,11.498019202978416,1
0,2,0,28.60764103774715,0,0,10.111373267226137,1
0,3,1,28.859356838160675,0,0,10.41805136139802,1
0,3,0,35.72642556879288,0,0,12.412265458482608,1
0,3,0,27.679355577066232,0,0,8.138133198498616,1
1,3,1,27.999558434148295,0,0,9.515685596413086,1
0,1,0,6.4798592643599005,0,2,59.3934121085975,1
0,1,0,29.040790911687623,0,0,11.203396888582963,2
1,2,1,28.127088991606282,0,0,10.126885492166387,3
1,2,1,47.61419148649396,1,0,31.072778004348756,1
0,3,0,28.581852931962747,0,0,5.917951824845542,1
0,1,0,59.723687389824214,1,1,28.643021214975295,1
1,3,1,44.603707112951824,0,0,43.902030178227186,1
1,1,0,27.90346974300346,1,0,11.816506440042547,1
0,3,0,51.09586741726342,1,0,146.42989073049316,1
1,1,1,27.99873326092673,1,0,60.12192417821122,1
0,3,0,18.939832526641386,0,0,7.6299234684289825,2
0,3,0,34.382475803035284,1,1,11.064868247761344,1
0,3,0,27.23863400496821,0,0,7.247057703190912,1
0,3,0,27.908931027404098,0,0,24.419333740804134,1
1,2,0,28.194207353243154,0,0,10.786835509049341,1
0,3,0,28.12648307689088,0,0,7.949255093395017,1
1,1,1,6.980810288401926,1,2,27.448613733825425,1
1,1,0,53.05327306325235,0,0,78.46886603986795,2
0,3,0,28.284734916703687,4,2,9.10650118972953,1
1,3,0,28.923912446624183,0,0,8.251442115167158,1
0,1,0,28.279744550556888,0,0,62.40808280888714,1
0,3,0,19.67039721339638,0,0,7.027877036848915,1
0,3,0,37.739489628391084,0,0,9.456485545841755,1
