Geography_Germany,Geography_Spain,Gender_Male,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
0.0,0.0,1.0,0.35549294380991664,0.31357884607843667,0.2925429955216839,0.49647700457328076,0.6459811441904406,1.0,0.0,0.34428695444718826,1.0042475818988295
0.0,0.0,1.0,0.5728448449431798,0.23655502496507777,0.5922080323882922,0.42203976384752195,-0.0017232732284667481,1.0,0.0,0.75420667601539,-0.0003148922382248771
1.0,0.0,0.0,0.6142167400710801,0.2580133529473119,0.29846307800933425,0.35963228022392124,-0.00233513596117414,1.0,0.0,0.6920611263827701,0.9980892887967474
0.0,1.0,0.0,0.4941252474206409,0.6600058813708471,0.7971018794849003,-0.016183421856194584,-0.0040847047539052245,1.0,0.0,0.8489325742526848,1.0009712354111824
0.0,0.0,1.0,0.6298087843399058,0.3561250415437292,0.9347993608584364,0.2897374734580892,-0.0027256405289834956,1.0,0.0,0.6781396499533262,-0.0008362715691245782
1.0,0.0,1.0,0.447630202628144,0.11256806800811987,0.5900874940131049,0.45289590800441104,-0.0024453105039750817,1.0,0.0,0.8138470678993867,0.9992285339700994
0.0,0.0,1.0,0.6509254297284637,0.20451626892271535,0.9212002960310892,-0.003338939623507768,0.3298207872384706,1.0,1.0,0.27171178139934266,-0.0004429568693273085
1.0,0.0,0.0,0.6998529686711568,0.3140099713991936,0.5025035822822369,0.3672253603236284,-0.0018785004884871693,1.0,0.0,0.5814436102027561,4.6387711057577986e-05
1.0,0.0,0.0,0.7371555811613626,0.0892772943719589,0.19923816636524372,0.29155458631190545,-0.00440152704175327,1.0,0.0,0.07042524951172009,0.00020158785405358223
0.0,0.0,1.0,0.6214344496896735,0.12062993948734073,0.9320913558995222,-0.007172461160182269,0.33302730809160547,0.0,1.0,0.3182817323881677,-0.0013505818663049139
0.0,0.0,1.0,0.3702255091539192,0.46536930737857646,0.49690505354037584,0.41666803669018443,-0.0008894911947933888,0.0,0.0,0.7687427592216409,0.0001882865597894474
0.0,1.0,0.0,0.41016828771198766,0.3630623007192428,0.7975832520464932,-0.004379806778068363,0.33173142608937795,0.0,0.0,0.9274712665334646,-0.0007963382184522913
0.0,1.0,1.0,0.7277358681733899,0.19815822393072785,0.697156039761105,-0.011410551701224418,0.3347706857390407,0.0,1.0,0.2799137966256418,-0.00077948645184387
0.0,0.0,1.0,0.48096200468194406,0.1418963553017622,0.02650088969294154,-0.008265538714303406,0.3311508199712594,1.0,1.0,0.301524611758185,-0.0004051356146188408
0.0,0.0,1.0,0.540538585392802,0.3027815873757792,0.4993357585709311,0.4221439355461549,-0.0006234830592370565,1.0,1.0,0.25126093642290837,-0.00011213941062207362
0.0,0.0,1.0,0.8919641640861625,0.14043960686039367,0.030229972159424655,-0.0046526402236283055,0.333385898331989,1.0,0.0,0.02394515548186034,0.00029116708717111543
0.0,1.0,0.0,0.6357353008237073,0.2762400650136768,0.6896864185250261,-0.013449180118002372,0.33069420487485457,1.0,1.0,0.7449760773938026,-0.0005080130202752603
1.0,0.0,0.0,0.575384284327866,0.2240998171443119,0.49992830516228426,0.3590575965447612,-0.0008191613362576765,1.0,1.0,0.6398415952869737,0.9970912824380544
0.0,0.0,0.0,0.5715808449476034,0.3215514634586258,0.28709567535600233,0.24261811393236954,0.00018011848091223202,0.0,0.0,0.5197128924730491,1.0066103998913432
1.0,0.0,1.0,0.5095102373910309,0.26416309579786257,0.19982835727315457,-0.00932640198639464,0.3328757223872685,0.0,0.0,0.5579062869413881,-0.0006164806365695315
1.0,0.0,0.0,0.6494480103420948,0.20652201721839464,0.19156627577706462,0.4067247686047639,-0.0008536817547948641,1.0,1.0,0.5157868161131988,0.00046909663423333405
1.0,0.0,0.0,0.47567491505101267,0.23855805068894703,0.9402288419896304,0.2556458905558084,-0.00309661280502613,1.0,1.0,0.6808660608583637,0.9995811861528234
0.0,0.0,1.0,0.916219409188899,0.15764031867420186,0.791103644235748,0.4469204325648769,-0.0006957629013727575,1.0,0.0,0.9130150449624994,-0.00018709948375423785
0.0,0.0,1.0,0.6731938651565655,0.14346064288756416,0.6999088344621203,0.36279075871119765,-0.001337790542353927,1.0,0.0,0.12282116123936922,4.1696498853216583e-05
0.0,0.0,1.0,0.6530013564478715,0.2589938354447389,-0.007647207172903792,0.45989941604155493,-0.000672271542511078,1.0,0.0,-0.009519054916438133,-0.00028933876051129813
1.0,0.0,1.0,0.5866732307374682,0.18319943078077866,0.19406200412466773,0.4668211567988056,0.3326266393311456,1.0,1.0,0.8868772631220333,-0.00048622072381984596
1.0,0.0,1.0,0.5212778785516538,0.262445547549977,0.9327910890479696,0.2039772905955851,0.33035560194754887,1.0,1.0,0.9476116496271143,-0.0007183341766676182
0.0,0.0,1.0,0.7155399746746244,0.08378148035914579,0.5914731544736134,0.48920706977177336,0.0009345824482981387,1.0,0.0,0.12226379316637412,-0.0002343310661184869
0.0,0.0,0.0,0.6694208600378421,0.31553742275128066,0.49841317339965174,0.3739313178518634,-0.001771070648524553,1.0,0.0,0.1923283930122266,0.9982579758869188
0.0,0.0,0.0,0.6191342473933741,0.3055760982542208,0.20504362464734394,-0.0017955368498819677,0.33187353638075,1.0,0.0,0.25789236803991294,-0.0012240807520472613
0.0,1.0,0.0,0.2876423174522936,0.29396456955044903,0.20544193308948586,-0.003939010711684668,0.33308759918399833,0.0,0.0,0.3049221120871662,-0.0009223581949209105
