Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area1,Soil_Type1,Soil_Type2,Soil_Type3,Soil_Type4,Soil_Type5,Soil_Type6,Soil_Type7,Soil_Type8,Soil_Type9,Soil_Type10,Soil_Type11,Soil_Type12,Soil_Type13,Soil_Type14,Soil_Type15,Soil_Type16,Soil_Type17,Soil_Type18,Soil_Type19,Soil_Type20,Soil_Type21,Soil_Type22,Soil_Type23,Soil_Type24,Soil_Type25,Soil_Type26,Soil_Type27,Soil_Type28,Soil_Type29,Soil_Type30,Soil_Type31,Soil_Type32,Soil_Type33,Soil_Type34,Soil_Type35,Soil_Type36,Soil_Type37,Soil_Type38,Soil_Type39,Soil_Type40,Wilderness_Area2,Wilderness_Area3,Wilderness_Area4,Cover_Type
-2.3688268199081333,1.2794856136238597,0.18529789598716848,-0.060549797893955204,-0.32239756185798385,-0.2708266630139591,-4.205611811599761,-2.3037337280054553,1.0787584218918331,0.4337335628343884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-1.5860450060534501,-0.21635984930845964,0.6786165795457321,-0.06367256280667144,2.912902569436123,-0.9447579589772217,0.42666668472492775,1.0306161968862104,0.6303172534258743,-0.08738266450344934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7
-0.25302750412611563,1.5981488243832696,0.5929772047989017,0.05920833782702606,-1.493357064374575,0.12054493583892145,-0.21754204312501507,1.4525908620694645,0.35835629627059845,-0.13180246122381079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
-0.828630406252572,1.1050502610121558,-0.4640012865563048,-0.255268465758787,-0.05670591141928427,-1.1848982311707346,1.0832510142188956,-1.2148141767363105,1.2898898093471107,-0.06798613135376852,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2
0.8758885333889244,-0.9701263975714348,1.0258278947627306,-0.4037255838078746,-0.6631190244163542,2.1931416928352117,1.0469890212871027,0.11175036558201484,0.46368269171120724,-0.8011332306997986,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-1.149780896594366,0.40195321106116255,0.33130195226712933,-0.19592987758851566,0.11247005892211792,-0.3497566294483552,-0.904720535988489,1.4116578564214912,-1.206361446614703,-0.8698250121840823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4
0.9244025021889033,-1.025389872122615,2.0156496845841194,0.04180477486964518,-0.6381951696314493,-1.2463949017381006,-0.04018397543048158,0.9392335167390939,-0.3613277112668097,0.16593005003893221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4
-0.6316982254985359,-0.7018298977762687,0.02150103604371506,0.24145015187836483,0.5461504740175926,-1.1347258683089743,-1.181443674401417,0.3421495849271814,0.4588460255468569,-1.0684694949836109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.8497185483000381,-1.3718783591672397,0.7424776273862521,0.7651602326403583,-0.5366693021676472,1.8901896243807625,0.08666607250452965,-0.02138306542387669,-0.7032059676594742,-0.49717357130456064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.8271936978770308,-1.0614709890585676,1.0996624439464209,-1.0776481202537762,0.37524580052351697,-1.1101954591611731,1.0179181118831138,0.6460597630918414,-0.17148072101982242,-0.552568235727021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
