Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
-1.6884025842927264,-1.359807134,-0.072781173,2.53634673796914,1.37815522427443,-0.33832077,0.462387777762292,0.239598554061257,0.0986979012610507,0.363786969611213,0.0907941719789316,-0.551599533,-0.617800856,-0.991389847,-0.311169354,1.46817697209427,-0.470400525,0.207971241929242,0.0257905801985591,0.403992960255733,0.251412098239705,-0.018306778,0.277837575558899,-0.11047391,0.0669280749146731,0.128539358273528,-0.189114844,0.133558376740387,-0.021053053,0.33717946989612974
-1.6884025842927264,1.19185711131486,0.26615071205963,0.16648011335321,0.448154078460911,0.0600176492822243,-0.082360809,-0.078802983,0.0851016549148104,-0.255425128,-0.166974414,1.61272666105479,1.06523531137287,0.48909501589608,-0.143772296,0.635558093258208,0.463917041022171,-0.114804663,-0.18336127,-0.145783041,-0.069083135,-0.225775248,-0.638671953,0.101288021253234,-0.339846476,0.167170404418143,0.125894532368176,-0.008983099,0.0147241691924927,-0.27281598871278
-1.6861974207185946,-1.358354062,-1.340163075,1.77320934263119,0.379779593034328,-0.503198133,1.80049938079263,0.791460956450422,0.247675786588991,-1.514654323,0.207642865216696,0.624501459424895,0.066083685268831,0.717292731410831,-0.165945923,2.34586494901581,-2.890083194,1.10996937869599,-0.121359313,-2.261857095,0.524979725224404,0.247998153469754,0.771679401917229,0.909412262347719,-0.689280956,-0.327641834,-0.139096572,-0.055352794,-0.059751841,1.2880632910339824
-1.6861974207185946,-0.966271712,-0.185226008,1.79299333957872,-0.863291275,-0.01030888,1.24720316752486,0.23760893977178,0.377435874652262,-1.387024063,-0.054951922,-0.226487264,0.178228225877303,0.507756869957169,-0.287923745,-0.631418118,-1.059647245,-0.684092786,1.96577500349538,-1.23262197,-0.208037781,-0.108300452,0.0052735967825345,-0.190320519,-1.175575332,0.647376034602038,-0.221928844,0.0627228487293033,0.0614576285006353,0.2287395231264794
-1.6839922571444628,-1.158233093,0.877736754848451,1.548717847,0.403033933955121,-0.407193377,0.0959214624684256,0.592940745385545,-0.270532677,0.817739308235294,0.753074431976354,-0.822842878,0.53819555014995,1.3458515932154,-1.119669835,0.175121130008994,-0.451449183,-0.237033239,-0.038194787,0.803486924960175,0.408542360392758,-0.009430697,0.79827849458971,-0.13745808,0.141266983824769,-0.206009588,0.502292224181569,0.219422229513348,0.215153147499206,0.006587090062008147
-1.6839922571444628,-0.425965884,0.960523044882985,1.14110934232219,-0.16825208,0.42098688077219,-0.029727552,0.476200948720027,0.260314333074874,-0.568671376,-0.371407197,1.34126198001957,0.359893837038039,-0.358090653,-0.1371337,0.517616806555742,0.401725895589603,-0.058132823,0.0686531494425432,-0.033193788,0.0849676720682049,-0.208253515,-0.559824796,-0.026397668,-0.371426583,-0.232793817,0.105914779097957,0.253844224739337,0.0810802569229443,-0.26874741490595544
-1.679581929996199,1.22965763450793,0.141003507049326,0.0453707735899449,1.20261273673594,0.191880988597645,0.272708122899098,-0.005159003,0.0812129398830894,0.464959994783886,-0.099254321,-1.416907243,-0.153825826,-0.751062716,0.16737196252175,0.0501435942254188,-0.443586798,0.002820512472347,-0.61198734,-0.045575045,-0.219632553,-0.167716266,-0.270709726,-0.154103787,-0.780055415,0.75013693580659,-0.257236846,0.0345074297438413,0.0051677689062491,-0.2632672950845183
-1.6729664392738035,-0.644269442,1.41796354547385,1.0743803763556,-0.492199018,0.948934094764157,0.428118462833089,1.12063135838353,-3.807864239,0.615374730667027,1.24937617815176,-0.619467796,0.291474353088705,1.75796421396042,-1.32386522,0.686132504394383,-0.076126999,-1.222127345,-0.35822157,0.324504731321494,-0.156741852,1.94346533978412,-1.01545471,0.057503529867291,-0.649709006,-0.415266566,-0.051634297,-1.206921081,-1.085339188,-0.11459828689840888
-1.6729664392738035,-0.894286082,0.286157196276544,-0.113192213,-0.27152613,2.6695986595986,3.72181806112751,0.370145127676916,0.851084443200905,-0.392047587,-0.410430433,-0.705116587,-0.110452262,-0.286253632,0.0743553603016731,-0.32878305,-0.210077268,-0.499767969,0.118764861004217,0.57032816746536,0.0527356691149697,-0.0734251,-0.268091632,-0.20423267,1.0115918018785,0.373204680146282,-0.384157308,0.0117473564581996,0.14240432992147,0.10294586358894478
-1.6685561121255397,-0.338261752,1.11959337641566,1.04436655157316,-0.222187277,0.49936080649727,-0.246761101,0.651583206489972,0.0695385865186387,-0.736727316,-0.366845639,1.01761446783262,0.836389570307029,1.00684351373408,-0.443522817,0.150219101422635,0.739452777052119,-0.540979922,0.47667726004282,0.451772964394125,0.203711454727929,-0.246913937,-0.633752642,-0.120794084,-0.385049925,-0.069733046,0.0941988339514961,0.246219304619926,0.0830756493473326,-0.2687058988467021
-1.6663509485514079,1.44904378114715,-1.176338825,0.913859832832795,-1.375666655,-1.971383165,-0.629152139,-1.423235601,0.0484558879088564,-1.720408393,1.62665905834133,1.1996439495421,-0.671439778,-0.513947153,-0.095045045,0.230930409124119,0.0319674667862076,0.253414715863197,0.854343814324194,-0.221365414,-0.387226474,-0.009301897,0.313894410791098,0.0277401580170247,0.500512287104917,0.25136735874921,-0.129477954,0.0428498709381461,0.0162532619375515,-0.2516012824343377
-1.6663509485514079,0.38497821518095,0.616109459176472,-0.874299703,-0.094018626,2.92458437838817,3.31702716826156,0.470454671805879,0.53824722837695,-0.558894612,0.30975539423728,-0.259115564,-0.326143234,-0.090046723,0.362832368569793,0.928903660629178,-0.129486811,-0.809978926,0.359985390219981,0.70766382644648,0.12599157561542,0.049923685888971,0.238421512225103,0.0091298686126286,0.996710209581086,-0.767314827,-0.492208295,0.042472441919027,-0.054337388,-0.2425092654578624
-1.6663509485514079,1.249998742,-1.221636809,0.383930151282291,-1.234898688,-1.485419474,-0.753230165,-0.689404975,-0.227487228,-2.094010573,1.32372927445937,0.227666231237246,-0.242681999,1.20541680770748,-0.317630527,0.725674990179153,-0.815612186,0.873936447614439,-0.847788599,-0.683192626,-0.102755942,-0.231809239,-0.48328533,0.0846676908596583,0.392830885335013,0.161134553588505,-0.35499004,0.0264155490776107,0.0424220887282304,0.22043631127581706
-1.664145784977276,1.0693735878819,0.287722129331455,0.828612726634281,2.71252042961718,-0.178398016,0.337543730282968,-0.096716862,0.115981735546597,-0.221082566,0.460230444301678,-0.773656931,0.32338724546722,-0.011075887,-0.178485175,-0.655564278,-0.199925171,0.1240054151819,-0.980496202,-0.982916082,-0.153197231,-0.036875532,0.0744124028162195,-0.071407433,0.104743752596029,0.548264725394119,0.104094153162781,0.0214910583643189,0.021293311477486,-0.16981464570531352
-1.6619406214031442,-2.791854766,-0.327770757,1.64175016056605,1.76747274389883,-0.136588446,0.80759646826532,-0.42291139,-1.907107476,0.755712908314791,1.1510869876677,0.844555470974377,0.7929439518176,0.370448092803246,-0.734975106,0.406795710431001,-0.303057624,-0.155868715,0.778265457041536,2.22186801373788,-1.582122044,1.15166304848789,0.222181966098225,1.02058620426601,0.0283166513238872,-0.232746324,-0.235557218,-0.164777512,-0.030153637,-0.039869380242447704
-1.6619406214031442,-0.752417043,0.345485415344747,2.05732291276727,-1.468643298,-1.15839368,-0.077849829,-0.608581418,0.0036034843620184,-0.436166984,0.747730827192802,-0.793980603,-0.770406729,1.04762699748088,-1.066603681,1.10695345662141,1.66011355713381,-0.279265373,-0.419994141,0.432535348618175,0.263450864446125,0.499624954671111,1.35365048557231,-0.25657328,-0.065083708,-0.039124354,-0.087086473,-0.1809975,0.129394059390202,-0.21759962990587534
