age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
52,1.0,346412,5,12,6,8.0,3,0,1,63,3,64,0.0053802218146808125,0
16,5.0,351271,1,10,1,0.0,3,0,1,5,-2,38,-0.0027565956143899414,0
25,0.0,161589,3,9,2,2.0,1,0,1,11,-1,47,-0.042066082474895884,0
51,4.0,34280,10,14,0,5.0,2,0,1,-13,1,60,0.008702047487298182,0
49,0.0,168363,0,9,0,2.0,0,1,0,10,0,19,-0.04812889143317453,0
33,0.0,84832,6,11,0,8.0,2,0,1,-48,2,40,-0.017225166202854802,0
31,0.0,76276,6,4,0,2.0,2,0,0,11,1,20,-0.023064565340273815,0
20,4.0,56273,1,10,2,1.0,1,0,1,39,3,40,-0.0036439303330771853,0
36,0.0,71477,10,14,1,5.0,3,0,0,-13,2,40,-0.015356717844389262,1
30,0.0,95012,1,10,1,0.0,3,0,1,56,0,40,-0.039591810204003965,0
40,3.0,180210,4,15,0,5.0,2,0,1,-54,-2,40,-0.018637237899117205,1
36,0.0,184148,3,9,0,1.0,2,0,1,-30,2,38,0.006651631266842729,0
35,0.0,358689,13,14,2,5.0,3,0,1,2889,2,45,-0.005630135650953263,0
38,4.0,63988,1,10,3,2.0,5,4,0,14,0,40,-0.025982628817219754,0
48,0.0,127236,1,10,1,5.0,3,1,0,49,2,22,-0.040198202276914154,0
36,5.0,155659,3,9,0,12.0,3,1,1,-16,2,40,-0.009646105257130949,0
34,0.0,242422,1,10,0,4.0,2,0,1,33,2,40,-0.026847930219737345,1
27,0.0,225895,0,13,1,3.0,1,0,1,30,2,52,-0.02107590544635695,0
24,0.0,150181,0,14,2,5.0,3,0,0,44,1,50,-0.04391302490690012,0
46,0.0,202375,1,15,0,5.0,2,0,1,14,-2,40,-0.027657948204314706,1
30,0.0,166779,0,13,2,5.0,3,0,1,-10,0,40,-0.0321416094588739,0
34,0.0,192969,1,10,2,5.0,3,0,0,-19,-1,49,19.81434878834755,0
47,0.0,228450,0,13,0,5.0,2,0,1,0,1,40,-0.00358257776873427,1
42,2.0,70438,13,11,1,5.0,2,0,1,-84,3,45,-0.00850162925762582,0
67,0.0,135766,3,9,1,3.0,5,0,1,14,1,40,-0.024180341344228643,0
53,0.0,186364,1,10,0,10.0,2,0,1,-12,-1,51,0.01430531544512358,1
72,0.0,142879,14,3,0,7.0,2,0,1,-14,-1,40,21.772425923454293,0
23,0.0,399809,0,13,0,0.0,4,1,1,29,-1,20,19.465985369034403,0
48,1.0,156534,3,9,0,10.0,2,0,1,3,2,80,-0.012364442788199828,1
50,0.0,120858,4,15,0,5.0,2,0,1,64,1,40,-0.006044140517568956,1
32,4.0,8468,1,10,2,8.0,3,0,1,0,2,59,-0.006718258109261233,0
41,4.0,195611,4,15,0,5.0,2,0,1,95345,0,27,3.0421041169914176,1
35,1.0,148393,3,9,1,3.0,3,0,1,54,-2,45,-0.05011964861085263,0
54,4.0,130952,10,14,0,4.0,2,0,1,1,1,40,-0.022134868909094135,1
33,0.0,151523,1,10,0,1.0,2,0,1,-62,0,49,0.008949882948216482,1
56,1.0,97699,12,6,4,11.0,3,0,0,-10,2,24,-0.019105154882752322,0
70,1.0,178717,3,9,0,3.0,2,0,1,-21,2,39,0.01791436553170668,0
33,0.0,221993,7,5,2,2.0,3,0,0,-25,2,21,-0.03997674945327653,0
26,0.0,22438,2,10,2,0.0,1,0,1,-22,0,26,0.006184990890714447,0
16,0.0,175319,2,7,2,3.0,1,0,1,32,3,40,-0.017735712758593165,0
53,0.0,95006,10,14,0,4.0,2,0,1,1,0,40,0.0033759892381204737,1
33,0.0,155955,8,11,0,5.0,2,0,1,-15,1,63,-0.024788743021813057,1
20,0.0,200584,2,7,2,6.0,1,0,1,-20,-1,16,-0.026031213552912578,0
21,0.0,164469,12,6,2,3.0,1,0,0,14,1,20,-0.05876133800515059,0
43,0.0,107712,0,10,0,5.0,0,0,1,97629,0,40,0.03776575079595121,1
32,1.0,25772,8,4,4,11.0,4,0,1,-22,-2,25,19.59467414105432,0
24,0.0,141612,3,9,2,2.0,3,4,1,39,-1,31,-0.03478810099246676,0
41,0.0,88029,13,16,2,5.0,3,0,1,-24,1,40,-0.01918105691479333,1
