Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,Survived
1,1,26.784652709960938,1,0,57.95853805541992,1.9928545615375568,1
1,1,18.158836364746094,2,2,1.7902740240097046,1.000632936452629,0
2,0,30.67640495300293,4,0,56.075843811035156,1.9935875030679067,0
3,0,12.975818634033203,0,0,7.862337112426758,1.0024355335286452,0
2,0,29.800230026245117,0,0,2.4289138317108154,1.000640042073834,0
1,1,30.28165054321289,0,0,15.903759002685547,1.9670934867191385,1
1,1,25.238204956054688,1,0,37.43535614013672,1.9735391768182002,1
3,0,42.83283233642578,0,0,4.1394548416137695,1.9502092712652823,0
3,0,25.71866226196289,0,0,11.617572784423828,1.0005390721518606,0
3,1,43.80341339111328,0,2,75.26065826416016,1.002688304443252,1
2,0,48.11787033081055,0,0,64.83841705322266,1.0003606331655353,0
3,0,30.067649841308594,0,0,9.981725692749023,1.963799520791786,0
3,1,47.83246612548828,1,0,142.13796997070312,1.976047868065166,1
1,1,32.35886001586914,1,0,4.211706161499023,1.9765892156565081,0
3,0,23.636640548706055,0,0,8.42492389678955,1.0070046640350083,1
3,0,25.842296600341797,0,0,1.9831316471099854,1.0068429966149561,1
1,0,34.71242141723633,1,0,4.580076217651367,1.9724028422065638,0
2,1,36.45975875854492,0,0,20.10763168334961,2.9059977828817587,1
3,0,24.775440216064453,4,0,6.579774379730225,1.973808020924832,0
2,0,22.611736297607422,0,2,29.637910842895508,1.951882090022257,1
3,0,52.0050163269043,0,0,58.57114791870117,1.0128484944251763,0
1,1,50.387046813964844,0,0,67.70423126220703,1.9768012102351855,1
2,0,46.69449234008789,0,0,4.707813262939453,1.9618815484138872,0
3,0,24.559263229370117,0,0,13.311594009399414,1.9864498333351042,0
2,1,19.067813873291016,1,0,13.388409614562988,1.9878457411796273,1
1,0,23.043561935424805,0,0,6.484330654144287,1.9561563784019058,1
3,0,26.928611755371094,0,0,2.438746690750122,2.9392369544274106,0
3,1,11.738500595092773,1,0,15.604021072387695,1.0002395048514614,0
3,0,48.08351135253906,1,0,4.343779563903809,1.0042986517239947,1
3,0,23.21129035949707,0,1,4.310356616973877,1.0025018680572813,0
3,0,12.495819091796875,0,0,2.1231141090393066,1.9888065486336335,1
2,1,21.298593521118164,0,0,66.85155487060547,1.0010367648008325,1
