Geography_Germany,Geography_Spain,Gender_Male,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
0.0,0.0,1.0,0.8854050008804214,0.2003407613185749,0.9,0.3804668875511067,0.0,1.0,1.0,0.7377843784757587,0.0
1.0,0.0,1.0,0.44571518497896645,0.2924553890596228,0.3,0.35613959191619743,0.0,1.0,0.0,0.08570161884459826,0.0
0.0,0.0,1.0,0.258904042571649,0.6734505604210217,0.1,0.0063446880516313435,0.3333333333333333,1.0,1.0,0.19173594870756683,0.0
0.0,0.0,0.0,0.27842993813908284,0.1707521948970909,0.4,0.008716376358429302,0.3333333333333333,0.0,1.0,0.917279464690615,0.0
0.0,0.0,0.0,0.6661705842846061,0.3032207709078538,0.9,0.5323900645597065,0.0,0.0,1.0,0.6019452120555883,0.0
1.0,0.0,1.0,0.5109320152344324,0.4360266904851526,0.2,0.55874741298593,0.6666666666666667,1.0,0.0,0.05933722619322018,1.0
1.0,0.0,0.0,0.4240489585086282,0.24364033100379365,0.9,0.3625558340016316,0.3333333333333333,1.0,0.0,0.27202593379025186,0.0
0.0,0.0,1.0,0.7710845915743102,0.21524856942537207,0.1,0.555213383670974,0.0,1.0,0.0,0.10558282501146365,0.0
0.0,0.0,1.0,0.6615158998831209,0.33151016235122827,0.5,0.630850265001535,0.0,1.0,0.0,0.690149674301968,0.0
0.0,1.0,0.0,0.7671222677653111,0.12892807846616164,0.4,0.002452912054094936,0.0,0.0,0.0,0.13580977649559223,0.0
0.0,1.0,0.0,0.6357636634441785,0.6042894297511514,0.5,0.3936350611901231,0.0,0.0,1.0,0.6963189129263887,1.0
0.0,0.0,1.0,0.6427453169001224,0.3742756012858994,0.5,0.579294220572201,0.0,1.0,1.0,0.5913412007026915,1.0
1.0,0.0,1.0,0.5499920731845268,0.20461941137192363,0.7000000000000001,0.3460044053981232,0.3333333333333333,0.0,1.0,0.0694696542402685,0.0
1.0,0.0,1.0,0.6733444518288932,0.30577145279194756,0.5,0.2295746087923156,0.0,0.0,0.0,0.5452799227739362,1.0
0.0,0.0,1.0,0.9924085114361507,0.2643698344666866,0.7000000000000001,0.5015270004089155,0.3333333333333333,1.0,1.0,0.5900838266863125,0.0
0.0,1.0,1.0,0.5486979558813952,0.30944221363826796,0.5,0.003022668009468826,0.3333333333333333,1.0,1.0,0.37195911546489735,0.0
0.0,0.0,1.0,0.28346857418196514,0.22707758428413113,0.3,0.625446404647803,0.0,0.0,0.0,0.6782376258808703,0.0
1.0,0.0,1.0,0.5640387213409015,0.6276904162127094,0.8,0.6523445744501029,0.3333333333333333,1.0,0.0,0.26933476015100316,0.0
0.0,0.0,1.0,0.7005540121413014,0.3206507631802848,0.4,0.003936416061572906,0.3333333333333333,1.0,0.0,0.8852423873045269,0.0
0.0,0.0,1.0,0.9760216122719216,0.2623187089909565,0.9,0.0054815060025954826,0.3333333333333333,1.0,0.0,0.10144903571061714,0.0
0.0,1.0,1.0,0.6869005676614954,0.15251228573818568,0.2,0.3398033290141138,0.3333333333333333,0.0,0.0,0.5935686926061245,0.0
1.0,0.0,1.0,0.4164506495247661,0.42284449396361934,0.7000000000000001,0.6898811290506119,0.0,1.0,0.0,0.8248886411432252,1.0
0.0,1.0,0.0,0.7711457288953845,0.6647547308245312,0.4,0.5268971354997968,0.0,1.0,1.0,0.39428364301179497,0.0
0.0,0.0,1.0,0.5463766527033694,0.12955711526892633,0.7000000000000001,0.47934452177352493,0.3333333333333333,1.0,0.0,0.8212623017701115,0.0
1.0,0.0,1.0,0.832407958763783,0.262131578874331,0.7000000000000001,0.5807894630118577,0.3333333333333333,1.0,0.0,0.8375030285893507,0.0
1.0,0.0,0.0,0.3155631576328485,0.41345081702161113,0.0,0.3782748351778661,0.6666666666666667,1.0,0.0,0.5108233514598395,1.0
1.0,0.0,0.0,0.43392868345668145,0.29965426698019243,0.9,0.3812976374655098,0.3333333333333333,1.0,0.0,0.14808418634220122,1.0
0.0,1.0,0.0,0.6089214510723264,0.48640610499401843,0.1,0.0018472451925248302,0.3333333333333333,1.0,1.0,0.3153790816451906,0.0
0.0,0.0,0.0,0.38224393636432574,0.27272597741761717,0.4,0.2802732188784719,0.0,0.0,1.0,0.26346242310728685,1.0
1.0,0.0,1.0,0.6627166742166011,0.30893462880754574,0.3,0.41310274827284593,0.0,0.0,1.0,0.32169493997253124,0.0
