age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
28.637298583984375,0.0,255416.43996715546,1,10.025641799867875,5,2.0,0,0,0.000336802114530753,5291.986328125,0.0,24.321176528930664,0.0,1
34.6153564453125,2.0,181937.1158927679,1,9.996523609934739,0,3.0,2,4,0.9998040371369759,0.0,0.0,13.580293655395508,0.0,1
38.297088623046875,4.0,165100.51669597626,1,9.996669791176487,0,5.0,0,0,0.00018106990191343257,0.0,0.0,37.23493957519531,0.0,0
21.709287643432617,5.0,350884.2749172449,10,14.000982483012216,2,5.0,3,0,0.000647229397364048,0.0,0.0,53.206298828125,0.0,0
47.25433349609375,0.0,93481.11150503159,5,11.597327289610305,1,2.0,3,4,0.00040875482288239026,0.0,0.0,44.26303482055664,0.0,0
25.52412986755371,0.0,327888.55115652084,5,11.647850766067693,2,2.0,3,0,0.0005761801030663378,0.0,0.0,41.04422378540039,0.0,0
51.293724060058594,5.0,202305.78376591206,1,9.998126260188952,1,0.0,3,0,0.9999849801454866,0.0,0.0,8.574989318847656,0.0,0
63.74514389038086,0.0,282447.4658536911,10,14.00236374213329,1,5.0,3,0,0.0007686285628796643,0.0,0.0,45.64851760864258,0.0,0
49.277801513671875,0.0,121084.35261487961,1,9.997924898920731,1,4.0,3,0,0.0003557166037397384,0.0,0.0,36.21442413330078,0.0,0
20.248676300048828,0.0,194670.83539903164,0,13.005590879278321,1,2.0,1,0,0.00020650699829045363,0.0,0.0,37.943687438964844,0.0,0
31.311691284179688,1.0,377570.69910526276,3,8.999152885579344,1,2.0,3,0,5.446340693025442e-05,0.0,0.0,43.284908294677734,0.0,0
30.804912567138672,0.0,169215.94650566578,1,10.000902386089216,1,3.0,3,0,0.00015280750709351326,0.0,0.0,30.834806442260742,0.0,0
30.699813842773438,4.0,440410.374430418,3,9.000372240364467,3,3.0,5,4,0.00030217693221118246,0.0,0.0,39.571372985839844,0.0,0
27.40048599243164,0.0,329643.1543546915,5,12.534508927114041,1,3.0,3,0,0.0002810154002763289,0.0,0.0,36.43649673461914,0.0,0
33.486244201660156,0.0,147710.43969154358,7,3.9989590461567532,1,0.0,5,0,0.00046392383874521514,0.0,0.0,36.39262771606445,0.0,0
22.311622619628906,0.0,192196.04843974113,3,8.998246170053568,0,8.0,4,0,0.00044510930292478,0.0,0.0,38.64595413208008,0.0,0
55.86327362060547,0.0,102394.89946186543,3,8.999208999933069,4,7.0,3,0,0.0006104995592171275,0.0,0.0,38.39271545410156,0.0,0
24.64032554626465,0.0,289018.55027318,1,10.001523018836442,3,8.0,5,4,4.5694347767651624e-05,0.0,0.0,42.65813446044922,0.0,0
25.058156967163086,4.0,147810.3579479456,3,9.00281508514068,0,8.0,3,0,0.0001764664939920899,0.0,0.0,34.99091339111328,0.0,0
36.360374450683594,0.0,193238.62984240055,3,8.999490643288615,1,8.0,5,0,0.0007993725661928785,4165.61669921875,0.0,36.220726013183594,0.0,0
43.44104766845703,5.0,126857.89012610912,1,10.00242933427404,3,8.0,5,0,0.00031304367822417684,0.0,0.0,39.911006927490234,0.0,0
21.623268127441406,0.0,279221.29536151886,3,9.001805596796983,2,8.0,1,0,0.0008861387170354488,0.0,0.0,36.78227233886719,0.0,0
31.385709762573242,0.0,131239.8563826084,10,12.993464059111949,2,3.0,3,0,0.0009092799837169051,0.0,0.0,50.64351272583008,0.0,0
41.460838317871094,0.0,196071.00743472576,3,9.001437769158361,0,4.0,0,0,0.00044352581255864245,0.0,0.0,41.476234436035156,0.0,1
33.6849365234375,0.0,268805.04750967026,1,10.001826214785916,0,8.0,0,0,0.0003857934359476289,0.0,0.0,34.34931945800781,0.0,0
63.10017776489258,0.0,108287.0926451683,1,10.0060546493309,0,4.0,3,0,0.000724393942091286,0.0,0.0,19.52129364013672,21.0,0
37.25835418701172,4.0,120709.51653838158,3,8.997889059310156,0,2.0,0,0,0.00026532314789671113,0.0,0.0,39.102787017822266,0.0,0
35.19915008544922,0.0,134137.35417366028,5,12.112599118675979,1,4.0,5,0,0.0006033313694876829,0.0,0.0,31.180788040161133,20.0,0
33.10130310058594,0.0,171403.79210412502,1,9.99853873945124,1,3.0,1,3,0.0006944151960653154,0.0,0.0,21.08661651611328,0.0,0
54.85429382324219,0.0,236212.12475776672,3,9.007541504750778,1,4.0,5,0,0.0004158438959273617,0.0,0.0,41.55679702758789,0.0,1
66.33607482910156,0.0,176654.43723797798,3,9.001063561875284,4,7.0,1,0,0.0005541973306932392,0.0,0.0,32.20189666748047,0.0,0
50.303470611572266,4.0,232773.04105520248,3,8.998760230573227,1,2.0,5,0,0.0004985969405269771,0.0,0.0,76.70003509521484,0.0,0
42.02297592163086,0.0,102828.18574368954,3,9.00176065843528,3,0.0,3,0,0.00023188473236819107,0.0,0.0,41.40654754638672,0.0,0
57.22408676147461,0.0,57506.67762517929,7,3.746815954467753,4,10.0,3,0,0.000820814443505504,0.0,0.0,46.04390335083008,0.0,0
37.06945037841797,5.0,159533.96838784218,4,15.161419458600568,0,5.0,0,0,0.003021878544544808,4380.2021484375,0.0,56.555091857910156,0.0,1
24.809324264526367,0.0,214317.43260502815,3,8.998451480953792,0,1.0,2,0,0.9999840111347793,0.0,0.0,33.71022415161133,0.0,0
60.9425048828125,4.0,274159.0336596966,6,11.265759219317305,1,5.0,3,0,0.0010736529924466923,0.0,0.0,36.07229232788086,0.0,0
30.258304595947266,0.0,133634.29625034332,0,13.000317988992991,2,4.0,5,0,0.00042093360377018436,3898.725341796875,0.0,37.54709243774414,0.0,0
33.9345703125,0.0,316102.49729156494,11,2.6202228491901427,0,11.0,0,0,5.8970610334765725e-05,0.0,0.0,29.69732666015625,20.0,0
46.51337432861328,0.0,95885.38083672523,0,12.99919932678342,2,0.0,3,0,0.0006504518985766552,0.0,0.0,26.44451904296875,4.0,0
21.425302505493164,0.0,157640.91894507408,3,8.999743147306447,0,3.0,0,0,0.000344636946599042,0.0,0.0,47.3924446105957,0.0,1
30.226680755615234,0.0,179130.80393254757,0,12.997962730416727,2,4.0,3,0,0.0005382329783881368,2712.11669921875,0.0,35.253299713134766,0.0,1
22.129348754882812,0.0,136317.21333265305,7,6.580271704186539,2,7.0,1,0,0.0006533837104172381,0.0,0.0,24.488327026367188,0.0,0
22.615388870239258,0.0,98759.92858469486,1,9.996744453580265,0,4.0,0,0,0.0003924997812052636,2617.164794921875,0.0,37.12680435180664,0.0,0
67.00132751464844,0.0,196003.73704075813,3,9.000756045159376,1,9.0,5,0,0.0008894832972089766,0.0,0.0,44.910240173339844,0.0,0
22.9332332611084,0.0,251662.1990764141,1,9.9993939725129,2,3.0,1,0,0.0011805773738774487,0.0,0.0,35.10024642944336,0.0,0
40.651580810546875,1.0,85372.6813697815,0,12.999984268054591,1,4.0,5,0,0.000710579653434948,0.0,0.0,49.93601608276367,0.0,0
18.042909622192383,0.0,84333.7860161066,1,10.000250719645635,2,5.0,1,0,9.596592112964028e-06,0.0,0.0,43.07353210449219,0.0,0
40.642189025878906,0.0,122396.14723801613,1,10.006990736178421,1,1.0,5,0,0.0011533332758910722,6396.7109375,0.0,40.618812561035156,0.0,1
17.638959884643555,0.0,218692.86051273346,0,13.009161127453549,2,6.0,1,0,0.0008497338058900907,0.0,0.0,32.35272216796875,0.0,0
31.12567901611328,0.0,234136.96694254875,2,7.012193461589592,5,7.0,3,0,0.9998831369969745,0.0,0.0,33.52309799194336,0.0,0
19.804914474487305,0.0,117209.78855371475,3,9.01738861043313,2,3.0,1,0,0.0008044719901197593,0.0,0.0,6.747690200805664,0.0,0
25.942081451416016,0.0,595863.0836486816,0,13.004593578720721,2,4.0,3,0,0.0008959813084737462,24122.970703125,0.0,41.802120208740234,0.0,1
32.304527282714844,0.0,126197.86795020103,1,9.997572039027387,1,1.0,3,2,0.0008784872016959705,0.0,0.0,35.122066497802734,0.0,0
