Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,Survived
1,0,31.562288284301758,1,0,29.78274917602539,1.004395160053607,1
3,1,35.98768997192383,0,0,4.163991928100586,2.8730159264087436,1
2,0,17.5501708984375,1,0,1.426331639289856,1.9805618906368774,0
3,0,36.790000915527344,0,0,3.2243621349334717,1.9865637244578183,0
3,0,18.166261672973633,1,3,5.839644432067871,1.0030755776813465,0
3,0,43.68012237548828,0,0,156.1043701171875,1.9821550005464816,1
3,0,23.584592819213867,0,0,2.102287769317627,2.9289131382062634,1
1,0,52.85394287109375,0,0,30.945301055908203,1.001367755669929,0
3,0,33.62027359008789,1,0,66.96808624267578,1.9475303728865516,0
3,1,11.60261344909668,2,1,96.19340515136719,1.9805793069402808,0
1,1,3.5846245288848877,3,1,4.781362533569336,1.9728891104295132,1
3,1,23.522104263305664,0,0,5.2362446784973145,1.9790060214699303,0
3,0,30.062223434448242,0,0,1.4610981941223145,2.00218475472236,1
3,0,26.80942726135254,0,1,24.624099731445312,2.0042339053586415,0
3,1,30.946670532226562,2,0,9.098666191101074,1.9721057272140385,1
1,1,43.81665802001953,0,0,14.520301818847656,2.8618563490114117,0
3,0,26.412342071533203,0,0,1.9445326328277588,1.006109205697246,0
3,0,48.955055236816406,0,0,4.552272319793701,2.917508070528952,0
3,1,22.954824447631836,1,0,12.44894790649414,1.9458047189101717,1
3,0,24.369104385375977,0,0,4.057340621948242,1.0008007194948116,0
3,0,22.158536911010742,0,0,10.973512649536133,1.005877532057611,0
3,0,57.32338333129883,0,0,24.30278778076172,1.989040892038376,0
3,0,29.77967643737793,2,0,7.217177391052246,1.0013461617705606,0
3,1,14.80396556854248,0,3,3.553049087524414,1.965038351685557,1
1,1,44.08741760253906,0,0,82.0706558227539,1.0009518880160229,0
1,0,16.373517990112305,0,0,16.80005645751953,1.9884941160325913,0
2,1,21.233613967895508,2,1,30.200376510620117,1.9786938376571768,1
3,1,41.66301727294922,0,0,65.70310974121094,1.9569981297086136,1
3,0,29.771812438964844,0,0,5.101132392883301,1.0016025316879353,0
1,1,51.24396896362305,0,0,8.240540504455566,1.9718626896975653,1
3,0,25.942031860351562,2,0,15.576370239257812,1.0092498977732032,0
2,1,17.040489196777344,1,1,52.52520751953125,1.0027956329944894,1
3,1,21.976341247558594,0,0,23.73577308654785,1.0032502710575366,1
1,1,27.264480590820312,0,6,14.731542587280273,1.9770793971002145,0
3,1,42.58214569091797,0,2,210.6660919189453,1.965779828395164,1
3,0,38.18396759033203,0,0,6.224138259887695,1.9741854063635735,0
3,1,26.978412628173828,2,2,73.65493774414062,1.9622911651335821,1
1,1,13.445853233337402,8,0,46.99538040161133,1.962060184021129,1
3,1,48.46541976928711,0,0,46.72179412841797,2.0001740472118645,1
1,1,7.5509538650512695,1,1,8.815357208251953,1.941839893958468,1
3,1,22.249963760375977,1,0,3.6460959911346436,1.0068166909974878,1
2,1,22.306167602539062,4,2,15.692472457885742,1.9560218822175424,1
3,0,14.584614753723145,1,1,42.98418045043945,1.97465478843243,0
3,1,35.443119049072266,0,0,31.753437042236328,1.9753907569805582,0
2,1,25.504743576049805,1,1,156.4634246826172,1.9670131017067578,1
3,0,23.088088989257812,0,2,3.967912435531616,1.0040339356795747,0
2,1,27.194894790649414,5,1,1.651054859161377,1.9703098464251991,0
3,0,45.679500579833984,0,0,9.005970001220703,2.8901852150755607,0
3,0,23.035921096801758,0,0,1.7686078548431396,2.008251975496908,0
3,1,9.173689842224121,0,0,4.059813976287842,2.897272609678645,0
3,1,7.604463577270508,2,1,1.4883679151535034,1.000922233246747,1
3,0,20.860916137695312,0,2,1.5358227491378784,1.958837080636129,0
1,1,28.406389236450195,0,0,2.4042396545410156,1.9370179253988928,1
2,0,17.999561309814453,2,2,9.725533485412598,2.899407684587948,0
1,0,26.96737289428711,0,0,19.42327880859375,1.9696467127545698,0
3,0,25.985532760620117,0,0,7.354335308074951,1.9985728850980102,0
3,1,31.179000854492188,0,0,9.305830001831055,2.0099663952499784,0
1,1,43.102943420410156,0,0,35.15059280395508,1.9451722822324493,0
3,0,34.78268814086914,0,0,14.267193794250488,1.9724637217678351,0
3,0,27.502092361450195,0,0,5.780478477478027,2.9537651739304973,0
3,0,56.28903579711914,0,0,18.32145118713379,2.87432200406116,0
1,1,28.08231544494629,0,0,48.056575775146484,2.008666862260171,1
2,0,37.80573272705078,0,0,6.163812160491943,1.978635333659023,0
3,1,12.497410774230957,1,1,14.17335319519043,1.942696718578195,1
3,0,27.065685272216797,0,0,5.1417622566223145,1.005533030888765,1
3,0,16.323266983032227,0,0,3.767817258834839,2.92988131292798,0
2,1,35.07326126098633,5,1,3.724607229232788,2.889200951051415,1
1,1,22.075685501098633,0,0,40.46327209472656,2.9935197028064584,1
3,0,34.617897033691406,0,0,49.50361251831055,1.9602889506824304,0
3,1,23.689210891723633,4,0,7.415043354034424,1.0006253975160864,0
1,1,35.60700225830078,0,0,35.224205017089844,1.9631863514472625,1
1,0,51.710567474365234,1,0,132.89732360839844,2.0048616055116995,1
