age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
53,0.0,223925,3,9,0,3.0,2,0,1,173,6,7,0.13382717393185983,0
69,0.0,141177,6,4,0,10.0,2,0,1,173,1849,40,0.12273228729984699,0
51,0.0,359070,3,9,0,2.0,2,0,1,173,5,12,0.022254707790694835,0
44,0.0,307639,3,9,0,0.0,2,0,1,173,0,40,0.13087095612433022,0
74,0.0,242487,3,9,0,4.0,2,0,1,173,2,40,0.05289591721419566,0
79,4.0,149869,3,9,0,4.0,2,0,0,173,2,40,0.03459435256466539,0
78,0.0,176301,3,9,0,4.0,2,0,1,173,0,46,0.0232242246937908,0
40,0.0,89943,3,9,0,0.0,2,0,1,171,2,40,0.13367117324477412,0
47,0.0,89116,3,9,0,3.0,2,0,1,172,4,40,0.13349540119401213,0
80,3.0,221732,3,9,0,10.0,2,0,0,173,6,40,0.11561906448117548,0
40,0.0,371269,3,9,0,3.0,2,0,1,169,1,40,0.13383780961700129,0
79,0.0,372966,3,9,0,2.0,2,0,1,173,7,40,0.13146196670608662,0
80,0.0,272834,3,9,0,4.0,2,0,0,173,3,40,0.08494384958875284,0
48,0.0,139111,6,11,0,10.0,2,0,1,173,1235,40,0.06463702344772197,0
65,0.0,170412,3,9,0,10.0,2,0,1,173,1,40,0.12916931033176954,0
41,0.0,362912,3,9,0,0.0,2,0,1,172,0,9,0.13140978562519767,0
75,0.0,241623,3,9,0,4.0,2,0,0,173,4,40,0.1302919775104608,0
40,0.0,366058,3,9,0,8.0,2,0,1,154,0,40,0.13384534156506842,0
72,0.0,176873,3,8,0,3.0,2,0,1,173,2,7,0.12612630756753823,1
46,0.0,145286,6,11,0,10.0,2,0,1,173,1278,40,0.0908234765486721,0
78,0.0,90209,3,9,1,8.0,2,0,1,172,1,40,0.13352207418383044,0
45,0.0,104398,1,4,0,10.0,2,0,1,172,1413,40,0.10626837436104758,0
41,0.0,104305,0,11,0,10.0,2,0,1,172,1083,40,0.10844902492289998,0
51,0.0,360233,3,9,0,3.0,2,0,0,172,4,40,0.1338235196604459,0
53,0.0,372343,3,9,0,2.0,2,0,1,173,6,40,0.10988059771744693,0
43,0.0,86735,3,9,0,0.0,2,0,1,173,6,40,0.13258770570681797,0
59,0.0,290998,3,9,0,2.0,2,0,0,172,5,40,0.13363613053724135,0
79,0.0,182288,7,6,0,4.0,5,0,0,173,0,8,0.10649823441599095,0
78,0.0,141048,3,10,0,4.0,2,0,1,173,2,40,0.06806838430540715,0
80,3.0,144654,3,9,0,4.0,2,0,0,173,2,40,0.031851127716513515,0
45,0.0,347517,3,9,0,3.0,2,0,1,171,1,40,0.13363935395569382,0
79,4.0,116047,3,9,0,4.0,2,0,0,173,2,40,0.10601812059926138,0
43,0.0,367146,3,9,0,3.0,2,0,1,171,0,40,0.13239358251140082,0
41,0.0,368436,3,9,0,0.0,2,0,1,170,2,40,0.13342492481977786,0
79,4.0,142399,3,9,0,4.0,2,0,0,173,4,41,0.0351186966293931,0
80,0.0,160448,3,9,0,10.0,2,0,1,173,3,40,0.13270234450960272,0
58,0.0,103281,6,4,0,10.0,2,0,1,173,1475,40,0.031041006462264476,0
71,0.0,37490,3,10,0,4.0,2,0,0,173,7,40,0.13333802816045653,0
78,0.0,334313,3,9,0,7.0,2,0,1,172,2,40,0.13158423320204107,1
70,0.0,90057,3,9,0,2.0,2,0,1,172,6,40,0.13382427764250776,0
46,0.0,369016,3,9,0,0.0,2,0,1,172,2,40,0.1333282781175137,0
80,0.0,129045,3,11,0,10.0,2,0,1,173,2173,41,0.11184530317925968,0
56,0.0,298845,3,9,0,4.0,2,0,1,173,4,40,0.08902272659621514,0
30,0.0,81823,3,9,0,0.0,2,0,1,172,1,40,0.13328111567575,0
46,0.0,360746,3,9,0,7.0,2,0,1,171,2,40,0.13185560673769778,0
42,0.0,373126,3,9,0,0.0,2,0,1,169,1,40,0.13340977315729957,0
77,0.0,130008,6,6,0,10.0,0,0,1,172,0,40,0.046888462563615584,0
80,0.0,263712,3,9,0,2.0,2,0,0,173,6,40,0.13008172126526424,0
73,0.0,214435,3,9,0,4.0,2,0,0,173,2,42,0.04095831809396416,0
78,0.0,280556,3,9,0,2.0,2,0,1,173,7,10,0.024091292342470212,0
78,0.0,307832,3,9,0,2.0,2,0,0,172,5,40,0.13245465990806823,0
80,3.0,123441,3,10,0,4.0,2,0,0,173,3,7,0.1166857846049442,0
74,0.0,349169,3,9,0,7.0,2,0,1,172,3,40,0.132543990088746,0
79,0.0,239870,3,9,1,2.0,2,0,1,173,1872,40,0.06089226493311982,0
47,0.0,90231,3,9,0,7.0,2,0,1,172,3,40,0.13213490318059037,0
80,0.0,208068,3,9,0,3.0,2,0,1,173,5,40,0.1222010934709078,0
75,0.0,343472,3,9,0,2.0,2,0,1,173,5,40,0.13283466424132478,0
80,0.0,364584,3,10,0,2.0,2,0,0,173,8,8,0.06527622972047371,0
