age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
43,0.0,326606,10,14,0,9.0,2,0,1,3146,1966,50,-0.013327582238269284,0
54,0.0,423804,3,9,1,1.0,3,0,0,23,0,40,0.0077807226654884,0
28,0.0,194285,1,10,1,7.0,5,0,0,-14,1878,40,-0.021519460406149063,0
53,5.0,139904,3,9,0,10.0,2,4,1,-6,-2,40,-0.014160721213577882,0
66,3.0,286857,3,9,0,4.0,2,4,1,0,2144,40,-0.0014852820334482566,0
38,0.0,81303,0,13,0,4.0,2,0,1,10,-2,40,0.020634004508890733,1
38,0.0,346957,15,1,5,2.0,5,0,0,4,0,40,30.996177844500487,0
69,0.0,178890,7,5,4,2.0,5,4,0,-3,1,20,-0.005353173611983786,1
50,3.0,267628,0,13,5,8.0,5,1,0,2,0,40,24.593642764578917,0
68,4.0,168566,3,9,0,4.0,2,0,1,17,0,48,0.009713568445755725,0
38,1.0,76891,10,15,0,4.0,2,2,1,14440,-1,30,0.007804485403127161,1
20,0.0,109720,2,7,2,2.0,4,0,1,-37,-1,12,0.017451493151487696,0
29,0.0,323119,1,10,1,3.0,3,0,0,6,0,45,0.02826309595602476,0
56,4.0,91015,12,6,0,1.0,2,0,1,-9,0,40,-0.006349390433208153,0
21,0.0,148315,2,7,2,6.0,1,0,1,-51,2183,11,-0.009818685799726517,0
33,0.0,183212,3,9,2,6.0,3,0,1,32,1873,40,0.004128857595263303,0
44,5.0,307977,10,14,0,5.0,5,0,1,-18,-1,40,-0.020688947439746825,0
41,4.0,155824,0,13,2,5.0,3,0,0,-9,-1,39,0.021172243581625793,0
43,0.0,173583,0,13,1,4.0,3,0,0,7297,-1,50,0.0030283032965452974,0
22,0.0,394344,3,9,2,6.0,1,0,1,-33,0,40,-0.013793613546165668,0
36,0.0,160199,7,5,0,7.0,2,0,1,-10,1,40,19.98133181657636,0
48,2.0,294349,0,13,0,3.0,2,0,1,-6,-3,58,0.0009417593867072468,1
22,0.0,393377,6,11,2,1.0,3,0,1,-2,-1,51,19.662592469733337,0
59,0.0,105601,8,5,4,2.0,5,0,1,-19,-1,30,0.01018575137649085,0
43,0.0,254160,3,9,4,2.0,3,4,0,13,0,31,-0.007752434179230098,0
69,0.0,146754,2,7,0,1.0,2,0,1,26,1,34,-0.014087035383718612,0
