age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
19,0.0,122364,1,10,1,8.0,3,0,0,-17,2,20,-0.06339195817744374,0
31,0.0,232488,0,13,0,5.0,3,0,1,25,0,40,0.0031119875071396546,1
46,2.0,157346,15,16,0,5.0,2,0,1,-34,1,39,0.022248320005945087,1
52,0.0,170309,1,10,0,3.0,2,0,1,-7,1,20,0.0017214598777414007,0
23,0.0,134440,7,14,2,5.0,3,0,0,-25,1,59,-0.03704744727095792,0
36,2.0,172141,1,10,1,5.0,3,0,1,-19,1,40,-0.02593137688370015,0
32,1.0,168965,3,9,0,3.0,2,0,1,8,0,89,-0.009416844610795274,0
33,0.0,255285,8,4,0,0.0,2,0,1,-9,0,24,0.01983040083785489,0
44,0.0,146403,12,6,5,1.0,1,4,0,-2,-1,40,0.017952027206740058,0
46,0.0,280765,1,10,2,8.0,3,0,1,-39,-2,40,-0.029013226648758605,0
26,0.0,148674,10,10,0,3.0,2,0,1,-72,0,40,-0.024677927177325497,0
23,0.0,253684,1,10,2,1.0,3,0,0,-2,5,20,0.029387000462099525,0
30,0.0,90027,13,16,0,5.0,2,1,1,-15,3,40,15.096900617456775,0
48,0.0,186522,10,14,1,5.0,3,0,1,-35,1,45,-0.03794940905333526,0
42,1.0,170963,8,9,0,1.0,2,0,1,1,2,22,17.160970087373343,0
33,0.0,198468,1,10,4,8.0,5,0,0,42,-2,40,-0.009864900527641359,0
72,0.0,53561,11,8,2,5.0,3,0,0,-2,3,40,0.009990519728187272,0
37,4.0,145187,1,10,0,1.0,2,0,1,-6,-1,40,-0.019616280120464936,0
25,0.0,344534,14,3,0,10.0,2,0,1,-18,1,22,19.667962368941343,0
42,0.0,171357,10,14,0,4.0,2,0,1,92625,2,52,0.012011730483155823,1
18,0.0,221681,2,7,2,1.0,1,0,1,18,4,15,-0.04372220364909959,0
16,0.0,185183,1,10,2,4.0,1,0,1,-41,2,22,-0.01678244468166228,0
39,0.0,189150,3,9,2,1.0,3,0,1,-63,3,52,0.030320151449307317,1
41,0.0,146843,1,10,1,2.0,5,0,0,1,1,40,-0.017686288057246806,0
29,0.0,328798,1,10,2,1.0,3,0,0,13,2,23,-0.05533583181214637,0
27,0.0,137740,0,13,1,5.0,5,1,0,10,-1,40,-0.006068414034411661,0
