age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
28,0.0,256884,1,10,2,8.0,1,0,0,15,2288,37,-0.011731436577924062,0
50,3.0,230737,5,12,1,8.0,3,0,0,-27,-3,40,28.96660345188544,0
29,0.0,102082,1,10,1,10.0,3,0,0,7,-1,40,0.005919371548514728,0
40,0.0,262677,14,3,5,2.0,3,1,1,4,-2,50,14.548656749562067,0
41,0.0,124833,14,3,5,9.0,3,0,1,-25,0,49,19.523789145160368,0
53,0.0,194449,1,10,4,11.0,3,0,0,8,-1,13,-0.009438807131917075,0
65,0.0,283454,3,9,4,2.0,5,0,0,18,0,29,0.008373496552883388,0
56,2.0,263476,0,13,0,3.0,2,0,1,-18,-2,40,8.207868944547414,1
55,0.0,131999,6,11,2,0.0,3,0,0,-10,-1,36,-0.0009901406613362078,0
39,0.0,109913,1,10,0,1.0,0,2,0,-7,0,40,-0.021227711115856265,1
43,4.0,235497,1,11,1,6.0,3,4,0,-19,0,40,-0.03502095005795994,0
56,0.0,333222,8,4,0,1.0,2,0,1,-45,-2,40,-0.018279474061562002,0
53,5.0,186903,0,13,0,3.0,2,0,1,15,-1,40,0.0132967331635316,1
20,0.0,248949,1,10,0,5.0,0,1,0,8,0,40,12.731273580244459,0
35,0.0,144745,2,9,1,2.0,5,0,0,11,-1,40,-0.008397397624944987,0
37,0.0,126041,6,11,0,4.0,2,0,1,-21,-1,40,0.02640396542728884,1
78,1.0,85788,3,9,4,2.0,5,0,0,3,-1,30,-0.005952769337935357,0
63,0.0,478244,3,9,3,2.0,5,4,1,1,2000,40,-0.011839083993533147,0
61,0.0,384187,3,9,1,2.0,5,0,1,-22,1881,40,0.007975151547092309,0
43,0.0,275512,6,11,0,1.0,2,0,1,15,1,36,0.014068456642279412,1
65,2.0,322941,1,10,0,7.0,2,0,1,1,-2,50,0.008635590293679012,1
71,0.0,160699,0,13,0,4.0,2,0,1,7384,0,40,0.002372109498841118,1
48,0.0,312575,10,14,0,10.0,2,4,1,-50,-1,50,-0.005613746401931633,0
33,0.0,34611,3,9,0,2.0,0,4,0,-28,2135,40,0.0025524147311380982,0
73,0.0,42381,1,10,4,0.0,3,0,0,-37,0,34,-0.002998055775727819,0
63,2.0,329630,3,5,0,12.0,2,0,1,1,-1,40,0.002805229923753674,0
34,0.0,214921,3,9,2,2.0,4,0,1,-7,-1,18,-0.022271464383151154,0
47,0.0,339312,6,11,0,4.0,2,0,1,19,-1,44,-0.011113348084353172,1
68,3.0,420096,9,8,5,8.0,3,0,0,-19,-1,17,-0.006464909891467399,0
47,4.0,271657,0,13,6,5.0,0,4,0,7,-1,40,-0.03383054321921562,0
36,0.0,177242,14,3,0,2.0,0,0,0,-10,-1,36,30.966255496848422,0
69,0.0,67168,0,13,5,2.0,3,0,0,4,0,40,0.005513144526625306,0
35,0.0,211491,3,9,2,7.0,1,0,1,15,-2,40,20.044963698299178,0
36,0.0,444457,9,8,0,8.0,2,0,1,-36,-1,15,-0.00882486958747959,0
29,0.0,157632,3,9,2,7.0,4,0,0,1,-1,40,0.014903333989606155,0
47,3.0,100136,1,10,2,7.0,5,1,0,16,0,40,12.165942486846642,0
21,0.0,214886,3,9,2,2.0,1,4,1,-23,1655,12,0.010213357881059008,0
27,4.0,56604,1,10,2,3.0,3,0,0,10,0,40,-0.02394067253284426,0
31,0.0,296531,6,11,0,5.0,2,0,0,-23,-1,45,0.0076731191330513164,0
55,0.0,207796,1,10,0,7.0,2,0,1,12,-1,55,-0.014933718301658553,1
43,1.0,178786,1,10,0,4.0,2,0,1,11,-2,40,-0.0016592512587832273,1
33,0.0,88168,6,11,0,4.0,2,0,0,-59,-2,44,-0.01747239470900851,1
50,0.0,170625,1,10,0,0.0,3,2,1,6,0,35,-0.02823575594468858,0
34,5.0,139634,1,10,0,4.0,2,0,0,-15,1,40,-0.02589912264795718,0
75,0.0,166217,7,5,0,2.0,2,0,1,19,2068,49,0.0036602695939254282,0
54,5.0,159674,0,13,6,5.0,0,0,0,-27,1,40,-0.043054550600534015,1
22,0.0,209147,3,9,2,2.0,1,0,0,14,-1,31,-0.0023060802379805843,0
63,0.0,268363,4,15,0,5.0,2,0,1,15298,-2,50,0.0102205088434056,1
61,5.0,104669,3,9,0,10.0,3,0,0,1,-1,73,0.013586314226189602,0
49,0.0,339751,1,10,0,10.0,2,4,1,3346,-2,40,3.506795245500715,1
32,0.0,157918,3,9,5,2.0,1,2,0,-2,0,40,14.275968682778618,0
46,0.0,527735,1,10,1,10.0,3,4,0,-15,-1,40,0.007803944842235689,0
68,0.0,84424,8,4,0,0.0,2,0,1,-4,-1,81,0.003176224243922468,0
69,0.0,269721,7,5,0,12.0,2,0,1,-18,-1,40,0.008767168000856317,0
75,2.0,199998,4,15,0,10.0,2,2,1,15,0,58,0.009010859233738669,1
49,0.0,177635,1,10,3,8.0,3,0,0,-1,0,40,0.006475121502895576,0
55,5.0,95881,0,13,6,5.0,0,0,0,8,0,64,-0.005973788379979212,0
75,0.0,135620,6,11,0,0.0,2,0,1,37,0,45,0.012133187812776235,1
25,0.0,137574,1,10,2,4.0,5,2,0,-11,0,40,0.00946782467723749,0
78,0.0,179940,8,4,0,10.0,2,0,1,6,-1,40,0.016590783576024396,0
62,3.0,57760,6,8,2,8.0,3,0,0,-14,-1,40,0.006400681680353737,0
43,0.0,183695,11,2,2,7.0,3,1,1,23,-1,50,19.717876070361186,0
19,0.0,230354,1,10,2,3.0,1,4,1,-9,-2,21,-0.013673970067083107,0
57,2.0,185157,3,9,0,0.0,2,0,1,4,1816,40,-0.0033032323193082315,1
51,0.0,170984,12,6,0,1.0,2,1,1,15129,-1,40,-0.011022296486519164,0
60,0.0,180815,1,10,5,2.0,5,0,0,-29,0,7,0.005482700077376922,0
62,0.0,207281,3,9,0,0.0,2,4,1,2,1952,40,-0.002216806656621247,0
70,0.0,383256,13,16,0,8.0,0,0,0,20,0,36,-0.019344179548797927,1
39,0.0,298415,5,12,0,5.0,2,4,1,17,0,51,0.0055326555833040214,1
36,4.0,52308,0,13,0,12.0,2,0,1,-13,-1,40,-0.008957352883751834,0
22,4.0,371793,9,8,2,2.0,1,4,0,-36,0,30,-0.013743106009881685,0
45,0.0,87807,1,10,0,3.0,2,0,1,28,-1,59,0.018089811787351234,1
44,4.0,139559,0,13,2,5.0,3,0,1,-15,-1,51,0.008452726123914699,0
49,2.0,185949,3,9,0,1.0,2,1,1,29,-1,50,-0.004700909103527164,1
37,4.0,365316,5,12,0,5.0,3,0,1,29,-1,40,-0.018125244658873427,0
19,0.0,171455,2,7,2,2.0,1,0,0,-46,0,37,-0.015634000973732895,0
59,0.0,194078,1,10,1,2.0,3,0,0,20,0,46,-0.014033090997191066,0
51,5.0,124824,1,10,4,4.0,0,0,0,-7,1778,9,0.015033297992867591,0
37,2.0,267455,1,10,0,3.0,2,0,1,5,-1,40,0.02045687606917597,0
69,0.0,221911,7,5,1,2.0,5,0,1,5,0,40,-0.003076852000435616,0
42,0.0,176776,3,9,2,7.0,3,4,0,3,0,40,0.0140034147999596,0
30,5.0,115803,0,13,0,0.0,2,4,1,-4,0,40,0.00473894962741796,0
49,4.0,96418,10,14,1,5.0,3,0,0,14671,0,40,-0.00830683672076154,0
33,2.0,243666,0,13,2,3.0,3,0,1,-21,1,58,-0.009273899158259883,0
18,0.0,49922,1,10,2,3.0,1,0,0,9,-1,40,0.007084040408207809,0
28,0.0,233912,3,9,2,1.0,3,0,1,7,1,40,-0.0029827724637335115,0
77,0.0,101682,8,4,4,11.0,3,0,0,14,-1,37,0.0002708131449552793,0
59,3.0,181547,3,9,1,10.0,3,4,0,-36,2127,40,-0.006549015481314957,0
35,0.0,184268,3,9,0,10.0,0,4,0,-24,0,40,4.327199931096893,0
64,1.0,194751,1,10,0,0.0,2,0,1,16,0,55,0.005412473538019626,1
44,1.0,166048,3,9,0,9.0,2,1,1,2,-2,82,-0.03293353727378307,0
50,0.0,134119,4,15,0,5.0,2,1,1,15483,0,50,0.009397900832032522,1
25,0.0,328354,3,9,2,1.0,1,0,1,-2,-1,30,-0.006658102065496724,0
46,0.0,183353,0,13,0,4.0,3,0,0,0,-1,56,-0.019363879103647286,1
28,0.0,442897,3,9,1,2.0,5,4,0,-12,-2,40,-0.016147593661320254,0
62,2.0,194278,3,9,0,4.0,2,0,1,-20,-1,49,0.022875818239064913,1
22,0.0,488217,1,10,2,10.0,1,0,0,1,0,13,0.004653420826514811,0
36,5.0,224546,3,9,1,8.0,5,4,0,-14,-3,31,-0.0021828188905699537,0
23,0.0,289306,1,10,0,1.0,2,1,1,-8,0,40,-0.011920286811287293,0
58,1.0,48270,1,10,0,1.0,2,0,1,-9,-1,50,0.00754029075547197,0
32,0.0,93069,3,9,2,0.0,4,0,0,-9,-1,40,0.009728220438480104,0
40,5.0,176349,10,14,0,4.0,2,0,0,14521,0,50,-0.01777731692966028,1
73,0.0,346312,8,4,0,1.0,2,0,1,-26,-2,40,14.97036666337231,0
21,0.0,174631,2,7,2,6.0,1,4,1,-59,-1,17,0.019623010029494892,0
30,4.0,125082,10,13,2,2.0,1,0,0,11,1,49,-0.0008164998117826341,0
56,0.0,62309,1,10,2,3.0,3,0,0,-39,0,14,-0.01758402751451118,0
48,4.0,136379,6,11,0,3.0,2,0,0,5,-1,40,-0.019621407498537535,0
38,0.0,511600,5,12,0,2.0,0,0,0,4,0,19,0.003960924924108673,1
43,0.0,246590,0,13,2,0.0,3,0,1,-23,-1,40,0.0005232952244015719,0
29,0.0,35025,0,13,0,5.0,0,1,0,1,2,40,12.657773642898428,0
81,0.0,23156,8,4,0,1.0,2,0,1,-2,0,49,-0.0044805178402879215,0
43,0.0,175153,7,5,1,7.0,5,0,0,-5,2347,24,30.225764605331424,0
32,0.0,109728,3,9,1,2.0,3,0,0,-25,-1,70,-0.0005382389244816124,0
28,4.0,23599,3,10,2,5.0,3,4,0,4,2137,31,-0.00614884383848932,0
67,0.0,103691,8,10,4,11.0,3,0,0,6,1,11,-0.03251035389396679,0
42,0.0,365157,3,9,3,2.0,5,0,0,3,1963,36,0.002664279917983409,0
52,0.0,40103,1,10,2,5.0,1,0,0,42,0,19,0.004253436185842589,0
35,0.0,335134,9,8,2,1.0,3,0,1,-15,0,28,0.003299330504213866,0
73,0.0,367051,13,16,0,5.0,0,0,0,3336,0,36,0.00040658306640784447,1
61,5.0,264991,0,13,0,5.0,2,0,1,-1,-1,40,0.0005997465356066203,0
26,0.0,169475,0,13,2,8.0,3,0,0,-17,0,40,-0.021407853531611672,0
63,1.0,205797,3,9,0,3.0,2,0,1,-3,0,49,-0.001915847634940856,1
33,3.0,214866,3,9,1,6.0,5,4,1,-45,0,40,-0.010590528959852515,0
68,0.0,174223,3,9,0,6.0,2,0,1,0,-2,40,0.002965284817525438,0
37,4.0,447258,4,15,2,5.0,3,0,1,18,-1,50,-0.005453837619175737,1
58,2.0,148828,12,6,0,1.0,2,4,1,-3,0,40,0.0017345831287675477,0
52,1.0,36987,5,14,0,1.0,2,0,1,28,-1,49,-0.003487351148853857,1
67,0.0,182861,10,14,0,4.0,2,0,1,7642,-1,17,0.007897996951955292,1
36,4.0,214489,3,9,2,1.0,5,0,1,2,0,40,0.0050242884838916915,0
51,0.0,137020,1,10,0,4.0,2,0,1,-10,-1,50,-0.019961041308242417,1
50,0.0,126527,1,10,0,1.0,2,0,1,27,1,40,0.0051073463630077155,0
19,0.0,202796,3,9,2,0.0,4,0,1,-21,-1,31,3.2710630927462647,0
56,0.0,308353,1,10,0,4.0,2,0,1,-30,-1,40,7.437820387391104,0
21,7.0,31138,3,9,2,8.0,1,4,0,-6,0,40,-0.007546229148685129,0
44,3.0,300812,3,9,1,4.0,5,4,0,14,-2,40,0.014515089593461537,0
68,0.0,274423,8,4,0,0.0,2,0,1,-5,0,14,-0.0029787970472881114,0
61,5.0,155804,3,9,0,10.0,2,4,1,-33,0,51,-0.00842410651917675,0
41,4.0,377997,1,9,1,8.0,1,4,0,-23,-1,40,3.1677899148137865,0
66,0.0,197913,6,11,1,0.0,3,0,0,-10,1,8,-0.025947477914123458,0
27,1.0,30870,3,9,2,9.0,1,0,1,-12,2032,37,-0.0309057118531152,0
64,4.0,213332,12,6,0,1.0,3,0,1,-11,-1,35,0.0069330084930064265,0
57,0.0,340387,4,15,0,5.0,2,1,1,22,0,40,-0.007557085247031386,1
19,5.0,33804,0,13,1,4.0,3,0,1,1,0,55,-0.00997435736302223,1
46,0.0,581362,6,5,1,4.0,3,4,0,-24,-1,40,-0.003420312123535573,0
38,2.0,197960,0,13,0,12.0,2,0,1,11,-1,40,0.016508047839284654,0
16,7.0,203612,1,10,2,12.0,1,0,0,3,1774,34,0.015116263118915523,0
59,5.0,164827,0,10,4,2.0,5,0,0,-15,1814,30,-0.0075755635531508415,0
61,1.0,102020,1,10,4,9.0,3,2,0,15278,-2,50,0.0418277035720011,1
47,0.0,311445,0,13,0,5.0,2,0,1,-12,0,50,-0.008845008971393781,1
18,7.0,371118,1,10,2,2.0,1,0,0,2,1,19,-0.00014421360610037082,0
18,3.0,374226,3,9,2,8.0,1,4,1,-12,-1,29,0.017253709700587722,0
68,5.0,118359,0,15,0,4.0,0,0,0,14744,1912,49,-0.004231730674056907,1
29,0.0,264768,11,2,2,11.0,3,3,0,-22,-1,40,29.97390967685342,0
40,0.0,91476,3,9,1,2.0,5,4,0,8,1,34,0.011525422835418676,0
64,5.0,132448,1,10,0,4.0,2,4,1,-5,0,40,-0.004102815628208027,0
44,0.0,181101,0,13,0,5.0,2,0,1,0,-1,40,-0.006720373782583946,1
34,0.0,430941,3,9,2,2.0,1,0,1,-3,-1,36,-0.0010846184502910354,0
60,0.0,161805,3,9,4,2.0,5,0,0,-13,2118,29,0.009777911149357967,0
20,0.0,117034,3,9,2,3.0,1,4,1,-4,0,40,-0.0009977479712711844,0
30,0.0,148729,14,8,2,1.0,1,1,1,-1,2116,40,13.082837564546487,0
65,0.0,19102,1,10,0,13.0,2,0,1,-23,0,40,0.0026382312660213018,0
57,1.0,87150,1,10,0,3.0,0,0,0,-30,0,40,-0.005329638268963577,0
30,0.0,163041,3,9,3,1.0,3,0,1,-21,-1,35,0.012693591876751278,1
69,2.0,168781,1,10,0,1.0,2,0,1,-13,0,40,0.007946769108255583,1
45,0.0,354016,0,13,2,4.0,3,4,1,-9,2194,50,0.000997818019581304,0
47,0.0,94100,13,16,0,5.0,0,0,0,-4,-2,24,-0.005427536140302214,1
57,0.0,170102,6,9,0,6.0,4,0,1,-5,0,36,-0.0278141224387198,0
42,0.0,32786,3,9,1,4.0,3,0,0,13,-1,49,-0.01756435588531673,0
20,0.0,120836,2,7,2,1.0,1,0,1,-23,1,21,0.013935109645394595,0
30,0.0,174090,3,9,5,2.0,4,0,0,-16,-1,40,-0.004810880332562687,0
65,4.0,382899,1,10,0,8.0,2,0,1,2,-1,40,0.037148309291975205,0
34,0.0,229560,3,9,0,1.0,2,1,1,6,-1,50,0.0027281768084519106,0
35,0.0,178628,14,3,5,6.0,3,0,1,-19,-1,50,20.23322734584146,0
81,4.0,357562,6,11,0,1.0,2,0,1,22,-2,36,-0.007051454363127825,1
63,2.0,327405,10,14,0,4.0,2,0,1,5,-2,58,0.021852388864475582,1
51,0.0,180545,6,11,1,6.0,5,4,1,-5,1,35,-0.02349082214727858,0
69,0.0,94697,7,5,0,7.0,2,0,1,-2,1,40,0.014796060578303901,0
26,5.0,399125,0,13,2,1.0,3,1,1,21,0,40,15.548023049351372,0
31,0.0,176728,3,9,0,6.0,4,0,1,-14,1821,40,-0.0211664063245703,0
21,0.0,187728,3,9,2,2.0,1,0,1,4,0,40,-0.014286542246464458,0
74,0.0,82499,8,4,4,2.0,3,0,0,34,1,13,-0.015878284629437266,0
20,0.0,160489,2,7,2,1.0,1,0,1,-10,0,19,0.00635426974056575,0
51,4.0,157292,4,15,1,5.0,0,0,0,15179,-1,46,-0.036514617540888875,1
68,3.0,183603,3,9,3,2.0,5,4,0,-42,0,30,0.011764615045826064,0
36,1.0,113878,0,13,2,5.0,5,0,0,34,0,40,-0.011993038129051897,0
39,5.0,346108,1,10,0,5.0,0,0,0,-4,0,40,0.00021086486729018846,0
71,0.0,372419,4,15,1,5.0,2,0,1,15075,1,51,-0.03502633173059902,1
45,5.0,198686,3,9,0,7.0,2,0,1,-14,-1,40,0.0007485710773890923,1
19,0.0,75100,1,10,2,4.0,3,0,0,10,-1,15,-0.004702228092049251,0
21,0.0,198861,3,9,2,2.0,1,0,0,-14,0,40,-0.005800365076264111,0
45,0.0,176973,0,13,0,5.0,2,0,0,-18,0,50,-0.00892765095772061,1
51,0.0,393673,3,9,1,10.0,3,4,0,-14,-1,49,0.00400343101225233,0
38,0.0,192630,3,9,0,8.0,3,0,1,8,0,40,0.011838449480063249,0
26,0.0,179650,3,9,2,2.0,1,0,0,-23,-1,19,0.0025480478568515492,0
22,0.0,134099,12,6,2,0.0,1,4,0,-29,0,12,0.011025742110700577,0
40,0.0,161747,0,13,0,5.0,2,0,1,-26,0,50,-0.020676574379932065,0
23,0.0,152537,3,9,2,2.0,1,0,1,-7,2201,15,0.013666993437914186,0
54,1.0,263993,4,15,0,5.0,2,0,1,15172,0,49,-0.009106142767801874,1
59,0.0,432609,2,7,1,1.0,5,4,1,20,-1,40,-0.024777550553876343,0
57,0.0,317833,1,10,0,10.0,0,0,0,-21,1,49,-0.0035206155905757406,0
65,2.0,103830,0,13,0,0.0,2,0,1,-4,-1,40,0.02186815688605154,0
70,0.0,85126,10,14,0,4.0,2,0,1,4,-2,50,3.3304077862545958,0
40,5.0,138107,13,16,0,5.0,2,1,1,17,0,40,13.337298555214034,0
19,0.0,186532,1,10,2,10.0,1,0,0,17,0,8,0.020553806017368528,0
77,0.0,128940,7,5,0,0.0,2,0,1,-2,0,27,-0.005987659451710929,0
50,0.0,359456,15,1,5,2.0,5,0,1,-1,-1,49,14.149476699512908,0
19,3.0,500813,1,10,2,8.0,3,0,1,2,0,40,-0.0010056824726405863,0
29,2.0,150127,3,9,0,1.0,2,0,1,-19,0,62,-0.00846863098389627,0
23,4.0,387809,0,13,2,2.0,3,0,0,-29,0,39,-0.012384217710996518,0
22,0.0,186970,2,10,2,6.0,1,4,1,-7,0,15,-0.0028316926759808536,0
60,0.0,279346,1,10,2,4.0,3,0,0,9,-1,40,-0.02240057266455856,0
55,4.0,131172,1,10,0,5.0,0,0,0,-28,0,40,-0.014818354429190949,1
37,0.0,268714,1,10,0,0.0,2,0,1,-30,0,40,-0.005971447611690864,0
30,0.0,269032,1,10,0,3.0,2,0,1,1,0,40,0.02905827299551769,0
61,4.0,100217,2,7,0,3.0,2,0,1,3,-1,7,0.015661341982413892,0
35,0.0,225017,8,4,0,9.0,2,0,1,-3,0,40,-0.015762031125391814,0
46,0.0,471471,10,11,1,3.0,3,4,1,3,1827,40,-0.010910296658123394,0
63,5.0,203897,1,10,0,7.0,2,0,1,-5,0,50,-0.0006691253470317938,1
22,4.0,165783,3,9,2,6.0,1,0,1,37,0,37,-0.020046611498955518,0
68,0.0,201026,3,9,0,3.0,2,4,1,-18,-1,40,-0.015958699544785022,1
63,0.0,205933,2,7,2,1.0,1,0,1,-5,0,21,0.004284363349982989,0
67,1.0,205208,11,2,0,1.0,2,1,1,14710,-1,40,19.91752097221092,1
38,3.0,219569,1,10,1,3.0,3,4,0,31,-1,40,0.01185403698222711,0
16,3.0,44992,1,10,2,2.0,3,4,0,25,-1,40,0.018564212812962066,0
24,0.0,265195,1,10,2,3.0,1,4,0,12,2,13,0.006497195237084693,0
22,0.0,296378,3,9,2,6.0,1,4,1,12,1991,40,-0.015639193150856514,0
40,5.0,352414,0,9,5,0.0,3,0,0,-34,-2,40,-0.0028012038448880588,0
42,0.0,347909,4,15,0,5.0,2,0,1,34,0,50,-0.016654618833279677,1
71,0.0,308151,7,5,0,2.0,5,0,1,-8,1,37,-0.003256978957346341,0
45,2.0,150142,1,10,0,4.0,0,0,0,14991,2140,49,-0.008565799297500381,1
35,0.0,159385,1,10,0,3.0,0,0,0,10,-1,30,0.0009692634140953324,0
56,0.0,200834,10,14,0,4.0,2,0,1,-2,1949,44,-0.005242210523526549,1
41,0.0,304865,7,5,2,2.0,5,0,1,-2,0,50,26.929511089475334,0
51,5.0,62769,0,13,6,5.0,5,0,0,16,-1,40,-0.00387809439244051,0
29,0.0,134653,3,9,5,2.0,4,2,1,-6,0,36,6.85796928678939,0
18,0.0,172622,1,10,2,0.0,1,0,0,9,-2,31,-0.009599741683818502,0
73,2.0,404262,0,13,0,3.0,2,0,1,7,-1,60,0.0016504927484284676,1
54,1.0,123344,0,13,0,4.0,2,0,1,14323,-1,49,0.007815510551420105,1
51,4.0,116509,1,10,1,0.0,4,4,0,2,-1,40,-0.0017357346408575865,0
40,3.0,52131,10,10,3,8.0,5,4,0,3,0,40,-0.02052296133634114,0
44,3.0,39530,1,10,1,0.0,3,4,0,1,2021,44,0.004041826793063924,0
20,0.0,232046,3,9,2,2.0,5,0,0,-36,-2,37,32.45884671156931,0
43,0.0,125084,3,9,3,1.0,3,0,1,-5,0,40,0.016895541234781156,1
40,0.0,228866,10,14,0,4.0,2,0,1,4055,1,49,3.8410873780213537,1
46,0.0,213732,0,13,2,5.0,3,0,1,-13,-1,50,-0.008869292323027649,0
51,0.0,301407,1,10,1,2.0,3,0,0,-2,-1,11,0.010453008870082776,0
64,1.0,179974,8,4,0,1.0,2,0,1,-28,-3,51,-0.01157659580286192,0
54,4.0,366423,3,9,0,12.0,2,0,1,5,-1,40,-0.0053985139047646015,0
46,0.0,169356,0,13,0,1.0,2,0,1,-22,-1,40,-0.009970485670437925,1
73,0.0,122844,7,5,0,7.0,2,0,1,1,-1,40,0.0063578442243942285,0
19,0.0,84233,3,9,2,2.0,1,4,0,-1,0,20,-0.006567437437452184,0
73,2.0,166720,1,10,0,3.0,2,0,1,13,-1,49,-0.004879029402663642,1
40,0.0,326713,1,10,0,3.0,2,0,1,-12,0,40,0.010083215353075112,0
21,0.0,239728,3,9,2,6.0,1,0,1,-11,-2,31,-0.002872169666091855,0
29,0.0,145313,3,9,0,1.0,2,1,1,-7,0,50,-0.007458826835540965,0
19,0.0,154785,1,10,2,2.0,1,0,0,24,-1,39,0.01576341523783398,0
20,0.0,73642,3,9,2,0.0,4,0,0,15,-1,40,-0.0009158067443472528,0
60,0.0,142975,6,11,2,0.0,1,0,0,-6,1957,40,0.007321542119148327,0
49,0.0,199268,3,9,0,6.0,2,4,1,1,2095,40,-0.00101026589542079,0
49,3.0,206730,13,16,0,5.0,2,0,1,5135,-1,50,-0.0026985062516117686,1
17,1.0,212128,1,10,2,3.0,1,0,1,23,-1,10,0.008811081093202269,0
45,2.0,136537,0,13,0,4.0,2,0,1,11,0,58,-0.01430901441990845,1
46,0.0,180164,13,16,0,5.0,2,0,1,-7,-1,50,19.960304493663575,0
34,4.0,154793,3,9,2,8.0,3,0,0,10,1903,40,0.0020743251503852035,0
71,1.0,180015,8,4,0,1.0,2,0,1,15,-2,70,19.20177818348085,0
24,5.0,46069,1,10,0,4.0,2,0,1,-6,-1,40,0.012511860690700457,0
61,5.0,26643,3,9,4,2.0,3,0,0,-48,-1,40,0.0042875393945565905,0
46,0.0,185077,3,9,0,0.0,2,4,1,-17,-1,40,0.001366257204659885,1
27,0.0,121401,9,8,2,2.0,3,3,0,-17,1986,36,19.611336130406958,0
21,0.0,176538,3,9,2,6.0,1,0,1,-6,0,16,-0.020688179484236797,0
22,0.0,113817,6,11,2,0.0,3,0,0,-17,1,30,-0.013976012953244693,0
49,0.0,184604,3,9,1,1.0,3,0,0,-1,-2,31,-0.0034250325565601787,0
59,3.0,206400,3,9,1,7.0,3,4,0,-27,-2,37,-0.031600671695894735,0
52,0.0,167287,1,10,1,3.0,3,4,0,-5,0,40,0.010139516465408097,0
64,0.0,326153,10,14,0,5.0,2,0,1,14416,1,50,0.003953136409087037,1
