age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
30,0.0,159001,0,13,2,0.0,1,0,0,0,0,50,4.623120791093666e-05,0
52,0.0,185140,5,12,2,0.0,1,0,1,0,0,16,0.010756287993116146,0
62,0.0,160909,0,12,0,0.0,2,0,1,0,0,45,0.0007803263171433168,0
18,0.0,278116,3,9,2,7.0,1,0,1,0,0,34,0.007793836443445791,0
27,0.0,33667,1,10,0,2.0,2,0,1,0,0,50,0.004976749012789583,0
26,0.0,206396,9,7,0,1.0,1,0,1,0,0,13,0.008716127800636178,0
27,1.0,289462,2,6,0,3.0,2,0,1,0,0,59,0.010337138543181117,0
19,0.0,302800,3,8,2,0.0,1,0,1,0,0,20,0.003897730528791224,0
34,0.0,204695,0,12,2,3.0,3,0,1,0,0,40,0.014516850401575021,0
23,0.0,182412,0,13,2,3.0,1,1,0,0,0,50,0.0,0
31,0.0,172393,3,8,2,6.0,5,0,0,0,0,40,0.004856688050401794,0
27,1.0,335497,2,8,0,1.0,2,0,1,0,0,40,0.007313468424367039,0
41,3.0,119434,0,12,0,8.0,2,0,1,0,1819,40,0.0,1
27,0.0,35288,9,14,2,5.0,3,0,0,0,0,45,0.008159583023056688,0
35,0.0,102058,3,4,2,6.0,3,4,0,0,0,40,0.009280708191740768,0
32,2.0,196870,0,9,2,2.0,1,0,1,0,0,69,0.0,0
49,0.0,47398,3,8,4,0.0,0,0,0,0,0,40,0.008840571598277292,0
48,0.0,170085,0,13,0,10.0,2,0,1,0,0,50,0.002570095727514711,1
37,3.0,374426,3,12,0,8.0,2,4,1,0,0,50,0.0012377566963642343,1
52,3.0,181673,0,12,0,4.0,2,0,1,0,0,40,0.005741792878103519,1
46,1.0,195245,0,9,0,1.0,2,0,1,0,0,40,0.011263317553532834,0
39,2.0,108502,3,9,0,4.0,2,0,1,0,1806,45,0.00250125519393482,1
35,0.0,130571,0,12,1,3.0,5,4,0,0,0,57,0.0005826588389984829,0
19,0.0,308830,3,9,0,7.0,2,0,1,0,0,40,0.012000305089682738,0
18,0.0,292118,2,8,2,2.0,1,0,1,10,0,34,0.009963156880924478,0
58,3.0,194560,2,8,1,4.0,3,0,1,6,0,40,0.007576966634063563,1
46,0.0,201843,0,12,2,3.0,1,0,1,0,0,50,0.012579580370905093,0
26,0.0,228597,3,8,2,0.0,1,4,1,0,0,20,0.007987058191230195,0
55,0.0,183737,3,9,1,3.0,2,0,1,0,0,9,0.011070502722754543,0
35,0.0,173283,0,10,0,3.0,2,0,1,0,0,40,0.0011736951935785473,1
37,1.0,43897,1,9,0,1.0,2,0,1,0,0,40,0.0030764747692617026,0
32,0.0,114747,1,9,0,2.0,2,0,1,0,0,12,0.007268014398500529,0
59,0.0,123033,1,10,0,2.0,2,0,1,9,0,40,0.004435534434477107,0
31,0.0,139364,0,13,0,0.0,3,0,1,0,0,50,0.006032390962530592,0
