Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area1,Soil_Type1,Soil_Type2,Soil_Type3,Soil_Type4,Soil_Type5,Soil_Type6,Soil_Type7,Soil_Type8,Soil_Type9,Soil_Type10,Soil_Type11,Soil_Type12,Soil_Type13,Soil_Type14,Soil_Type15,Soil_Type16,Soil_Type17,Soil_Type18,Soil_Type19,Soil_Type20,Soil_Type21,Soil_Type22,Soil_Type23,Soil_Type24,Soil_Type25,Soil_Type26,Soil_Type27,Soil_Type28,Soil_Type29,Soil_Type30,Soil_Type31,Soil_Type32,Soil_Type33,Soil_Type34,Soil_Type35,Soil_Type36,Soil_Type37,Soil_Type38,Soil_Type39,Soil_Type40,Wilderness_Area2,Wilderness_Area3,Wilderness_Area4,Cover_Type
-0.8994181150123804,-1.12654798956016,-1.3822556822920862,-0.42532730589766016,-0.4046058020986729,0.07615442631729719,0.049034288214519495,0.37675039523026543,0.784332226549529,-0.20840070495071947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-0.4046859250866487,-0.1451232268361366,0.8856700656609746,4.415352902129634,-0.8669959790302942,-0.003920273055667001,-0.10197443820244517,-0.25810088715506785,2.0627968693346816,-0.24224553581601713,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,3
-0.27224027821802554,0.8667633460222259,1.5307794391434515,3.523744229295094,0.31564453000007875,-0.5423390237552241,-0.674438917706822,-0.5057349972325184,1.586395256382945,0.6166159469070279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
0.17068407780211203,-1.1468430161992589,0.6793160820727271,-0.848687600251178,-0.6635509915375826,-1.0961490526272162,0.4640156595380508,0.7196443009111986,1.4948978050243333,0.4925576005615705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
0.281638176125045,-0.5663568495732254,-1.2701300497646002,-0.6307894983084084,-0.15870620857856987,-1.1125552068840827,0.7338675963111733,1.2493866131338072,1.7778505021992244,0.2175711289886445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-0.6478129392068359,-0.8533746712998067,0.292142307186807,-0.5470433683195837,-0.782471256657711,1.8216024103253723,-0.027040093648646457,0.565285257534703,0.9035922724969484,-0.9460189324430598,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-1.617400097860763,-0.2386210902092601,-1.1074695031652724,-0.2507197703760848,-0.4531045695027668,0.4283640708651341,0.23681751505742188,0.9932063077266445,-0.21794794857665672,2.6957827697837327,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-1.5841775640248186,-0.8999845870533447,1.0900615544595706,2.223479232473278,-0.6761518393661494,-0.995572552706379,-0.2012758508699118,0.6819359017189135,0.615345159987473,-0.5157240622891265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-0.35642983585955335,-0.5398150191441262,3.9154421175262195,-0.7087611877851451,-1.3266598553606304,-0.5860664877917261,-0.438358540439316,0.9603884637277308,1.3054944058041515,-0.6396409647908867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
-0.01638931241901244,-1.0100908769131145,-1.356781840067409,-0.6013540348846689,-0.2410611503549357,-1.1845598239599717,-0.4939892327783634,-1.3994928210421047,1.6324744856655355,-0.21821882967571019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-0.0392330812536867,-0.29291433388032706,-1.3651255266509024,1.5224943888611886,-0.5309149819488914,-0.41828584286680626,-0.158750113912069,0.9204587022245407,1.8061332769390934,0.720331473859925,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.5771820300370907,-0.5486262073488607,-1.3961997925938685,-0.50544059727521,-0.7676376945994334,-1.305418025219649,1.059630300461374,0.6857210216030472,0.8559534620841326,-0.04876675065231989,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-0.8156986204127836,1.1107215669369412,-0.6901646592668247,-0.2263726941398888,-0.8315077353001253,-0.6878024744366487,-0.08436933755263687,0.9123036492427594,0.8088833481205839,2.4876475120868675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
0.42539614903766176,-0.8822673017490918,-0.2136917328486339,-0.8079086886243954,0.8093750194424579,-0.9252070291161654,-0.37659592171343803,0.3288070483329762,0.38770756234419607,-0.56966835314162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.13418398086296715,1.2500318313949466,0.9460535839092139,0.058092717412471184,2.5154901919678423,-1.3031418901309963,-0.6522468794168131,-0.0930802484039645,1.6896692053038582,-0.6940970204792123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
-1.0308311241495074,-1.0021150248169732,0.4641837918016482,0.5850391393802249,-0.6455995122408503,-0.787515787003429,-0.2250610890129231,0.03855395330881414,1.3289999492800348,-0.5949492711286921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
0.40319315847771875,-0.47354680196816495,-0.880400338073988,-0.40357637503543087,-0.400954160692952,1.7822205118777954,-0.973134382296723,1.2160608247337006,0.8098266857092552,-0.2893706453498137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.288929585520836,-0.7621697831958931,-1.2955123950450198,-0.17726747642704657,-0.5132837231130609,-0.9172566857308713,-0.6011808138334847,0.2014097591460212,0.42513956391308005,-0.5897979716181613,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
-2.6106527672233257,-0.5281857475693246,0.7187005868433711,-0.2809823402448583,0.9531325113645432,-1.1352491482018692,0.13208746298009816,0.26463451080379163,1.3435992238020664,0.05248036716082906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-0.3690129598625699,-0.699847955889218,-1.2637316927207474,-1.3091621947287222,-0.27874888718595964,-0.41270389512549066,0.030837828489664987,0.8410261597762926,0.8239693446557879,1.9401462887458893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
0.6169437546788669,1.3110336758484138,-0.4083501895339694,2.28305667040475,0.5336972386736436,-0.8747224228782229,-0.047262611953063444,1.017708937541504,1.9159444214550265,-0.47759504487759086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
-0.4756586708677616,-1.0234873658650803,-1.398703189903599,1.0349923713101388,-0.36333167494250507,-0.42655294962515544,0.8963529133613386,1.0632306910217841,-0.07954593236396726,1.5500432575715857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-0.16050383583906247,-1.2838264811484574,-1.3227743194268373,-1.0208378760779746,-0.4359541189023504,-0.26904952455821013,-1.0885504300735942,0.9047590502552034,-0.2078883933879263,0.384050034572891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.05885863821040581,-0.7584330139320528,-0.23336677156530425,-0.292265075360095,-0.4688336437842372,-1.347930981772175,-0.2715895283423104,1.0148191421463975,1.7122228557855117,-0.06304180149307281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
-0.24522015020125548,-0.8275824899697939,-0.10448387984431445,0.30118073825685143,-0.9304085562201407,-0.891749832252162,-1.5327056328495892,0.6068469958473848,0.16364161363596164,-0.4951762404907356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-1.828510123367734,-0.23606485105555608,1.5467217909166406,0.021396542188018786,-0.8321343661145859,-1.3840852155502086,-0.10852819720681417,0.5703214769006719,0.5383047480765777,-0.31836131861138156,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
-0.3658484813027485,-1.0938393126774453,-0.7379679215182111,3.118076858695223,-1.0794341621617485,-0.7657996972493507,0.5063185647371855,0.2260573272480397,1.7006602090110106,-1.3697764977668088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2
-1.1279911675184433,-1.3933166748202306,-0.8703386439297089,2.176281456113117,-0.5172830678935352,-0.4931702347621372,-0.4375470970519071,0.8036637951926947,1.0040569886302002,0.31598276010582105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-0.5208724576270959,-1.0461227828394968,-0.9542353857522078,1.1521354224641642,-0.4702763600792209,2.861633210542531,0.8151320465605236,1.395262528172295,1.4472456803232914,0.2539908196635007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-0.25206459180532026,-1.1082535148060457,-0.5439068372530242,0.2617036877599641,-0.654368656203625,0.2926146631938177,-0.35666977705989567,0.41913543211286186,0.34344017385684755,-0.6984347289944843,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.4054803761105053,-1.3784522813974678,-1.3410512932370926,0.9596054861562825,-0.704708972553293,-0.8088109668692984,-0.3873378845806539,0.5094666624875106,-0.41047059761140764,-0.8829227559363213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-3.023536518674537,1.116956638869649,-1.3752805288199659,-0.8288622205753413,-0.5366619476516139,0.8188946338496117,1.0648257507911179,1.175614500529329,1.2068572254972891,-0.04210085378538099,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
