age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
48,3.0,366712,10,13,0,3.0,2,0,1,0,0,40,0.0009203616809335874,1
27,0.0,141577,7,4,2,9.0,3,0,1,0,0,34,0.007473939337233079,0
35,2.0,119140,0,12,0,0.0,3,0,1,0,0,49,0.0011212043958085558,1
26,0.0,87946,0,12,0,4.0,0,0,0,0,0,17,0.0,0
39,0.0,115593,3,8,0,2.0,2,0,1,0,0,39,0.008824640996957143,0
46,5.0,251923,5,11,0,7.0,2,0,1,0,0,40,0.0016052341692695102,1
19,0.0,236141,5,9,1,7.0,1,0,0,5,0,40,0.007491918985095032,0
23,0.0,175780,9,10,2,1.0,1,0,1,0,0,40,0.00412301643904618,0
60,4.0,283861,10,13,0,8.0,2,0,1,0,0,39,0.002684939076379281,0
36,0.0,373351,1,9,2,3.0,3,0,1,0,0,40,0.0,1
52,0.0,356312,0,9,0,6.0,1,0,1,0,0,40,0.003947799771436611,0
36,1.0,163505,3,8,0,0.0,2,0,1,0,0,40,0.0016335043043972323,0
61,4.0,121388,0,13,0,3.0,2,0,1,2,0,45,0.009675245146879664,1
64,2.0,121794,1,9,0,2.0,2,0,1,0,0,40,0.00628256563231377,0
31,1.0,169885,0,12,0,9.0,1,0,1,0,0,73,0.01663250865887274,0
27,0.0,178462,1,11,2,4.0,1,0,0,0,0,60,0.013754155285156656,0
39,0.0,414349,0,13,0,4.0,2,0,1,3,0,50,0.004409197030460214,1
45,0.0,83448,3,8,0,6.0,3,0,0,0,0,40,0.005609202262902544,0
28,0.0,107257,6,13,3,1.0,1,0,1,0,0,40,0.005788799771074234,0
22,0.0,201656,0,10,2,6.0,1,0,1,0,0,40,0.005831712560343753,0
52,0.0,362921,5,4,0,10.0,2,0,1,0,0,15,0.004186003301944402,0
45,1.0,34383,0,12,1,0.0,3,0,1,0,0,58,0.004505753549017041,0
22,0.0,81638,0,9,1,6.0,1,0,0,0,0,13,0.006341832894784804,0
18,0.0,240704,1,9,2,2.0,1,0,1,0,0,15,0.0033452165234671275,0
60,0.0,118170,6,4,5,1.0,3,0,1,0,0,40,15.646380365881054,0
31,2.0,340031,2,8,2,1.0,3,4,1,0,0,55,5.407757510782755e-05,0
34,0.0,336136,3,9,2,2.0,3,0,1,0,0,45,0.0027197155202177744,0
22,0.0,185296,2,9,2,3.0,1,4,0,0,0,20,0.0,0
19,3.0,134644,2,8,2,7.0,3,4,1,0,0,24,0.004843248319725675,0
23,0.0,121964,1,9,2,1.0,3,0,1,0,0,9,0.010921331735572925,0
23,0.0,103387,3,9,2,2.0,4,0,1,0,0,40,0.005957790508755736,0
61,0.0,423321,8,3,1,0.0,5,0,0,0,0,34,0.0015012202483010461,0
