age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
44,0.0,167031,5,11,2,0.0,3,0,1,0,0,39,0.0,0
52,0.0,127773,0,9,2,0.0,3,0,0,0,0,39,0.010019904848401791,0
22,0.0,128644,3,8,0,1.0,1,0,1,0,0,11,0.01397749886484935,0
54,0.0,253433,3,11,1,0.0,3,0,1,0,0,49,0.00677343171121196,0
24,0.0,249854,1,12,0,2.0,1,0,1,0,0,58,0.006402829055859011,0
65,0.0,280421,3,9,0,6.0,2,0,1,0,0,39,0.006577296218247764,0
19,3.0,289481,1,10,2,4.0,3,0,0,0,0,40,0.0004883677909793583,0
26,0.0,194095,5,11,0,0.0,2,0,1,0,1795,39,0.00242279750603953,0
35,0.0,147937,1,6,0,9.0,2,0,1,0,0,50,0.01204801810334053,0
40,0.0,87264,2,12,0,3.0,2,0,1,0,0,40,0.009947639180684061,0
46,1.0,280745,0,13,0,9.0,2,0,1,0,0,67,0.005398762839297043,1
48,0.0,231519,1,6,2,0.0,3,0,0,0,0,40,0.002457536798754304,0
39,1.0,84349,5,10,2,0.0,2,0,1,0,0,40,0.0096131454228955,0
45,0.0,238666,1,10,0,8.0,1,0,1,0,0,40,0.0,0
31,4.0,108437,3,8,1,4.0,5,0,0,0,0,13,0.007317016481350476,0
26,4.0,180568,5,9,2,3.0,1,0,0,0,0,37,0.0005033565863795711,0
44,0.0,203261,3,8,0,0.0,2,4,1,0,0,50,0.01428357425701991,1
31,4.0,109194,2,8,0,10.0,2,0,1,4,0,40,0.009413772047430467,0
39,0.0,291722,4,11,0,1.0,2,0,1,0,0,40,0.003436233535207299,1
35,0.0,170299,2,9,0,5.0,0,0,0,0,1846,58,0.007892956638875681,0
51,5.0,128160,2,13,0,3.0,2,0,1,0,0,39,0.0,0
50,1.0,123878,2,8,0,10.0,2,0,1,0,0,15,0.0067333783117868575,0
39,0.0,111817,3,9,1,3.0,3,0,0,0,0,70,0.0018106710319974867,0
22,0.0,126077,6,12,2,4.0,4,0,0,3,0,32,0.010421546893617989,0
46,0.0,290827,6,4,0,10.0,2,0,1,0,1842,40,0.0,1
18,0.0,183931,3,9,2,5.0,1,0,1,0,0,40,0.008278082640902644,0
46,5.0,212487,10,14,0,3.0,2,0,1,0,0,40,2.173166250436823e-05,0
22,0.0,78008,1,10,2,4.0,3,0,0,0,0,40,0.004470747715689808,0
47,1.0,344690,2,4,1,9.0,3,0,1,0,0,40,0.0,0
52,0.0,134030,2,8,0,0.0,2,0,1,3300,0,45,0.0009959637190304724,1
39,0.0,296370,2,8,5,0.0,0,0,0,0,0,37,29.752414071762455,0
39,0.0,111524,1,9,2,0.0,3,0,1,0,0,40,0.012402020938473573,0
35,0.0,197771,11,6,0,5.0,2,0,1,3,1824,50,0.011957761318286408,0
62,1.0,103230,3,8,3,0.0,3,0,1,0,0,35,0.0,0
56,1.0,106434,1,10,2,2.0,3,0,1,0,0,15,0.0,0
39,1.0,32786,0,13,1,9.0,3,0,0,0,0,74,0.006968318527480931,0
50,0.0,149364,13,6,1,0.0,3,0,1,0,0,58,0.002982340055165882,0
60,1.0,33119,0,12,0,4.0,2,0,1,2,0,40,0.004921418273414437,1
19,0.0,31247,1,9,2,5.0,4,0,1,0,0,34,0.0004227454111575902,0
27,0.0,248665,3,8,0,1.0,2,0,1,0,0,59,0.0030866210154196065,1
40,0.0,123562,9,14,2,3.0,3,0,1,0,0,40,0.0032813091105771373,0
53,0.0,114440,3,9,0,0.0,2,0,1,0,0,40,0.009852202182566841,0
40,0.0,139177,1,9,2,3.0,5,0,0,0,0,34,0.006505016587691588,0
19,0.0,113485,3,8,2,0.0,3,0,1,0,0,40,0.010585597279853965,0
55,0.0,119588,3,9,5,0.0,3,0,0,0,0,37,0.01622547097394315,0
19,0.0,116107,1,9,2,7.0,1,0,1,0,0,37,0.0028441004744682997,0
28,0.0,169105,3,8,4,4.0,3,0,0,3,0,35,30.62471828445427,0
23,1.0,121785,9,10,2,4.0,5,0,1,0,0,40,0.0014073716477251475,0
53,5.0,183427,4,4,0,11.0,2,0,1,0,0,40,0.004352656012195568,1
19,0.0,343450,0,9,2,7.0,3,0,1,0,0,40,0.0,0
45,0.0,434655,6,11,0,7.0,2,0,1,0,0,40,0.0,0
36,0.0,122708,3,9,5,1.0,3,0,1,0,0,40,30.774809721862916,0
53,4.0,187673,1,10,0,4.0,0,4,0,0,0,40,0.002473535219575471,1
23,0.0,189025,9,13,2,3.0,3,0,1,2,0,13,0.0,0
46,4.0,187350,3,9,2,9.0,3,0,0,0,1839,40,0.007631339921659622,0
23,0.0,289623,3,8,0,6.0,2,0,1,0,0,40,0.008427227697098577,0
44,0.0,98192,0,12,2,6.0,1,0,0,0,0,40,0.00588659698756146,0
61,0.0,239247,9,13,0,0.0,2,0,1,0,0,31,0.007943224851968909,0
19,0.0,157716,0,9,0,0.0,1,0,1,0,0,20,0.0042840929900297715,0
60,0.0,29753,1,10,0,4.0,0,0,0,0,0,40,0.0008305027744410486,0
38,0.0,291967,2,8,2,5.0,4,4,0,0,0,33,0.006661634754492409,0
47,2.0,160536,9,13,0,3.0,2,0,1,1,0,44,0.013260397402681945,1
41,0.0,252487,3,8,0,5.0,5,0,1,0,0,40,0.005992079749267059,0
61,1.0,194527,1,12,0,3.0,2,0,1,3498,0,59,0.0,1
46,0.0,184147,3,8,0,9.0,2,0,1,0,0,40,0.009072503320959269,0
35,0.0,114663,10,13,0,4.0,2,0,1,0,0,37,0.00564048600243858,1
45,0.0,266541,3,9,3,1.0,5,0,1,0,0,59,0.0002879127318735393,0
24,3.0,242171,1,10,1,2.0,3,0,1,0,0,40,0.0,0
34,0.0,75761,0,3,2,1.0,3,0,1,0,0,40,0.0015174308543992971,0
40,0.0,201095,5,11,0,3.0,3,0,1,0,0,45,0.006418377175140326,1
41,0.0,333463,3,8,0,0.0,2,0,1,0,0,40,0.003689157388145739,1
40,0.0,177312,2,6,1,1.0,5,0,0,0,0,38,0.013131440616186284,0
41,3.0,41495,0,10,3,3.0,5,0,0,0,0,40,0.0,0
24,0.0,183919,2,9,0,8.0,0,0,0,0,0,40,0.00396016585957087,1
22,0.0,98382,1,10,2,1.0,3,0,0,0,0,40,29.898583638005697,0
31,0.0,194983,9,13,0,7.0,2,4,1,0,0,39,0.005775874670729373,1
45,0.0,46531,6,10,2,8.0,5,4,0,0,0,39,0.0072676403938993234,0
44,0.0,150250,3,10,1,0.0,5,0,0,0,0,40,0.004470232586685748,0
31,0.0,171711,0,9,0,4.0,2,0,1,0,0,39,0.006602693125360825,0
27,0.0,112761,0,12,2,7.0,3,0,0,0,0,16,0.005123930794165588,0
63,0.0,296278,1,9,0,9.0,2,0,1,0,0,40,0.0,0
35,0.0,168293,0,12,0,4.0,2,0,0,1,0,61,0.0,1
60,0.0,129127,9,14,0,4.0,2,0,1,0,0,39,0.010442334568025792,0
44,0.0,421152,0,12,1,1.0,3,0,1,7949,0,44,0.005786276486698101,1
41,0.0,154260,0,10,3,0.0,5,0,0,0,0,40,0.005887468667618669,0
47,0.0,85386,9,8,1,1.0,3,0,1,1,0,25,0.009396861055382358,0
23,0.0,182965,10,10,2,2.0,1,0,1,0,0,49,0.0020272076032800406,0
28,0.0,237153,3,8,1,0.0,3,0,0,2,0,13,0.00606390808093778,0
34,1.0,113495,3,8,0,5.0,2,0,1,0,0,40,0.007164206180062728,1
43,4.0,323646,5,4,2,9.0,3,0,1,0,0,40,0.00509519976070098,0
39,1.0,185823,0,12,0,1.0,2,0,1,3,0,49,0.0033189436975780435,1
29,0.0,431552,2,8,0,0.0,1,0,1,0,0,50,0.008666735256982572,0
53,0.0,203922,3,8,0,6.0,2,0,1,0,1820,39,0.0010454164774248715,1
46,0.0,95423,3,8,2,0.0,1,0,1,0,0,40,0.006057140592347167,0
31,1.0,131569,12,9,0,3.0,1,0,1,0,0,58,0.014281665337535358,0
36,0.0,116616,3,8,0,7.0,0,0,0,0,0,40,0.00654794583316356,0
52,1.0,262850,3,8,0,10.0,2,0,1,0,0,40,0.007363736138787465,0
30,4.0,42044,0,12,1,5.0,3,0,0,0,0,57,0.007594310972776268,0
31,0.0,113048,1,9,0,1.0,5,0,0,0,0,24,0.0,0
63,0.0,105636,5,12,0,2.0,2,0,1,0,0,40,0.011206866795045279,1
30,0.0,354249,2,8,2,2.0,3,0,1,0,0,39,0.004029225310510667,0
45,5.0,282412,10,14,2,5.0,3,0,0,0,0,35,0.0010450126147896698,0
25,0.0,358495,5,12,2,0.0,3,0,0,0,0,16,0.007995977951632547,0
19,0.0,448470,1,4,2,6.0,3,0,1,0,0,13,0.0,0
32,4.0,38523,8,8,2,9.0,2,0,1,0,0,34,0.007438834268018326,0
46,3.0,124120,3,8,2,10.0,5,4,0,0,0,40,0.013328788382731186,0
31,0.0,123991,1,10,2,7.0,1,0,1,0,0,40,0.010382120824577307,0
52,0.0,303047,3,8,0,4.0,2,0,1,0,0,32,0.014822690420183223,0
34,0.0,95420,5,11,2,6.0,1,0,1,0,0,40,0.012524538861754881,0
47,0.0,280460,0,13,0,4.0,2,0,1,0,0,50,0.008266184307856292,1
44,0.0,117023,0,13,2,0.0,1,0,0,0,0,40,0.005978811562034692,0
54,1.0,113727,3,6,1,2.0,0,0,0,0,0,34,0.0,0
55,0.0,102123,1,9,0,0.0,0,0,0,0,0,25,0.0,1
31,0.0,189990,0,12,2,0.0,3,0,0,0,0,60,0.007909918495549555,0
