Geography_Germany,Geography_Spain,Gender_Male,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
0.0,0.0,0.0,0.7254776533589552,0.4289504376063886,0.5,0.658989232913409,0.6666666666666667,1.0,1.0,0.4429771753562928,0.0
0.0,0.0,1.0,0.7302347726127715,0.16633454299637035,0.1,0.5443659459747866,0.0,0.0,1.0,0.887740758672908,0.0
0.0,0.0,1.0,0.47998575646646074,0.42179156256532435,0.4,0.6423640977551595,0.3333333333333333,1.0,1.0,0.8548118327618789,0.0
1.0,0.0,0.0,0.5532158237901394,0.1939951284552533,0.8,-0.00815061736227441,0.0,1.0,1.0,0.332035140242307,0.0
0.0,0.0,1.0,0.7949685385408785,0.33652193300376526,0.7000000000000001,0.0010835486214759028,0.0,1.0,1.0,0.19169092717946176,0.0
0.0,0.0,1.0,0.29931958000290265,0.23746071481694353,0.3,0.7565732521638203,0.0,1.0,1.0,0.9596127135109074,0.0
1.0,0.0,0.0,0.6829541785505515,0.3456714058286683,0.6000000000000001,0.5577836177464255,0.0,0.0,0.0,0.8178499608300575,0.0
1.0,0.0,1.0,0.04556864627964807,0.04681396548494776,0.9,0.5608836433746833,0.0,0.0,0.0,0.4529328905950418,0.0
0.0,0.0,1.0,0.6556517414189921,0.27320998874085,0.1,0.36553705664594277,0.3333333333333333,1.0,1.0,0.2676827702626203,0.0
0.0,0.0,1.0,0.5193669800792768,0.538810277459786,0.6000000000000001,0.4288458477040412,0.0,1.0,1.0,0.8097597117560702,0.0
1.0,0.0,0.0,0.5784759058465976,0.1726419149316678,0.3,0.639188391541101,0.0,1.0,0.0,0.9097351860246093,1.0
1.0,0.0,1.0,0.39764811826782326,0.47676211370007626,0.2,0.002665272260124292,0.3333333333333333,1.0,1.0,0.11131977408480434,0.0
0.0,0.0,0.0,0.6177188557081474,0.1840083254590808,0.6000000000000001,0.5243432708841527,0.3333333333333333,1.0,0.0,0.45808639367039844,0.0
0.0,0.0,1.0,0.37348922087628345,0.04250968923370785,0.4,0.6556038113806462,0.6666666666666667,1.0,0.0,0.8845783946463173,0.0
0.0,1.0,1.0,0.45591430083318074,0.29771054177954515,0.3,0.010771108539009472,0.3333333333333333,1.0,1.0,0.8930849645690386,0.0
0.0,1.0,1.0,0.25973786136438537,0.38774611167752077,0.6000000000000001,0.3108763378907815,0.0,1.0,0.0,0.1497703374718855,0.0
0.0,0.0,1.0,0.5313420088382592,0.2899216184946736,0.2,0.6392310325494963,0.0,1.0,1.0,0.7241644181921251,0.0
0.0,1.0,1.0,0.7899041332427938,0.3433016845835887,0.5,-0.0011978892069902747,0.3333333333333333,1.0,1.0,0.6213469204729036,0.0
0.0,0.0,1.0,0.5028134515477766,0.7643726845975113,0.3,-0.00304143469414468,0.0,1.0,1.0,0.09010539103736169,0.0
0.0,0.0,1.0,0.49068004926338893,0.2985546768695708,0.7000000000000001,0.5487730161973989,0.0,1.0,0.0,0.8277515748613238,0.0
0.0,1.0,1.0,0.9038123678029695,0.3011879301070664,0.2,0.20651584102138196,0.0,1.0,0.0,0.9600380533001661,0.0
0.0,0.0,0.0,0.3695221276539587,0.7934706311590134,0.5,0.41419200440983556,0.3333333333333333,1.0,1.0,0.2153725264583005,0.0
1.0,0.0,1.0,0.8159044075456324,0.38953528550176236,0.6000000000000001,0.0077492480827160435,0.0,1.0,0.0,0.41422991212966986,0.0
0.0,0.0,1.0,0.12319253622536902,0.7820704530800853,0.6000000000000001,0.5005206824098267,0.0,1.0,0.0,0.3263176961873051,0.0
0.0,0.0,1.0,0.7253024920425368,0.27923591062063274,0.4,0.0004942595162615237,0.3333333333333333,1.0,1.0,0.7355731087694478,0.0
