age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
42,0.0,409057,3,9,0,7.0,2,0,1,19,1,40,-0.008482259480419788,0
35,3.0,205161,10,14,2,5.0,3,0,1,29,-1,46,0.010288130206898557,1
32,0.0,231846,3,9,1,3.0,3,0,0,-3,2,31,-0.021060486675975373,0
48,4.0,248298,3,9,0,7.0,2,0,1,10,-1,40,10.556883917215126,0
22,0.0,394743,7,5,1,1.0,5,0,1,-26,0,40,-0.009188926649588947,0
30,0.0,23470,3,9,2,3.0,3,0,0,-15,1,70,-0.008585459376999595,0
38,0.0,153668,3,9,2,8.0,5,4,0,-12,0,33,-0.029740771027071282,0
28,0.0,167030,1,10,1,10.0,3,0,0,5,-1,40,-0.0034638303778138715,0
23,0.0,107684,0,13,2,5.0,5,4,0,9,0,34,-0.036167950048165046,0
38,0.0,165232,1,10,0,4.0,2,0,1,31,0,40,0.02520839150160322,0
32,0.0,428951,0,13,2,4.0,3,0,1,44,0,47,-0.03088673402959381,0
22,0.0,190551,1,10,1,10.0,3,0,1,1,1,40,-0.01117878830861047,0
46,2.0,125505,13,10,0,4.0,2,0,1,31,0,59,0.008567922067288456,1
17,0.0,152842,1,10,2,6.0,4,0,1,-12,0,32,-0.01821365711938977,0
19,0.0,102743,10,14,2,5.0,3,1,0,15867,-2,40,-0.0055192772825904115,1
55,0.0,217474,1,10,1,4.0,3,4,0,7,0,45,-0.019643532673501836,0
22,0.0,138663,12,6,0,12.0,2,0,1,35,2,40,-0.0028834946433619443,0
55,0.0,152901,3,9,1,7.0,3,0,1,-38,-1,40,-0.04098818153181997,0
48,0.0,116993,2,10,0,1.0,2,0,1,24,-2,40,-0.008580110728025956,1
41,0.0,44256,0,14,0,3.0,2,0,1,30,0,36,-0.028118331378061096,1
27,4.0,182754,3,9,0,2.0,0,0,0,-5,2,30,-0.01887209605168165,0
41,0.0,160318,5,10,0,1.0,2,0,1,-14,0,46,0.0021690406904477243,1
43,0.0,211017,7,5,0,1.0,2,0,1,3673,0,45,-0.021379502203249797,0
25,0.0,140534,0,13,0,4.0,2,0,1,32,0,40,-0.0008784598851133835,1
24,0.0,131121,3,9,2,8.0,3,0,0,3,0,40,-0.010162788818491334,0
20,0.0,485970,4,15,2,5.0,3,0,1,36,0,44,0.012980189520158994,1
32,0.0,95321,3,9,2,8.0,4,4,0,-36,1,40,32.56636821179476,0
40,0.0,320807,5,12,0,5.0,2,0,1,21,1826,40,-0.015504640895547228,0
41,7.0,379150,8,4,2,0.0,3,0,0,43,-1,32,0.010146282788396632,0
27,0.0,154681,1,13,0,3.0,2,0,1,15,1,40,-0.019093556346795364,1
62,0.0,421960,3,9,1,4.0,3,0,0,-30,1,45,0.004656187131143664,1
27,0.0,197810,3,9,2,2.0,3,0,0,-22,0,40,-0.020954486409622292,0
20,0.0,93380,3,11,2,1.0,3,0,1,42,-1,32,-0.021044085510519905,0
31,1.0,477879,4,15,0,5.0,2,0,1,37,0,59,-0.010302839136772766,1
50,0.0,290964,10,14,0,3.0,2,0,1,7428,1,48,-0.02691323913116015,1
