age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
19,4.0,243802,0,9,2,8.0,1,0,1,0,0,50,0.0006850207233647776,0
46,0.0,161455,0,10,0,6.0,2,0,1,12,0,58,0.005139203091242673,0
56,0.0,260202,2,4,2,2.0,3,0,0,0,0,22,0.005396013371532224,0
41,5.0,126285,0,12,1,11.0,1,4,1,3,0,40,0.002128031033693269,0
68,4.0,34026,3,8,0,8.0,2,0,1,10,0,35,0.004167922896848078,0
51,0.0,182421,0,12,0,5.0,2,0,1,0,0,49,0.004831063730380741,1
30,0.0,160084,2,8,0,6.0,2,0,1,28,0,49,0.008466447723952393,0
31,0.0,240795,0,13,0,3.0,5,0,0,0,0,40,0.0,1
45,0.0,136341,0,12,0,1.0,2,0,1,2,0,40,0.008024340678688,0
20,0.0,42897,0,9,0,1.0,2,0,1,5,0,22,0.01697651212152808,0
34,4.0,42420,0,4,2,0.0,1,0,1,5,0,37,0.0029563838241666585,0
35,1.0,185585,2,8,0,0.0,2,0,1,0,0,50,0.006032793869302198,0
36,0.0,42536,0,13,0,0.0,0,0,0,7583,1,50,0.004907924940023292,1
26,0.0,86784,2,12,2,1.0,3,0,0,0,0,39,0.007642736010259808,0
62,0.0,187267,5,15,1,4.0,5,0,0,6,0,21,0.009554063266877468,0
20,0.0,94229,2,9,2,7.0,1,0,0,0,0,40,0.0,0
53,0.0,34409,2,8,1,1.0,3,0,1,3205,0,59,0.0,0
40,0.0,174509,0,12,0,3.0,2,0,1,0,0,40,0.01406962376377782,0
20,3.0,94100,0,10,1,4.0,3,0,0,0,0,40,3.4290204878310604e-06,0
25,0.0,124667,7,4,2,1.0,3,0,1,0,0,40,0.0,0
24,0.0,242134,0,9,2,0.0,1,0,1,0,0,35,0.01069064040329615,0
24,0.0,188334,1,9,2,4.0,1,0,1,0,0,40,0.006614686416773012,0
55,2.0,132187,5,15,0,4.0,2,0,1,0,0,39,0.013707308481199037,1
53,0.0,249189,12,3,4,8.0,5,0,1,2,0,13,0.008582861373346193,0
24,0.0,38443,2,8,0,3.0,2,0,1,0,0,40,0.0,0
26,0.0,430509,1,9,0,0.0,2,0,1,9,0,40,0.0031589733029762355,0
63,0.0,391315,1,9,0,6.0,2,0,1,0,0,40,0.009390248948517397,0
47,1.0,291984,0,13,1,5.0,3,4,0,0,0,45,0.005396894097096485,1
63,2.0,98838,2,8,0,4.0,2,0,1,0,1,40,0.0038327156277878386,0
23,0.0,47208,2,7,2,0.0,1,0,1,0,0,40,0.003017719500434458,0
55,0.0,255315,3,8,0,1.0,2,0,1,11,0,58,0.006944973463291747,0
30,0.0,224771,2,9,2,6.0,4,0,0,0,0,39,0.008066584949338039,0
20,0.0,182342,2,9,2,1.0,1,4,1,10,0,39,0.0005898186903130748,0
19,0.0,271023,2,9,2,0.0,1,0,1,0,0,39,0.0005401270049282419,0
36,0.0,375580,2,9,2,9.0,1,0,1,0,0,44,0.003291409664397252,0
24,0.0,233737,7,4,2,0.0,3,0,1,0,0,40,0.0,0
63,0.0,364644,5,12,0,0.0,2,0,1,0,1783,40,0.0,1
45,0.0,315765,6,3,0,2.0,2,0,1,0,0,39,0.0001595614094466311,1
35,0.0,248844,3,9,2,6.0,1,0,1,0,0,40,0.0024703727527571645,0
54,0.0,179457,2,9,1,9.0,3,0,1,0,0,39,0.008035150017380551,0
24,0.0,405529,6,12,2,9.0,3,0,1,0,0,40,0.0,0
31,0.0,381791,1,10,0,0.0,0,0,0,0,0,40,0.0,0
35,2.0,445304,0,13,0,3.0,2,4,1,0,0,71,0.008541268336705723,0
20,0.0,132814,1,10,2,2.0,3,0,0,0,0,31,0.0,0
31,0.0,401589,3,8,0,0.0,0,0,0,0,0,19,30.19528285017184,0
31,0.0,220330,2,8,0,1.0,2,0,1,0,0,59,0.0006510934526470617,1
25,0.0,39146,2,9,1,1.0,3,0,0,0,0,32,0.0123125880400372,0
33,0.0,117174,0,12,2,1.0,3,0,1,0,0,39,0.010155347691571632,0
35,0.0,117677,0,9,3,4.0,3,4,0,0,0,40,0.0052364193423866555,0
36,0.0,307033,0,10,1,1.0,5,4,0,0,0,34,0.0,0
47,5.0,248034,1,10,2,9.0,3,0,1,0,0,39,0.0,0
35,0.0,398211,2,8,1,6.0,3,4,1,0,0,40,0.0,1
31,0.0,162142,0,9,2,4.0,3,0,0,0,0,58,0.0,0
47,2.0,44218,9,12,0,3.0,2,0,1,0,0,50,0.009024534262604206,1
24,0.0,120515,2,9,3,8.0,3,0,0,1,0,39,0.0,0
18,0.0,34063,1,7,2,8.0,1,0,0,0,0,39,0.0,0
54,1.0,91880,0,12,0,8.0,2,0,1,0,0,35,0.00901201121721199,0
35,0.0,252198,5,8,2,8.0,3,0,1,0,0,40,0.011807161696634219,0
36,0.0,159856,2,9,0,10.0,2,0,1,10,0,57,0.00624039555825287,0
31,3.0,207786,9,13,0,4.0,2,0,0,0,0,21,0.01112488998875594,1
31,0.0,181212,2,9,2,9.0,1,0,1,0,0,39,0.00592680123724627,0
63,1.0,194648,12,6,0,3.0,3,0,1,0,1,39,0.000658824310141153,0
25,0.0,176065,2,8,0,8.0,2,0,1,0,0,40,0.0,0
36,5.0,117674,0,9,2,8.0,3,0,1,0,0,40,0.008583166937690859,0
