age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
30,2.0,179528,1,10,2,3.0,3,0,0,2,1,30,0.004778850900232647,0
26,0.0,174846,9,10,2,6.0,3,0,1,-20,0,45,0.014271546964957098,0
41,2.0,268181,3,9,0,3.0,2,0,1,7298,-1,40,0.006353519238590045,1
31,0.0,161563,1,10,1,2.0,3,0,1,12,-1,24,0.0006177254213083553,0
21,0.0,338017,1,10,2,3.0,1,0,1,-11,1,30,0.0031127806466738446,0
25,0.0,199414,1,12,2,0.0,3,0,1,13,0,31,-0.0052153984041061,0
31,3.0,249314,13,16,0,5.0,3,0,0,9,0,58,-0.006226377424657258,1
75,0.0,91069,7,5,0,2.0,3,3,1,-16,0,40,19.777997807075774,0
45,0.0,111833,2,7,1,2.0,1,4,1,-24,-1,24,0.013970910334989196,0
49,0.0,79061,6,11,0,1.0,2,2,1,1,-1,40,-0.001455078442973471,0
29,0.0,187435,8,4,0,9.0,2,0,1,-6,-1,31,19.72503415997783,0
33,0.0,107988,3,9,0,7.0,2,0,1,-17,0,40,-0.01573056489637717,0
44,2.0,246038,0,13,0,0.0,2,0,1,16,-1,50,-0.006180216317091052,1
30,0.0,463044,5,13,0,9.0,2,0,1,-16,-1,50,0.005506450348205455,0
45,2.0,237156,0,13,0,10.0,3,0,0,6,0,40,3.505317119712731,1
48,0.0,166282,3,9,0,3.0,2,0,1,-2,-1,67,0.01221302426812943,1
28,0.0,211782,3,9,2,3.0,3,0,0,-14,1,31,-0.022117258916738214,0
59,0.0,360514,8,4,4,2.0,2,0,1,-22,1,40,-0.02459195665134458,0
32,4.0,202337,10,14,2,5.0,3,0,1,18,0,45,-0.011839871895939536,1
73,5.0,195957,10,14,1,5.0,5,0,0,-21,-1,46,-0.0035560507532944666,0
42,0.0,192030,1,10,3,8.0,1,0,0,-25,-1,40,-0.015326728011344597,0
41,0.0,106630,3,9,0,8.0,2,2,0,-3,-1,40,0.0019164848607822838,1
51,0.0,200045,3,9,2,1.0,3,0,0,-10,-2,37,-0.003538183320876167,0
21,0.0,123968,3,9,2,3.0,3,0,0,-10,0,31,0.005653683875666672,0
36,0.0,203265,3,9,1,3.0,3,0,0,-26,-2,15,0.0013962198116929698,0
18,0.0,303324,9,7,2,3.0,1,0,0,-27,-1,40,-0.013706246140090141,0
51,0.0,213776,0,13,2,5.0,2,0,0,-37,1,40,0.0007194923048670982,0
