age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
56,4.0,277034,0,13,0,12.0,2,0,1,1,1,40,0.02198892736477868,1
69,3.0,160968,10,14,0,4.0,2,0,1,14643,0,49,-0.0027479054884665104,1
29,0.0,276428,11,2,2,9.0,3,0,1,4,1,40,19.446525698415503,0
63,4.0,484595,6,5,1,3.0,5,0,0,15,-1,35,0.015659147823813824,0
79,0.0,203211,6,11,1,0.0,3,0,0,-44,-1,12,0.02073168844976586,0
66,0.0,541683,2,7,0,6.0,2,0,1,-12,-2,13,-0.010011592234465422,0
47,2.0,288700,0,13,0,1.0,2,0,1,2,0,40,-0.007873284944215107,1
39,3.0,406544,0,13,1,5.0,3,0,0,-16,0,62,-0.0028664316920164663,1
59,0.0,197757,3,9,4,2.0,5,0,0,-5,0,37,0.012498683770962216,0
20,0.0,97609,2,7,2,6.0,4,0,1,-22,0,30,-0.0064342958935999185,0
36,4.0,380374,3,9,2,12.0,3,4,0,-18,-1,36,0.013339118323616048,0
59,5.0,46698,10,14,0,4.0,0,0,0,-43,0,40,-0.012078577402075637,1
21,0.0,383967,1,10,0,3.0,0,0,1,-10,0,40,-0.013359156180524296,0
34,0.0,226318,3,9,2,0.0,4,0,0,28,0,24,-0.00400135623852355,0
61,3.0,415955,3,5,1,2.0,3,4,0,-1,0,59,-0.011092374920170954,0
59,4.0,248306,3,9,0,0.0,2,0,1,-8,0,48,0.0006126440117936073,0
37,5.0,138680,0,13,2,5.0,1,4,1,10,-1,40,8.350704338549559,0
47,0.0,108050,1,10,4,8.0,5,0,0,6,1638,40,4.383145128418534,0
77,0.0,352444,4,15,0,5.0,2,3,1,27,1,51,-0.0042831607542977365,1
76,0.0,152273,7,5,0,7.0,2,4,1,-12,1,40,19.712174691777424,0
54,0.0,283252,3,9,0,7.0,2,4,0,16,-1,40,3.5586390773853513,0
50,5.0,50161,1,10,1,4.0,5,0,0,-22,-2,40,0.009737804922183138,0
23,0.0,218396,9,8,2,2.0,1,0,1,-4,-1,32,35.37370792937814,0
30,0.0,152686,6,11,1,4.0,3,0,0,-1,0,40,-0.008840219721576718,0
55,0.0,175666,10,14,0,0.0,2,4,1,-9,0,43,19.39817211145652,0
28,0.0,252016,3,9,2,2.0,3,0,1,-20,1760,40,0.014580284029538534,0
24,0.0,243350,12,9,2,6.0,1,0,1,3,1931,16,-0.0028806271501503073,0
63,0.0,355417,3,9,0,4.0,2,0,1,-34,-2,40,8.193853259356475,0
47,3.0,176465,5,12,1,5.0,3,0,1,-12,0,51,-0.02527159328833708,0
43,0.0,187468,9,8,2,2.0,2,3,1,-15,1,34,0.0012616561787980342,0
69,0.0,188105,3,9,4,2.0,5,0,0,14,-1,35,3.613271276818799,0
40,4.0,278427,3,9,0,8.0,2,0,1,13,1,40,-0.0077218765313448465,1
23,0.0,205831,3,9,2,5.0,5,0,0,4318,0,37,0.01096277474560265,0
52,0.0,187986,3,9,1,2.0,5,4,0,-21,2065,40,-0.016689026232163236,0
72,0.0,364147,3,9,0,4.0,2,0,1,-31,-1,49,-0.0004918433162150238,1
55,5.0,162777,1,10,3,8.0,3,4,0,-7,-1,40,0.01582394708688583,0
20,0.0,429455,1,10,2,6.0,1,4,1,-23,1852,13,-0.005214559637113982,0
51,0.0,207136,1,10,0,12.0,0,0,0,-6,1,40,0.024041044115838964,0
30,0.0,205093,3,9,2,7.0,3,0,1,-6,1885,40,32.09971221058419,0
47,0.0,190061,10,14,0,4.0,3,0,1,14144,0,50,25.61094357008258,1
28,0.0,319410,3,9,2,6.0,1,4,1,8,-1,40,-0.012768867676416296,0
67,0.0,77292,8,4,0,9.0,2,0,1,8,-1,40,-0.010140352442531276,0
48,0.0,123566,0,13,0,4.0,2,0,1,8,-2,62,0.006911558598001103,1
28,0.0,191701,3,9,2,1.0,1,0,1,6,0,49,-0.0050674582578411785,0
45,0.0,303700,11,2,0,1.0,2,2,1,-6,-1,66,19.48654482436236,0
52,0.0,390264,3,9,0,7.0,2,4,1,-16,-1,40,-0.009424640846119166,0
48,1.0,49101,1,10,0,1.0,2,0,1,7441,0,55,0.01624208489926677,0
34,1.0,90089,3,9,0,12.0,2,0,1,6,0,40,-0.0011331241908567598,0
42,0.0,373399,4,15,0,5.0,0,3,0,14595,-2,30,-0.0028601633798339926,0
21,3.0,63538,3,9,2,1.0,3,1,0,3,0,30,0.014687403849738784,0
42,3.0,51184,0,12,2,1.0,3,0,1,17,0,51,0.02264891630885237,0
18,7.0,171468,1,10,2,2.0,1,4,0,4,-1,30,-0.021626597181211224,0
77,0.0,78252,8,4,0,10.0,2,0,1,-1,0,50,-0.005597094732846736,0
47,5.0,170543,3,9,4,8.0,5,4,0,1,0,40,-0.01909751024428839,0
32,0.0,413404,6,11,0,2.0,0,0,0,34,-1,21,0.01257193176644629,0
70,0.0,308108,7,5,0,2.0,2,0,1,1,-1,73,31.71726940991382,0
47,0.0,437847,3,9,1,3.0,5,4,0,-36,-2,40,3.8395905341782512,0
49,5.0,423997,13,16,0,5.0,0,0,0,3,0,40,3.225622905304915,0
64,0.0,166103,8,4,0,1.0,2,0,1,16,-1,40,19.49412655152912,0
55,0.0,374829,9,8,0,6.0,2,0,1,-17,1,50,-0.008425881792953172,0
47,0.0,194861,11,2,2,1.0,3,3,1,1,-2,50,18.98675136596659,0
66,0.0,210937,3,11,0,1.0,2,0,1,-30,0,40,6.9092556088085075,0
47,0.0,458834,0,13,1,1.0,3,0,1,3,0,40,-0.0008287546862364357,0
66,0.0,149344,8,4,0,1.0,2,0,1,8,1,39,0.005467302569400929,0
31,0.0,101308,1,10,1,5.0,3,2,0,3707,1,35,-0.013360020878481687,1
71,0.0,354827,7,5,0,0.0,2,0,1,-15,0,35,20.103409066395397,0
40,0.0,211561,3,9,3,7.0,5,0,0,2,0,40,0.01492849101530078,1
36,0.0,239368,3,9,1,0.0,3,0,1,-18,1892,35,-0.006474871870184127,0
